[2026-06-14 15:40:30,103][root][INFO] - Recurrent UNet Model Successfully Configured and Initialized.
[2026-06-14 15:40:30,106][root][INFO] - Starting from scratch (no valid checkpoint provided).
[2026-06-14 15:40:30,662][root][INFO] - Train: 4480000 samples, Val: 640000 samples
[2026-06-14 15:40:32,676][root][INFO] - Starting training from epoch 1
[2026-06-14 15:40:43,508][root][INFO] - Epoch [1/5], Batch [1/300], Loss: 2.1022 (Overall: 2.1715, Change: 2.0330), TF Ratio: 1.000
[2026-06-14 15:40:43,722][root][INFO] - Epoch [1/5], Batch [2/300], Loss: 2.0637 (Overall: 2.1225, Change: 1.9278), TF Ratio: 1.000
[2026-06-14 15:40:43,918][root][INFO] - Epoch [1/5], Batch [3/300], Loss: 2.0568 (Overall: 2.1142, Change: 1.9716), TF Ratio: 0.999
[2026-06-14 15:40:44,287][root][INFO] - Epoch [1/5], Batch [4/300], Loss: 2.0705 (Overall: 2.1702, Change: 2.0531), TF Ratio: 0.999
[2026-06-14 15:40:44,445][root][INFO] - Epoch [1/5], Batch [5/300], Loss: 2.0236 (Overall: 1.8657, Change: 1.8061), TF Ratio: 0.999
[2026-06-14 15:40:44,640][root][INFO] - Epoch [1/5], Batch [6/300], Loss: 1.9924 (Overall: 1.8345, Change: 1.8393), TF Ratio: 0.999
[2026-06-14 15:40:44,799][root][INFO] - Epoch [1/5], Batch [7/300], Loss: 1.9666 (Overall: 1.8831, Change: 1.7402), TF Ratio: 0.999
[2026-06-14 15:40:45,040][root][INFO] - Epoch [1/5], Batch [8/300], Loss: 1.9385 (Overall: 1.7495, Change: 1.7345), TF Ratio: 0.998
[2026-06-14 15:40:45,224][root][INFO] - Epoch [1/5], Batch [9/300], Loss: 1.8961 (Overall: 1.6441, Change: 1.4683), TF Ratio: 0.998
[2026-06-14 15:40:45,414][root][INFO] - Epoch [1/5], Batch [10/300], Loss: 1.8763 (Overall: 1.6710, Change: 1.7260), TF Ratio: 0.998
[2026-06-14 15:40:45,584][root][INFO] - Epoch [1/5], Batch [11/300], Loss: 1.8782 (Overall: 1.6842, Change: 2.1097), TF Ratio: 0.998
[2026-06-14 15:40:45,823][root][INFO] - Epoch [1/5], Batch [12/300], Loss: 1.8582 (Overall: 1.6020, Change: 1.6746), TF Ratio: 0.998
[2026-06-14 15:40:46,032][root][INFO] - Epoch [1/5], Batch [13/300], Loss: 1.8455 (Overall: 1.6184, Change: 1.7677), TF Ratio: 0.997
[2026-06-14 15:40:46,231][root][INFO] - Epoch [1/5], Batch [14/300], Loss: 1.8273 (Overall: 1.4760, Change: 1.7063), TF Ratio: 0.997
[2026-06-14 15:40:46,401][root][INFO] - Epoch [1/5], Batch [15/300], Loss: 1.8141 (Overall: 1.4167, Change: 1.8422), TF Ratio: 0.997
[2026-06-14 15:40:46,611][root][INFO] - Epoch [1/5], Batch [16/300], Loss: 1.8049 (Overall: 1.4761, Change: 1.8568), TF Ratio: 0.997
[2026-06-14 15:40:46,772][root][INFO] - Epoch [1/5], Batch [17/300], Loss: 1.7992 (Overall: 1.5516, Change: 1.8640), TF Ratio: 0.997
[2026-06-14 15:40:46,939][root][INFO] - Epoch [1/5], Batch [18/300], Loss: 1.7772 (Overall: 1.4946, Change: 1.3128), TF Ratio: 0.996
[2026-06-14 15:40:47,098][root][INFO] - Epoch [1/5], Batch [19/300], Loss: 1.7660 (Overall: 1.4665, Change: 1.6620), TF Ratio: 0.996
[2026-06-14 15:40:47,390][root][INFO] - Epoch [1/5], Batch [20/300], Loss: 1.7568 (Overall: 1.4246, Change: 1.7380), TF Ratio: 0.996
[2026-06-14 15:40:47,556][root][INFO] - Epoch [1/5], Batch [21/300], Loss: 1.7421 (Overall: 1.3081, Change: 1.5891), TF Ratio: 0.996
[2026-06-14 15:40:47,719][root][INFO] - Epoch [1/5], Batch [22/300], Loss: 1.7372 (Overall: 1.4806, Change: 1.7875), TF Ratio: 0.996
[2026-06-14 15:40:47,874][root][INFO] - Epoch [1/5], Batch [23/300], Loss: 1.7259 (Overall: 1.3782, Change: 1.5763), TF Ratio: 0.995
[2026-06-14 15:40:48,099][root][INFO] - Epoch [1/5], Batch [24/300], Loss: 1.7107 (Overall: 1.2128, Change: 1.5114), TF Ratio: 0.995
[2026-06-14 15:40:48,253][root][INFO] - Epoch [1/5], Batch [25/300], Loss: 1.7037 (Overall: 1.2409, Change: 1.8305), TF Ratio: 0.995
[2026-06-14 15:40:48,405][root][INFO] - Epoch [1/5], Batch [26/300], Loss: 1.6928 (Overall: 1.2183, Change: 1.6211), TF Ratio: 0.995
[2026-06-14 15:40:48,558][root][INFO] - Epoch [1/5], Batch [27/300], Loss: 1.6858 (Overall: 1.2212, Change: 1.7858), TF Ratio: 0.995
[2026-06-14 15:40:50,423][root][INFO] - Epoch [1/5], Batch [28/300], Loss: 1.6810 (Overall: 1.3696, Change: 1.7349), TF Ratio: 0.994
[2026-06-14 15:40:50,580][root][INFO] - Epoch [1/5], Batch [29/300], Loss: 1.6790 (Overall: 1.3921, Change: 1.8545), TF Ratio: 0.994
[2026-06-14 15:40:50,732][root][INFO] - Epoch [1/5], Batch [30/300], Loss: 1.6673 (Overall: 1.6145, Change: 1.0424), TF Ratio: 0.994
[2026-06-14 15:40:50,886][root][INFO] - Epoch [1/5], Batch [31/300], Loss: 1.6603 (Overall: 1.2163, Change: 1.6825), TF Ratio: 0.994
[2026-06-14 15:40:51,040][root][INFO] - Epoch [1/5], Batch [32/300], Loss: 1.6559 (Overall: 1.4324, Change: 1.6045), TF Ratio: 0.994
[2026-06-14 15:40:51,193][root][INFO] - Epoch [1/5], Batch [33/300], Loss: 1.6485 (Overall: 1.1365, Change: 1.6881), TF Ratio: 0.993
[2026-06-14 15:40:51,346][root][INFO] - Epoch [1/5], Batch [34/300], Loss: 1.6453 (Overall: 1.3146, Change: 1.7656), TF Ratio: 0.993
[2026-06-14 15:40:51,499][root][INFO] - Epoch [1/5], Batch [35/300], Loss: 1.6412 (Overall: 1.4421, Change: 1.5614), TF Ratio: 0.993
[2026-06-14 15:40:51,659][root][INFO] - Epoch [1/5], Batch [36/300], Loss: 1.6400 (Overall: 1.4164, Change: 1.7785), TF Ratio: 0.993
[2026-06-14 15:40:51,822][root][INFO] - Epoch [1/5], Batch [37/300], Loss: 1.6374 (Overall: 1.2480, Change: 1.8426), TF Ratio: 0.993
[2026-06-14 15:40:51,976][root][INFO] - Epoch [1/5], Batch [38/300], Loss: 1.6307 (Overall: 1.1659, Change: 1.5984), TF Ratio: 0.992
[2026-06-14 15:40:52,129][root][INFO] - Epoch [1/5], Batch [39/300], Loss: 1.6214 (Overall: 1.0229, Change: 1.5098), TF Ratio: 0.992
[2026-06-14 15:40:52,298][root][INFO] - Epoch [1/5], Batch [40/300], Loss: 1.6159 (Overall: 1.2540, Change: 1.5515), TF Ratio: 0.992
[2026-06-14 15:40:52,451][root][INFO] - Epoch [1/5], Batch [41/300], Loss: 1.6126 (Overall: 1.3095, Change: 1.6519), TF Ratio: 0.992
[2026-06-14 15:40:52,611][root][INFO] - Epoch [1/5], Batch [42/300], Loss: 1.6074 (Overall: 1.2030, Change: 1.5818), TF Ratio: 0.992
[2026-06-14 15:40:52,764][root][INFO] - Epoch [1/5], Batch [43/300], Loss: 1.6022 (Overall: 1.2272, Change: 1.5403), TF Ratio: 0.991
[2026-06-14 15:40:52,931][root][INFO] - Epoch [1/5], Batch [44/300], Loss: 1.6058 (Overall: 1.5765, Change: 1.9449), TF Ratio: 0.991
[2026-06-14 15:40:53,084][root][INFO] - Epoch [1/5], Batch [45/300], Loss: 1.6007 (Overall: 1.2734, Change: 1.4787), TF Ratio: 0.991
[2026-06-14 15:40:53,237][root][INFO] - Epoch [1/5], Batch [46/300], Loss: 1.5991 (Overall: 1.2144, Change: 1.8418), TF Ratio: 0.991
[2026-06-14 15:40:53,391][root][INFO] - Epoch [1/5], Batch [47/300], Loss: 1.5939 (Overall: 1.1918, Change: 1.5216), TF Ratio: 0.991
[2026-06-14 15:40:53,546][root][INFO] - Epoch [1/5], Batch [48/300], Loss: 1.5935 (Overall: 1.1697, Change: 1.9810), TF Ratio: 0.990
[2026-06-14 15:40:53,699][root][INFO] - Epoch [1/5], Batch [49/300], Loss: 1.5884 (Overall: 1.1013, Change: 1.5839), TF Ratio: 0.990
[2026-06-14 15:40:53,852][root][INFO] - Epoch [1/5], Batch [50/300], Loss: 1.5851 (Overall: 1.2519, Change: 1.5969), TF Ratio: 0.990
[2026-06-14 15:40:54,007][root][INFO] - Epoch [1/5], Batch [51/300], Loss: 1.5812 (Overall: 1.2412, Change: 1.5266), TF Ratio: 0.990
[2026-06-14 15:40:54,182][root][INFO] - Epoch [1/5], Batch [52/300], Loss: 1.5786 (Overall: 1.1359, Change: 1.7601), TF Ratio: 0.990
[2026-06-14 15:40:54,341][root][INFO] - Epoch [1/5], Batch [53/300], Loss: 1.5805 (Overall: 1.5947, Change: 1.7635), TF Ratio: 0.989
[2026-06-14 15:40:54,495][root][INFO] - Epoch [1/5], Batch [54/300], Loss: 1.5743 (Overall: 1.0629, Change: 1.4300), TF Ratio: 0.989
[2026-06-14 15:40:54,650][root][INFO] - Epoch [1/5], Batch [55/300], Loss: 1.5747 (Overall: 1.3298, Change: 1.8525), TF Ratio: 0.989
[2026-06-14 15:40:54,819][root][INFO] - Epoch [1/5], Batch [56/300], Loss: 1.5722 (Overall: 1.0563, Change: 1.8237), TF Ratio: 0.989
[2026-06-14 15:40:54,974][root][INFO] - Epoch [1/5], Batch [57/300], Loss: 1.5690 (Overall: 1.0193, Change: 1.7579), TF Ratio: 0.989
[2026-06-14 15:40:55,129][root][INFO] - Epoch [1/5], Batch [58/300], Loss: 1.5666 (Overall: 1.3864, Change: 1.4747), TF Ratio: 0.988
[2026-06-14 15:40:55,282][root][INFO] - Epoch [1/5], Batch [59/300], Loss: 1.5661 (Overall: 1.3890, Change: 1.6826), TF Ratio: 0.988
[2026-06-14 15:40:55,447][root][INFO] - Epoch [1/5], Batch [60/300], Loss: 1.5599 (Overall: 1.0429, Change: 1.3459), TF Ratio: 0.988
[2026-06-14 15:40:55,601][root][INFO] - Epoch [1/5], Batch [61/300], Loss: 1.5563 (Overall: 1.2662, Change: 1.4088), TF Ratio: 0.988
[2026-06-14 15:40:55,762][root][INFO] - Epoch [1/5], Batch [62/300], Loss: 1.5566 (Overall: 1.5971, Change: 1.5617), TF Ratio: 0.988
[2026-06-14 15:40:55,926][root][INFO] - Epoch [1/5], Batch [63/300], Loss: 1.5545 (Overall: 1.2617, Change: 1.5828), TF Ratio: 0.987
[2026-06-14 15:40:56,081][root][INFO] - Epoch [1/5], Batch [64/300], Loss: 1.5509 (Overall: 1.1969, Change: 1.4553), TF Ratio: 0.987
[2026-06-14 15:40:56,237][root][INFO] - Epoch [1/5], Batch [65/300], Loss: 1.5494 (Overall: 1.2388, Change: 1.6599), TF Ratio: 0.987
[2026-06-14 15:40:56,390][root][INFO] - Epoch [1/5], Batch [66/300], Loss: 1.5469 (Overall: 1.1817, Change: 1.5962), TF Ratio: 0.987
[2026-06-14 15:40:56,553][root][INFO] - Epoch [1/5], Batch [67/300], Loss: 1.5451 (Overall: 1.1144, Change: 1.7307), TF Ratio: 0.987
[2026-06-14 15:40:56,726][root][INFO] - Epoch [1/5], Batch [68/300], Loss: 1.5417 (Overall: 1.2318, Change: 1.3984), TF Ratio: 0.986
[2026-06-14 15:40:56,880][root][INFO] - Epoch [1/5], Batch [69/300], Loss: 1.5404 (Overall: 1.2374, Change: 1.6661), TF Ratio: 0.986
[2026-06-14 15:40:57,033][root][INFO] - Epoch [1/5], Batch [70/300], Loss: 1.5380 (Overall: 1.1772, Change: 1.5615), TF Ratio: 0.986
[2026-06-14 15:40:57,185][root][INFO] - Epoch [1/5], Batch [71/300], Loss: 1.5373 (Overall: 1.1963, Change: 1.7889), TF Ratio: 0.986
[2026-06-14 15:40:57,343][root][INFO] - Epoch [1/5], Batch [72/300], Loss: 1.5346 (Overall: 1.0805, Change: 1.6082), TF Ratio: 0.986
[2026-06-14 15:40:57,506][root][INFO] - Epoch [1/5], Batch [73/300], Loss: 1.5334 (Overall: 1.1202, Change: 1.7725), TF Ratio: 0.985
[2026-06-14 15:40:57,658][root][INFO] - Epoch [1/5], Batch [74/300], Loss: 1.5293 (Overall: 1.0719, Change: 1.3756), TF Ratio: 0.985
[2026-06-14 15:40:57,813][root][INFO] - Epoch [1/5], Batch [75/300], Loss: 1.5253 (Overall: 0.9347, Change: 1.5375), TF Ratio: 0.985
[2026-06-14 15:40:57,969][root][INFO] - Epoch [1/5], Batch [76/300], Loss: 1.5241 (Overall: 1.3297, Change: 1.5396), TF Ratio: 0.985
[2026-06-14 15:40:58,132][root][INFO] - Epoch [1/5], Batch [77/300], Loss: 1.5248 (Overall: 1.3274, Change: 1.8181), TF Ratio: 0.985
[2026-06-14 15:40:58,299][root][INFO] - Epoch [1/5], Batch [78/300], Loss: 1.5229 (Overall: 1.0914, Change: 1.6618), TF Ratio: 0.984
[2026-06-14 15:40:58,454][root][INFO] - Epoch [1/5], Batch [79/300], Loss: 1.5205 (Overall: 1.1253, Change: 1.5451), TF Ratio: 0.984
[2026-06-14 15:40:58,610][root][INFO] - Epoch [1/5], Batch [80/300], Loss: 1.5177 (Overall: 1.0497, Change: 1.5371), TF Ratio: 0.984
[2026-06-14 15:40:58,775][root][INFO] - Epoch [1/5], Batch [81/300], Loss: 1.5159 (Overall: 1.0828, Change: 1.6646), TF Ratio: 0.984
[2026-06-14 15:40:58,929][root][INFO] - Epoch [1/5], Batch [82/300], Loss: 1.5123 (Overall: 1.0262, Change: 1.4197), TF Ratio: 0.984
[2026-06-14 15:40:59,083][root][INFO] - Epoch [1/5], Batch [83/300], Loss: 1.5103 (Overall: 1.2253, Change: 1.4682), TF Ratio: 0.983
[2026-06-14 15:40:59,241][root][INFO] - Epoch [1/5], Batch [84/300], Loss: 1.5067 (Overall: 1.0778, Change: 1.3281), TF Ratio: 0.983
[2026-06-14 15:40:59,413][root][INFO] - Epoch [1/5], Batch [85/300], Loss: 1.5068 (Overall: 1.0969, Change: 1.9325), TF Ratio: 0.983
[2026-06-14 15:40:59,569][root][INFO] - Epoch [1/5], Batch [86/300], Loss: 1.5061 (Overall: 1.4072, Change: 1.4972), TF Ratio: 0.983
[2026-06-14 15:40:59,721][root][INFO] - Epoch [1/5], Batch [87/300], Loss: 1.5022 (Overall: 1.0895, Change: 1.2389), TF Ratio: 0.983
[2026-06-14 15:40:59,883][root][INFO] - Epoch [1/5], Batch [88/300], Loss: 1.5000 (Overall: 1.0537, Change: 1.5629), TF Ratio: 0.982
[2026-06-14 15:41:00,048][root][INFO] - Epoch [1/5], Batch [89/300], Loss: 1.4987 (Overall: 1.2934, Change: 1.4751), TF Ratio: 0.982
[2026-06-14 15:41:00,202][root][INFO] - Epoch [1/5], Batch [90/300], Loss: 1.4964 (Overall: 0.9139, Change: 1.6637), TF Ratio: 0.982
[2026-06-14 15:41:00,354][root][INFO] - Epoch [1/5], Batch [91/300], Loss: 1.4952 (Overall: 1.0695, Change: 1.7185), TF Ratio: 0.982
[2026-06-14 15:41:00,521][root][INFO] - Epoch [1/5], Batch [92/300], Loss: 1.4953 (Overall: 1.1393, Change: 1.8650), TF Ratio: 0.982
[2026-06-14 15:41:00,681][root][INFO] - Epoch [1/5], Batch [93/300], Loss: 1.4924 (Overall: 0.9295, Change: 1.5216), TF Ratio: 0.981
[2026-06-14 15:41:00,833][root][INFO] - Epoch [1/5], Batch [94/300], Loss: 1.4887 (Overall: 0.9959, Change: 1.2915), TF Ratio: 0.981
[2026-06-14 15:41:00,987][root][INFO] - Epoch [1/5], Batch [95/300], Loss: 1.4868 (Overall: 1.0828, Change: 1.5385), TF Ratio: 0.981
[2026-06-14 15:41:01,141][root][INFO] - Epoch [1/5], Batch [96/300], Loss: 1.4854 (Overall: 1.1113, Change: 1.5904), TF Ratio: 0.981
[2026-06-14 15:41:01,295][root][INFO] - Epoch [1/5], Batch [97/300], Loss: 1.4836 (Overall: 1.1123, Change: 1.5025), TF Ratio: 0.981
[2026-06-14 15:41:01,457][root][INFO] - Epoch [1/5], Batch [98/300], Loss: 1.4818 (Overall: 0.9334, Change: 1.6948), TF Ratio: 0.980
[2026-06-14 15:41:01,620][root][INFO] - Epoch [1/5], Batch [99/300], Loss: 1.4799 (Overall: 0.9591, Change: 1.6200), TF Ratio: 0.980
[2026-06-14 15:41:01,776][root][INFO] - Epoch [1/5], Batch [100/300], Loss: 1.4770 (Overall: 0.9210, Change: 1.4623), TF Ratio: 0.980
[2026-06-14 15:41:01,929][root][INFO] - Epoch [1/5], Batch [101/300], Loss: 1.4748 (Overall: 0.9552, Change: 1.5580), TF Ratio: 0.980
[2026-06-14 15:41:02,089][root][INFO] - Epoch [1/5], Batch [102/300], Loss: 1.4732 (Overall: 1.1811, Change: 1.4365), TF Ratio: 0.980
[2026-06-14 15:41:02,243][root][INFO] - Epoch [1/5], Batch [103/300], Loss: 1.4715 (Overall: 1.0237, Change: 1.5776), TF Ratio: 0.979
[2026-06-14 15:41:02,404][root][INFO] - Epoch [1/5], Batch [104/300], Loss: 1.4706 (Overall: 1.1658, Change: 1.5763), TF Ratio: 0.979
[2026-06-14 15:41:02,572][root][INFO] - Epoch [1/5], Batch [105/300], Loss: 1.4691 (Overall: 1.0117, Change: 1.6148), TF Ratio: 0.979
[2026-06-14 15:41:02,740][root][INFO] - Epoch [1/5], Batch [106/300], Loss: 1.4682 (Overall: 1.0112, Change: 1.7428), TF Ratio: 0.979
