2026-05-28 13:01:41,241 - INFO - Recurrent UNet Model Successfully Configured and Initialized.
2026-05-28 13:01:41,271 - INFO - Starting from scratch (no valid checkpoint provided).
2026-05-28 13:01:41,330 - INFO - Train: 6272000 samples, Val: 896000 samples
2026-05-28 13:01:43,289 - INFO - Starting training from epoch 1
2026-05-28 13:02:06,747 - INFO - Epoch [1/1], Batch [1/50], Loss: 1.0125 (Overall: 2.0251, Change: 0.0000), TF Ratio: 1.000
2026-05-28 13:02:06,902 - INFO - Epoch [1/1], Batch [2/50], Loss: 1.0131 (Overall: 2.0274, Change: 0.0000), TF Ratio: 1.000
2026-05-28 13:02:07,055 - INFO - Epoch [1/1], Batch [3/50], Loss: 1.0111 (Overall: 2.0143, Change: 0.0000), TF Ratio: 0.999
2026-05-28 13:02:08,173 - INFO - Epoch [1/1], Batch [4/50], Loss: 1.0117 (Overall: 2.0269, Change: 0.0000), TF Ratio: 0.999
2026-05-28 13:02:08,330 - INFO - Epoch [1/1], Batch [5/50], Loss: 1.0034 (Overall: 1.9400, Change: 0.0000), TF Ratio: 0.999
2026-05-28 13:02:08,484 - INFO - Epoch [1/1], Batch [6/50], Loss: 0.9991 (Overall: 1.9557, Change: 0.0000), TF Ratio: 0.999
2026-05-28 13:02:08,637 - INFO - Epoch [1/1], Batch [7/50], Loss: 0.9954 (Overall: 1.9458, Change: 0.0000), TF Ratio: 0.999
2026-05-28 13:02:09,007 - INFO - Epoch [1/1], Batch [8/50], Loss: 0.9917 (Overall: 1.9320, Change: 0.0000), TF Ratio: 0.998
2026-05-28 13:02:09,160 - INFO - Epoch [1/1], Batch [9/50], Loss: 0.9836 (Overall: 1.8381, Change: 0.0000), TF Ratio: 0.998
2026-05-28 13:02:09,314 - INFO - Epoch [1/1], Batch [10/50], Loss: 0.9774 (Overall: 1.8433, Change: 0.0000), TF Ratio: 0.998
2026-05-28 13:02:09,467 - INFO - Epoch [1/1], Batch [11/50], Loss: 0.9713 (Overall: 1.8209, Change: 0.0000), TF Ratio: 0.998
2026-05-28 13:02:20,449 - INFO - Epoch [1/1], Batch [12/50], Loss: 0.9666 (Overall: 1.8300, Change: 0.0000), TF Ratio: 0.998
2026-05-28 13:02:20,608 - INFO - Epoch [1/1], Batch [13/50], Loss: 0.9575 (Overall: 1.6965, Change: 0.0000), TF Ratio: 0.997
2026-05-28 13:02:20,765 - INFO - Epoch [1/1], Batch [14/50], Loss: 0.9499 (Overall: 1.7016, Change: 0.0000), TF Ratio: 0.997
2026-05-28 13:02:20,921 - INFO - Epoch [1/1], Batch [15/50], Loss: 0.9429 (Overall: 1.6904, Change: 0.0000), TF Ratio: 0.997
2026-05-28 13:02:21,523 - INFO - Epoch [1/1], Batch [16/50], Loss: 0.9369 (Overall: 1.6931, Change: 0.0000), TF Ratio: 0.997
2026-05-28 13:02:21,682 - INFO - Epoch [1/1], Batch [17/50], Loss: 0.9325 (Overall: 1.7255, Change: 0.0000), TF Ratio: 0.997
2026-05-28 13:02:21,837 - INFO - Epoch [1/1], Batch [18/50], Loss: 0.9277 (Overall: 1.6919, Change: 0.0000), TF Ratio: 0.996
2026-05-28 13:02:21,993 - INFO - Epoch [1/1], Batch [19/50], Loss: 0.9212 (Overall: 1.6068, Change: 0.0000), TF Ratio: 0.996
2026-05-28 13:02:23,562 - INFO - Epoch [1/1], Batch [20/50], Loss: 0.9163 (Overall: 1.6456, Change: 0.0000), TF Ratio: 0.996
