pool_size,file_size,file_index,wall_us
100000,10240,62746,644.32
100000,10240,66444,399.19
100000,10240,54476,462.08
1000000,10240,614915,391.96
1000000,10240,145993,14435.84
100000,10240,39117,24238.92
100000,10240,23149,11052.88
100000,10240,86613,20278.41
100000,10240,34946,19491.45
100000,10240,20550,608.88
1000000,10240,225217,542.78
1000000,10240,401035,432.35
100000,10240,90222,794.57
1000000,10240,13625,818.58
100000,10240,37268,20168.02
100000,10240,23206,1312.08
1000000,10240,225437,19086.05
1000000,10240,315201,21357.12
100000,10240,32716,10667.31
1000000,10240,130748,14958.25
100000,10240,60036,971.98
1000000,10240,624719,1283.67
1000000,10240,614549,753.19
100000,10240,96348,641.90
1000000,10240,307301,478.32
100000,10240,86643,504.36
1000000,10240,807814,674.45
1000000,10240,940919,90.91
1000000,10240,603172,586.24
1000000,10240,778111,17720.31
100000,10240,56906,917.31
100000,10240,5695,18882.46
1000000,10240,499374,22966.76
100000,10240,37576,1639.31
100000,10240,91101,26282.48
100000,10240,73886,879.62
100000,10240,60423,18885.22
100000,10240,74588,18777.85
100000,10240,8855,19752.38
1000000,10240,601804,14163.08
100000,10240,66353,1080.56
1000000,10240,641959,1000.02
100000,10240,21624,15565.95
1000000,10240,823704,596.19
100000,10240,40048,14498.92
1000000,10240,241734,17373.60
100000,10240,23010,16116.17
1000000,10240,569,1265.77
100000,10240,35187,26392.88
1000000,10240,710828,718.66
100000,10240,8907,18348.96
1000000,10240,360934,13879.67
1000000,10240,152085,1146.06
1000000,10240,967308,355.79
1000000,10240,314267,1309.21
100000,10240,52354,1647.58
100000,10240,46090,1157.09
1000000,10240,550784,15763.39
1000000,10240,812149,794.96
100000,10240,157,14646.64
1000000,10240,771555,1213.76
100000,10240,86951,20583.45
100000,10240,50418,898.83
1000000,10240,374664,1478.44
100000,10240,772,19388.75
1000000,10240,262127,665.30
100000,10240,63897,25409.26
1000000,10240,59067,15138.77
1000000,10240,575402,27059.14
1000000,10240,365603,1185.95
100000,10240,60616,1072.07
100000,10240,43236,19370.49
1000000,10240,607056,2294.41
1000000,10240,426085,17279.74
1000000,10240,29246,824.24
1000000,10240,721673,1222.25
1000000,10240,787009,551.79
1000000,10240,607667,568.79
100000,10240,96910,914.32
1000000,10240,238818,443.69
1000000,10240,466097,520.64
1000000,10240,858311,13373.03
1000000,10240,813066,792.27
1000000,10240,565163,712.72
1000000,10240,875356,99.63
100000,10240,91506,1003.08
100000,10240,85717,1010.29
100000,10240,32044,13446.36
1000000,10240,641084,725.65
100000,10240,47964,18504.04
1000000,10240,362914,1104.26
100000,10240,51876,15803.88
1000000,10240,726559,419.87
1000000,10240,426850,33748.08
1000000,10240,868034,382.53
1000000,10240,152029,730.21
1000000,10240,956167,86.80
100000,10240,17779,23154.89
1000000,10240,194945,1450.99
1000000,10240,194069,19612.85
100000,10240,59714,1575.05
100000,10240,2125,11793.29
1000000,10240,563852,525.39
1000000,10240,129090,918.55
1000000,10240,778920,640.81
100000,10240,35899,1217.23
100000,10240,55836,10714.36
100000,10240,40857,14188.93
100000,10240,12137,848.22
100000,10240,51495,1441.61
100000,10240,40668,769.07
1000000,10240,635113,752.90
100000,10240,16426,11623.64
100000,10240,81609,834.93
100000,10240,53645,19926.96
1000000,10240,505876,986.42
1000000,10240,309967,18845.24
1000000,10240,281370,11642.74
100000,10240,84769,18821.24
100000,10240,55769,1504.11
100000,10240,92855,1266.06
100000,10240,80304,692.47
100000,10240,78231,28353.28
100000,10240,68676,873.46
100000,10240,93004,897.20
100000,10240,74963,10160.08
100000,10240,43694,496.92
100000,10240,62296,510.32
1000000,10240,881516,441.33
100000,10240,49664,20273.77
1000000,10240,604958,309.29
1000000,10240,710477,539.16
1000000,10240,929580,308.26
1000000,10240,149282,16466.00
100000,10240,10348,844.01
100000,10240,95706,1547.05
100000,10240,46566,13576.75
100000,10240,16284,779.78
1000000,10240,411262,271.15
100000,10240,85016,12328.75
1000000,10240,863829,234.02
100000,10240,51445,425.43
100000,10240,59972,18727.85
100000,10240,91235,941.28
1000000,10240,571386,592.25
1000000,10240,103428,10566.55
100000,10240,56981,22157.44
100000,10240,57272,15329.32
1000000,10240,214124,18285.84
1000000,10240,263976,15602.41
100000,10240,33776,1385.71
100000,10240,89922,701.47
100000,10240,87910,19760.61
100000,10240,36935,17921.82
1000000,10240,283816,20106.99
1000000,10240,51028,20554.87
100000,10240,55004,11383.60
1000000,10240,532151,17197.07
100000,10240,56640,915.21
1000000,10240,358997,14182.77
100000,10240,99374,930.56
100000,10240,27627,1010.12
100000,10240,63115,300.21
1000000,10240,517215,13647.03
1000000,10240,245196,13532.26
100000,10240,89212,19067.46
100000,10240,83165,294.62
1000000,10240,936455,307.48
1000000,10240,368893,633.16
1000000,10240,140789,16875.54
1000000,10240,278062,11210.94
100000,10240,89167,657.56
100000,10240,10480,17801.17
1000000,10240,771146,505.30
100000,10240,3744,18956.92
100000,10240,88254,15895.22
1000000,10240,979823,315.29
1000000,10240,603304,19234.32
1000000,10240,773964,585.60
1000000,10240,17062,1143.95
100000,10240,98717,14185.53
1000000,10240,605950,19169.47
100000,10240,28707,718.91
100000,10240,71371,21316.61
1000000,10240,398895,19929.41
100000,10240,90326,967.79
1000000,10240,961687,305.46
100000,10240,12178,21449.21
1000000,10240,341505,17490.86
1000000,10240,800040,520.38
1000000,10240,984191,300.37
100000,10240,74341,477.55
100000,10240,62818,850.54
100000,10240,15814,759.36
1000000,10240,319970,435.77
1000000,10240,850701,96.51
100000,10240,98274,438.05
100000,10240,79997,13749.37
1000000,10240,33642,15718.94
100000,10240,92908,860.66
1000000,10240,614825,502.58
1000000,10240,502275,14907.39
1000000,10240,676434,785.23
1000000,10240,908983,83.25
1000000,10240,747734,495.64
1000000,10240,713080,14069.75
100000,10240,41497,1107.41
1000000,10240,316611,581.53
1000000,10240,65014,18730.92
1000000,10240,132442,14545.50
1000000,10240,138808,299.70
100000,10240,15043,21337.92
100000,10240,67987,25215.21
1000000,10240,454153,19589.74
1000000,10240,33141,16006.25
1000000,10240,311345,17728.91
1000000,10240,756169,437.65
100000,10240,13726,12097.86
100000,10240,36325,884.11
1000000,10240,429526,18452.16
1000000,10240,977076,326.59
1000000,10240,159222,530.17
1000000,10240,962628,118.95
1000000,10240,14311,306.32
1000000,10240,756334,263.62
100000,10240,69329,569.34
100000,10240,24633,392.30
100000,10240,65432,707.37
100000,10240,54377,278.89
1000000,10240,811781,19138.87
100000,10240,76278,506.98
1000000,10240,332272,258.75
1000000,10240,280658,388.11
100000,10240,12712,14304.06
100000,10240,98886,410.42
1000000,10240,293750,567.39
100000,10240,49113,563.55
100000,10240,13983,508.07
1000000,10240,659835,352.32
100000,10240,6286,23107.65
100000,10240,70471,638.58
100000,10240,95030,14338.41
1000000,10240,676096,32685.75
100000,10240,3515,22559.41
1000000,10240,646223,753.49
100000,10240,27110,567.76
100000,10240,17275,312.86
100000,10240,14150,433.32
100000,10240,46457,390.50
1000000,10240,17531,14458.80
1000000,10240,644889,691.88
1000000,10240,70304,21171.13
100000,10240,33438,21189.48
100000,10240,6880,907.96
100000,10240,55278,12818.99
100000,10240,97173,1013.50
100000,10240,33211,659.67
100000,10240,20618,474.77
100000,10240,12502,15454.73
100000,10240,3761,526.82
1000000,10240,835558,399.04
1000000,10240,185225,25881.98
100000,10240,4379,20124.07
1000000,10240,402810,1132.84
100000,10240,8180,15569.92
1000000,10240,234402,497.21
100000,10240,12387,644.94
1000000,10240,861476,508.12
100000,10240,91851,462.16
100000,10240,81439,14787.12
100000,10240,17842,561.29
100000,10240,98295,13932.49
1000000,10240,347688,15213.27
100000,10240,31258,1079.13
100000,10240,56899,13331.98
100000,10240,49732,714.39
1000000,10240,922984,307.69
100000,10240,75196,803.29
1000000,10240,221943,13941.36
1000000,10240,187299,650.47
100000,10240,836,16391.08
100000,10240,65288,385.37
1000000,10240,602737,339.62
1000000,10240,393605,297.38
1000000,10240,100485,280.72
100000,10240,75574,630.45
1000000,10240,55595,18036.11
1000000,10240,185846,18437.30
100000,10240,19840,16579.96
100000,10240,19154,580.88
100000,10240,27509,1098.27
100000,10240,16027,14375.24
100000,10240,42753,18676.10
1000000,10240,4892,691.56
100000,10240,49634,719.59
100000,10240,42027,346.83
100000,10240,90433,572.07
100000,10240,47242,763.00
100000,10240,58540,43623.14
1000000,10240,305002,18904.32
1000000,10240,76633,19287.80
100000,10240,73193,18994.95
1000000,10240,683200,759.81
100000,10240,47428,13189.16
100000,10240,65570,12987.53
1000000,10240,722325,19094.49
1000000,10240,933945,287.71
1000000,10240,676406,497.11
1000000,10240,852092,1051.05
1000000,10240,723066,18554.43
1000000,10240,212511,11977.46
100000,10240,51345,17090.77
100000,10240,36725,1155.97
1000000,10240,732229,1176.90
100000,10240,54079,955.17
1000000,10240,494258,18872.13
100000,10240,49925,1388.09
100000,10240,91861,17586.09
1000000,10240,339818,950.15
100000,10240,5130,911.52
1000000,10240,720126,864.91
100000,10240,42034,11641.36
1000000,10240,580290,1447.09
100000,10240,45054,556.54
100000,10240,43193,773.65
100000,10240,7603,12209.98
1000000,10240,457311,852.02
1000000,10240,989887,86.44
1000000,10240,177985,16337.56
1000000,10240,358038,31242.05
100000,10240,34760,833.72
100000,10240,68490,16215.07
100000,10240,72260,706.92
100000,10240,36779,643.85
1000000,10240,314531,10934.83
1000000,10240,219242,911.78
1000000,10240,383172,718.34
100000,10240,20643,15349.07
100000,10240,48929,1387.91
100000,10240,93850,1257.58
1000000,10240,395007,16692.17
1000000,10240,188811,1152.29
1000000,10240,918470,112.65
100000,10240,34664,15167.68
100000,10240,98608,22140.54
1000000,10240,832527,554.77
100000,10240,91339,1214.83
100000,10240,26143,1507.77
1000000,10240,995290,88.38
1000000,10240,47371,9223.79
100000,10240,59905,1654.69
1000000,10240,909674,831.97
100000,10240,91289,2017.43
100000,10240,66265,16470.91
100000,10240,25698,1539.84
100000,10240,60940,849.99
1000000,10240,815361,1044.65
100000,10240,76544,790.50
100000,10240,64764,771.21
100000,10240,49253,31582.69
100000,10240,12202,17767.37
1000000,10240,225272,872.94
1000000,10240,851307,558.79
1000000,10240,817911,687.59
1000000,10240,688852,23043.49
100000,10240,79395,35745.80
100000,10240,38712,1454.31
100000,10240,59638,1396.66
100000,10240,80222,17521.21
100000,10240,36188,16435.23
1000000,10240,610384,1604.46
1000000,10240,756729,1537.27
1000000,10240,130775,20579.96
100000,10240,76368,1881.04
100000,10240,35007,923.07
1000000,10240,953938,301.84
100000,10240,59999,564.97
1000000,10240,124074,19407.18
100000,10240,37022,9890.32
100000,10240,68202,23663.42
1000000,10240,744971,1890.99
1000000,10240,409203,11418.80
1000000,10240,384047,22983.68
1000000,10240,54738,750.40
100000,10240,79736,647.01
100000,10240,97282,17316.48
100000,10240,88316,16105.05
1000000,10240,447858,648.88
100000,10240,75631,15139.14
100000,10240,21409,364.60
100000,10240,99858,1123.32
100000,10240,47219,14999.49
100000,10240,57243,1185.31
1000000,10240,127378,732.52
1000000,10240,126080,393.29
100000,10240,97323,11299.32
100000,10240,22298,921.20
100000,10240,58387,703.61
1000000,10240,383791,879.10
1000000,10240,927554,93.37
100000,10240,43077,23248.60
1000000,10240,944199,177.52
100000,10240,75748,16640.90
100000,10240,90183,762.04
100000,10240,88829,11623.79
1000000,10240,900664,610.29
1000000,10240,178688,866.91
100000,10240,36745,1360.48
1000000,10240,852353,438.47
100000,10240,73377,491.04
100000,10240,94426,18537.01
1000000,10240,599678,792.40
1000000,10240,600665,407.87
1000000,10240,894781,14084.48
100000,10240,87747,798.93
100000,10240,53554,800.18
100000,10240,29269,1204.14
100000,10240,62236,11587.92
1000000,10240,539482,15398.68
1000000,10240,685395,642.99
1000000,10240,220914,1078.72
100000,10240,5577,362.84
1000000,10240,409376,515.22
1000000,10240,825549,298.71
1000000,10240,830241,257.61
100000,10240,55590,389.95
1000000,10240,272050,337.79
1000000,10240,501672,342.59
1000000,10240,709649,299.01
1000000,10240,684963,301.05
100000,10240,88555,413.94
1000000,10240,415035,929.15
100000,10240,2011,15992.13
100000,10240,34840,20511.60
1000000,10240,648513,18816.77
1000000,10240,174853,841.58
1000000,10240,375122,261.14
100000,10240,11542,291.83
100000,10240,91915,13516.94
1000000,10240,603165,669.44
100000,10240,8058,506.68
1000000,10240,316110,8482.76
100000,10240,48637,22003.25
100000,10240,85404,15300.27
100000,10240,22713,1056.30
1000000,10240,678569,14104.75
100000,10240,11551,17192.01
1000000,10240,387484,482.93
100000,10240,61789,21474.22
1000000,10240,375125,12876.33
100000,10240,10082,13223.68
1000000,10240,227788,679.78
100000,10240,41800,443.37
100000,10240,66542,411.78
100000,10240,562,398.93
1000000,10240,618887,20111.49
1000000,10240,85465,12363.13
100000,10240,82938,1396.83
100000,10240,49412,17618.93
100000,10240,91411,553.73
1000000,10240,31208,16280.72
1000000,10240,403953,15858.76
1000000,10240,287721,410.87
100000,10240,58459,19868.19
1000000,10240,87984,16370.74
100000,10240,44444,18302.93
1000000,10240,816466,11114.73
1000000,10240,50293,23919.31
1000000,10240,957505,283.68
100000,10240,81857,920.86
100000,10240,43499,19581.91
1000000,10240,700133,16081.90
100000,10240,26972,560.81
100000,10240,99125,941.08
1000000,10240,9968,19681.31
1000000,10240,539907,529.98
1000000,10240,672534,521.98
1000000,10240,653986,417.30
100000,10240,65907,16412.31
1000000,10240,612614,854.68
1000000,10240,948092,90.98
100000,10240,31142,17102.85
1000000,10240,467672,14068.82
1000000,10240,757260,569.35
1000000,10240,311777,12565.78
1000000,10240,119125,14229.94
100000,10240,8481,17659.34
1000000,10240,145936,996.98
1000000,10240,116946,16645.46
100000,10240,87993,15170.53
100000,10240,23562,1054.41
1000000,10240,479114,21007.49
1000000,10240,961825,293.63
1000000,10240,969885,137.95
100000,10240,70686,1012.76
1000000,10240,439976,8841.33
1000000,10240,743527,619.37
100000,10240,84793,17976.37
1000000,10240,681676,731.04
100000,10240,73071,281.05
100000,10240,13573,298.37
1000000,10240,430224,430.13
1000000,10240,714562,15711.91
100000,10240,90812,941.88
1000000,10240,463100,537.72
1000000,10240,7974,18225.18
100000,10240,65513,665.49
1000000,10240,887730,315.14
100000,10240,68742,15478.83
100000,10240,90510,14961.00
100000,10240,86732,1303.20
1000000,10240,753180,483.94
1000000,10240,704055,19365.67
1000000,10240,886142,366.13
100000,10240,49857,1461.61
1000000,10240,68209,18251.81
1000000,10240,257232,23363.66
1000000,10240,4872,348.64
100000,10240,32534,657.05
100000,10240,18228,293.60
1000000,10240,656649,595.00
1000000,10240,496349,518.65
1000000,10240,791666,307.78
1000000,10240,103540,11855.61
100000,10240,96615,10248.18
1000000,10240,873128,516.73
100000,10240,29605,16443.13
1000000,10240,912288,292.07
100000,10240,72856,992.61
100000,10240,3718,16459.56
100000,10240,71256,32054.16
100000,10240,54460,23595.81
100000,10240,15396,494.00
1000000,10240,574134,605.34
100000,10240,7780,533.07
1000000,10240,966588,119.50
1000000,10240,804083,388.25
100000,10240,94210,13737.99
1000000,10240,999986,237.62
1000000,10240,761566,391.55
100000,10240,96426,531.61
100000,10240,94297,986.10
100000,10240,77025,10441.64
100000,10240,80024,19634.12
100000,10240,13751,16482.73
100000,10240,19536,13809.10
1000000,10240,440304,618.78
100000,10240,4660,393.94
100000,10240,28426,12742.34
1000000,10240,545883,611.08
1000000,10240,191970,289.95
100000,10240,42600,17407.67
1000000,10240,226533,495.79
100000,10240,91230,12496.90
1000000,10240,585606,8501.75
1000000,10240,824499,673.62
100000,10240,24726,394.29
100000,10240,56387,303.87
100000,10240,70435,718.28
1000000,10240,83641,13070.73
1000000,10240,360875,479.95
1000000,10240,194305,386.53
1000000,10240,26524,1334.15
1000000,10240,665607,380.76
100000,10240,45688,19078.03
100000,10240,73005,18288.98
100000,10240,95150,877.52
1000000,10240,41531,19780.51
1000000,10240,277356,15783.72
1000000,10240,854678,792.02
1000000,10240,579334,354.16
100000,10240,62670,16193.40
100000,10240,68922,13364.85
100000,10240,61726,697.33
1000000,10240,872128,120.34
100000,10240,81396,16899.41
100000,10240,7669,18084.23
1000000,10240,954379,101.47
100000,10240,97154,545.60
1000000,10240,377819,17470.26
1000000,10240,708441,496.30
100000,10240,5747,12290.59
1000000,10240,448264,1068.85
1000000,10240,928001,117.68
1000000,10240,465371,18781.89
100000,10240,15807,558.62
1000000,10240,182522,488.33
100000,10240,31005,18887.38
1000000,10240,405002,12506.81
1000000,10240,517459,499.64
100000,10240,52260,682.01
100000,10240,96851,940.22
100000,10240,43750,263.32
100000,10240,48393,584.56
100000,10240,27767,393.02
100000,10240,82742,23213.51
100000,10240,76019,636.67
1000000,10240,431066,20510.61
100000,10240,47400,30983.43
1000000,10240,634617,545.28
1000000,10240,811813,410.68
100000,10240,4138,946.98
100000,10240,78908,925.78
1000000,10240,415326,22681.12
1000000,10240,701442,646.75
1000000,10240,259533,16919.63
100000,10240,29012,18016.54
100000,10240,80698,905.25
100000,10240,94155,10984.98
100000,10240,73273,13760.62
1000000,10240,8948,1180.81
1000000,10240,924771,297.42
1000000,10240,919530,208.73
100000,10240,3172,517.68
100000,10240,84070,19537.76
1000000,10240,798598,961.71
1000000,10240,11292,1332.80
1000000,10240,35399,16930.48
1000000,10240,821524,1154.50
100000,10240,42457,14734.18
1000000,10240,564982,16910.74
1000000,10240,656493,644.23
1000000,10240,81566,11264.99
1000000,10240,481035,10564.08
100000,10240,68233,869.76
100000,10240,89664,649.80
100000,10240,49277,616.30
100000,10240,85426,478.23
1000000,10240,95201,26495.84
1000000,10240,591021,1284.01
100000,10240,14170,796.54
1000000,10240,983714,210.99
100000,10240,27395,13922.25
1000000,10240,563539,615.93
1000000,10240,548159,12793.51
1000000,10240,100174,20724.62
100000,10240,62684,630.64
1000000,10240,870860,802.49
1000000,10240,987693,221.56
1000000,10240,946843,223.47
1000000,10240,931995,80.25
1000000,10240,542479,1216.98
1000000,10240,116793,701.81
100000,10240,78116,560.58
100000,10240,86317,832.77
1000000,10240,845989,1271.33
100000,10240,28752,10290.59
100000,10240,70165,13653.32
100000,10240,93626,892.76
100000,10240,39992,9042.73
100000,10240,86182,12243.65
1000000,10240,317468,1413.68
100000,10240,35580,350.02
1000000,10240,471093,569.40
100000,10240,47876,20722.17
1000000,10240,669448,870.15
100000,10240,42395,23392.85
100000,10240,52402,811.14
100000,10240,62126,12079.18
100000,10240,64738,9903.59
1000000,10240,717606,774.28
1000000,10240,201512,10559.35
1000000,10240,639270,1658.76
1000000,10240,462965,1529.06
1000000,10240,669760,1720.89
1000000,10240,29628,14029.62
1000000,10240,747775,784.05
100000,10240,58929,17756.31
1000000,10240,331853,22075.74
100000,10240,39446,1996.96
100000,10240,2599,25380.89
1000000,10240,660434,1318.13
100000,10240,94004,1350.19
100000,10240,65161,25046.01
1000000,10240,750870,19291.85
1000000,10240,241292,1122.64
1000000,10240,845143,1305.82
1000000,10240,44241,837.92
100000,10240,16225,703.08
100000,10240,12799,839.28
100000,10240,98616,16066.66
1000000,10240,692482,515.65
1000000,10240,186767,635.09
100000,10240,96068,717.65
100000,10240,25265,22071.40
100000,10240,18512,15086.04
100000,10240,44000,1580.15
100000,10240,24979,12509.58
1000000,10240,201831,658.46
1000000,10240,217553,14415.92
100000,10240,69946,608.86
100000,10240,20028,1209.40
100000,10240,34898,1447.68
100000,10240,72006,774.42
100000,10240,82323,11256.57
1000000,10240,694723,390.64
100000,10240,73241,853.58
1000000,10240,24368,25722.03
1000000,10240,661785,1465.42
1000000,10240,202764,529.65
1000000,10240,252207,8925.36
1000000,10240,225306,18617.35
1000000,10240,264315,14065.17
1000000,10240,331777,22279.97
100000,10240,94651,524.84
100000,10240,11481,9965.03
1000000,10240,456013,683.25
1000000,10240,70015,31784.60
1000000,10240,314637,12993.01
1000000,10240,648213,746.93
100000,10240,51897,979.11
1000000,10240,713745,312.68
100000,10240,91655,12438.63
100000,10240,84004,685.03
100000,10240,56120,19190.10
100000,10240,23703,465.70
100000,10240,90552,18674.72
1000000,10240,455040,515.61
1000000,10240,94546,9944.74
1000000,10240,109612,475.15
1000000,10240,357506,410.45
100000,10240,89779,20748.87
100000,10240,86062,1006.84
100000,10240,57469,15633.99
1000000,10240,573862,8794.08
1000000,10240,714097,357.93
100000,10240,77373,16600.44
1000000,10240,639434,21323.94
1000000,10240,28015,1018.26
1000000,10240,339966,18329.41
1000000,10240,788938,735.95
1000000,10240,889433,139.80
100000,10240,37750,875.80
1000000,10240,135073,936.75
1000000,10240,319544,19360.50
1000000,10240,510699,622.01
1000000,10240,596053,528.03
100000,10240,31941,886.01
100000,10240,52509,11078.29
100000,10240,10589,684.16
100000,10240,41033,411.56
100000,10240,86136,522.82
1000000,10240,471829,20560.02
1000000,10240,190065,13504.63
100000,10240,78918,16988.09
1000000,10240,731666,695.92
100000,10240,87274,12106.58
100000,10240,18191,16936.09
100000,10240,43479,14295.68
1000000,10240,758862,552.21
1000000,10240,296983,628.12
1000000,10240,731844,19012.37
1000000,10240,797477,541.97
1000000,10240,108442,12021.31
1000000,10240,741935,473.01
100000,10240,40957,1147.43
100000,10240,85397,353.93
1000000,10240,753212,271.37
100000,10240,10780,19901.17
100000,10240,61039,14656.39
1000000,10240,552133,605.53
1000000,10240,982439,98.90
100000,10240,49236,451.15
1000000,10240,428873,416.66
1000000,10240,254016,14934.96
1000000,10240,908429,303.34
1000000,10240,853309,16200.95
1000000,10240,553071,14713.13
1000000,10240,569128,573.66
1000000,10240,592487,486.13
100000,10240,13928,592.02
1000000,10240,770932,381.27
1000000,10240,620209,18045.22
100000,10240,39321,734.35
1000000,10240,476749,395.77
1000000,10240,539926,19407.07
1000000,10240,664323,666.17
1000000,10240,763094,389.79
100000,10240,45544,818.32
1000000,10240,591123,19966.39
100000,10240,80422,656.45
1000000,10240,688258,310.63
100000,10240,2955,15941.79
1000000,10240,47964,20708.25
100000,10240,49628,14873.61
100000,10240,92858,31190.29
100000,10240,77459,18104.12
100000,10240,1930,19363.36
1000000,10240,964562,234.30
1000000,10240,615326,560.72
100000,10240,36231,1471.58
100000,10240,98007,16998.66
100000,10240,86765,814.55
100000,10240,14019,10719.46
100000,10240,78139,1297.99
1000000,10240,536409,588.80
1000000,10240,151857,16152.60
1000000,10240,798678,704.42
1000000,10240,634787,16801.30
1000000,10240,404415,725.58
1000000,10240,741758,29906.17
1000000,10240,628146,553.26
100000,10240,867,506.47
1000000,10240,880184,377.19
1000000,10240,783281,343.38
100000,10240,21075,380.71
1000000,10240,430250,23039.55
100000,10240,50956,537.63
1000000,10240,883825,229.56
100000,10240,23329,501.15
100000,10240,77042,11563.30
100000,10240,6830,13866.27
100000,10240,47920,596.82
100000,10240,6310,14732.52
1000000,10240,992947,319.25
1000000,10240,625279,984.27
1000000,10240,143960,413.78
100000,10240,86652,402.77
1000000,10240,377048,317.35
1000000,10240,27029,359.30
100000,10240,88063,14333.11
1000000,10240,440932,20250.09
1000000,10240,136381,16767.42
1000000,10240,803650,459.66
1000000,10240,757607,480.40
1000000,10240,648502,17319.39
1000000,10240,787941,475.04
1000000,10240,481197,19239.90
1000000,10240,35494,513.34
1000000,10240,238804,674.28
100000,10240,25549,13920.93
100000,10240,8567,508.35
1000000,10240,997020,295.26
1000000,10240,651050,17993.11
1000000,10240,754452,298.72
100000,10240,205,9910.60
1000000,10240,728082,745.39
1000000,10240,59404,33677.03
100000,10240,33847,950.65
100000,10240,65811,748.30
1000000,10240,857626,308.21
100000,10240,45332,1211.69
100000,10240,27234,811.23
100000,10240,27575,21739.13
1000000,10240,230246,20420.45
1000000,10240,11214,967.20
1000000,10240,417476,656.37
100000,10240,75851,315.40
1000000,10240,12166,16105.92
1000000,10240,161156,27768.90
1000000,10240,895857,617.34
100000,10240,11995,660.81
100000,10240,31278,442.92
100000,10240,92535,24376.90
100000,10240,81560,1076.86
1000000,10240,401171,12757.44
100000,10240,1581,539.50
1000000,10240,615656,789.58
1000000,10240,700157,740.15
1000000,10240,126672,274.17
1000000,10240,794464,431.68
100000,10240,9836,15574.24
100000,10240,47942,17312.05
100000,10240,15989,18371.38
100000,10240,35954,882.85
1000000,10240,34853,431.12
1000000,10240,408615,17060.42
100000,10240,20676,19300.51
1000000,10240,777725,18931.09
100000,10240,55591,1127.16
100000,10240,70419,354.24
100000,10240,74636,460.06
100000,10240,87424,765.42
100000,10240,41088,305.04
1000000,10240,797671,301.08
1000000,10240,193020,22454.51
100000,10240,25630,772.05
1000000,10240,573276,534.90
1000000,10240,352713,257.90
100000,10240,57407,287.98
1000000,10240,122930,18067.29
1000000,10240,658629,939.94
1000000,10240,184055,843.60
1000000,10240,777306,445.41
100000,10240,99258,556.56
100000,10240,37409,13283.91
1000000,10240,612505,20392.40
1000000,10240,378004,14472.63
1000000,10240,685815,406.65
1000000,10240,44748,14514.30
100000,10240,85820,15839.71
100000,10240,49049,14700.33
1000000,10240,140807,18182.37
100000,10240,6505,25112.70
100000,10240,63624,1014.88
100000,10240,22387,15143.08
100000,10240,87026,1091.66
100000,10240,7956,631.08
1000000,10240,388283,30604.69
100000,10240,89916,1174.81
1000000,10240,518970,16833.63
1000000,10240,288548,808.86
100000,10240,70008,13555.01
1000000,10240,488715,13249.24
100000,10240,10188,1267.84
1000000,10240,863240,652.29
100000,10240,83354,19794.73
100000,10240,74757,19520.17
100000,10240,23704,16672.55
1000000,10240,228424,1611.20
1000000,10240,495043,15024.48
100000,10240,58877,12719.84
100000,10240,48878,1421.16
1000000,10240,640405,534.00
1000000,10240,691792,1225.08
100000,10240,45134,661.22
100000,10240,29571,1364.81
1000000,10240,721933,19038.44
1000000,10240,264266,635.50
100000,10240,25825,1260.18
1000000,10240,829696,846.11
100000,10240,43309,1042.27
100000,10240,41245,515.79
1000000,10240,682540,729.34
1000000,10240,633347,731.01
100000,10240,3514,23624.15
100000,10240,90638,22315.03
100000,10240,53148,1205.91
1000000,10240,521724,731.23
100000,10240,30518,1241.45
1000000,10240,138043,549.55
100000,10240,77393,1256.52
100000,10240,48896,1180.84
100000,10240,2180,15359.91
100000,10240,42247,22595.40
100000,10240,74887,1557.47
100000,10240,16406,719.82
100000,10240,90811,1106.68
1000000,10240,530471,752.26
100000,10240,18772,18742.51
100000,10240,95311,1714.88
100000,10240,72954,707.20
1000000,10240,576846,19441.80
100000,10240,35060,17722.86
1000000,10240,804378,797.39
1000000,10240,686141,1473.12
1000000,10240,261093,476.97
100000,10240,28679,568.83
100000,10240,81915,18149.12
100000,10240,31266,24175.33
1000000,10240,487853,11980.53
1000000,10240,533891,643.24
100000,10240,91177,835.44
1000000,10240,535722,541.94
100000,10240,19769,811.08
100000,10240,95942,1007.98
1000000,10240,868033,104.62
1000000,10240,842167,1136.01
1000000,10240,361122,12313.06
100000,10240,11820,14075.23
1000000,10240,281802,1305.38
1000000,10240,124099,1262.17
100000,10240,96693,18737.76
1000000,10240,51605,1451.92
1000000,10240,537533,18540.43
1000000,10240,762008,1262.44
1000000,10240,662054,683.37
1000000,10240,893395,86.88
1000000,10240,328221,29828.84
1000000,10240,940049,374.99
1000000,10240,606395,1115.48
100000,10240,62463,870.26
1000000,10240,792572,17790.70
1000000,10240,897729,102.99
1000000,10240,859868,15260.40
1000000,10240,705282,722.54
100000,10240,45591,11009.10
100000,10240,60686,18956.13
1000000,10240,440467,20237.34
100000,10240,21417,1346.67
1000000,10240,506592,657.97
1000000,10240,380441,605.45
1000000,10240,193385,18055.88
1000000,10240,500607,11062.18
1000000,10240,304969,1023.52
100000,10240,57129,1103.01
100000,10240,13650,31358.14
100000,10240,40038,13950.23
1000000,10240,578588,783.24
1000000,10240,915979,221.76
1000000,10240,854064,1022.07
100000,10240,64178,21590.38
1000000,10240,168494,721.36
100000,10240,56118,21819.94
100000,10240,63680,19082.66
1000000,10240,702750,947.83
