store,pass,worker,sample,wall_ms
A,1,11,57,637.27
A,1,11,58,594.43
A,1,11,59,591.38
A,1,11,60,550.04
A,1,11,61,796.68
A,1,11,62,574.44
A,1,11,63,440.49
A,1,11,64,731.82
A,1,11,65,484.63
A,1,11,66,636.43
A,1,11,67,658.46
A,1,11,68,524.99
A,1,11,69,576.99
A,1,11,70,507.04
A,1,11,71,600.16
A,1,11,72,542.47
A,1,11,73,666.13
A,1,11,74,675.66
A,1,11,75,501.88
A,1,11,76,437.47
A,1,11,77,644.70
A,1,11,78,695.38
A,1,11,79,613.18
A,1,11,80,591.98
A,1,11,81,659.22
A,1,11,82,454.83
A,1,11,83,636.70
A,1,11,84,553.38
A,1,11,85,592.15
A,1,11,86,524.94
A,1,11,87,591.14
A,1,11,88,649.22
A,1,11,89,570.36
A,1,11,90,612.48
A,1,11,91,499.71
A,1,11,92,587.38
A,1,11,93,545.82
A,1,11,94,613.77
A,1,11,95,636.71
A,1,11,96,598.31
A,1,11,97,586.80
A,1,11,98,542.49
A,1,11,99,612.06
B,1,0,0,61.46
B,1,0,1,121.73
B,1,0,2,89.31
B,1,0,3,87.27
B,1,0,4,131.85
B,1,0,5,79.57
B,1,0,6,86.33
B,1,0,7,102.43
B,1,0,8,121.14
B,1,0,9,61.80
B,1,0,10,99.95
B,1,0,11,97.02
B,1,0,12,40.97
B,1,0,13,71.18
B,1,0,14,61.91
B,1,0,15,79.94
B,1,0,16,77.30
B,1,0,17,84.03
B,1,0,18,135.08
B,1,0,19,67.61
B,1,0,20,36.36
B,1,0,21,96.35
B,1,0,22,67.51
B,1,0,23,68.36
B,1,0,24,79.81
B,1,0,25,109.89
B,1,0,26,102.82
B,1,0,27,80.95
B,1,0,28,72.51
B,1,0,29,66.25
B,1,0,30,48.21
B,1,0,31,83.44
B,1,0,32,124.89
B,1,0,33,88.20
B,1,0,34,116.68
B,1,0,35,123.67
B,1,0,36,82.33
B,1,0,37,139.52
B,1,0,38,79.52
B,1,0,39,97.12
B,1,0,40,74.67
B,1,0,41,160.16
B,1,0,42,45.35
B,1,0,43,90.71
B,1,0,44,66.12
B,1,0,45,76.28
B,1,0,46,107.00
B,1,0,47,161.53
B,1,0,48,74.27
B,1,0,49,28.37
B,1,0,50,82.47
B,1,0,51,46.17
B,1,0,52,69.91
B,1,0,53,32.97
B,1,0,54,112.35
B,1,0,55,2248.99
B,1,0,56,82.14
B,1,0,57,108.20
B,1,0,58,40.40
B,1,0,59,109.97
B,1,0,60,35.49
B,1,0,61,127.43
B,1,0,62,83.25
B,1,0,63,32.80
B,1,0,64,70.91
B,1,0,65,103.74
B,1,0,66,139.66
B,1,0,67,123.36
B,1,0,68,75.05
B,1,0,69,114.94
B,1,0,70,155.19
B,1,0,71,70.12
B,1,0,72,61.91
B,1,0,73,78.93
B,1,0,74,74.83
B,1,0,75,75.69
B,1,0,76,107.46
B,1,0,77,95.42
B,1,0,78,66.10
B,1,0,79,28.76
B,1,0,80,32.25
B,1,0,81,96.81
B,1,0,82,37.57
B,1,0,83,83.11
B,1,0,84,42.86
B,1,0,85,120.93
B,1,0,86,71.24
B,1,0,87,47.32
B,1,0,88,33.65
B,1,0,89,44.99
B,1,0,90,29.70
B,1,0,91,54.53
B,1,0,92,85.96
B,1,0,93,57.11
B,1,0,94,116.96
B,1,0,95,35.06
B,1,0,96,67.63
B,1,0,97,74.28
B,1,0,98,122.54
B,1,0,99,73.36
B,1,1,0,127.05
B,1,1,1,91.22
B,1,1,2,82.82
B,1,1,3,115.73
B,1,1,4,80.32
B,1,1,5,95.99
B,1,1,6,76.37
B,1,1,7,144.88
B,1,1,8,92.76
B,1,1,9,109.50
B,1,1,10,100.12
B,1,1,11,88.68
B,1,1,12,69.27
B,1,1,13,81.56
B,1,1,14,110.06
B,1,1,15,33.13
B,1,1,16,123.57
B,1,1,17,85.06
B,1,1,18,55.31
B,1,1,19,89.11
B,1,1,20,88.21
B,1,1,21,97.24
B,1,1,22,62.18
B,1,1,23,114.01
B,1,1,24,42.90
B,1,1,25,132.28
B,1,1,26,83.10
B,1,1,27,77.95
B,1,1,28,123.72
B,1,1,29,84.83
B,1,1,30,145.71
B,1,1,31,92.97
B,1,1,32,110.68
B,1,1,33,165.72
B,1,1,34,69.63
B,1,1,35,93.06
B,1,1,36,108.02
B,1,1,37,84.71
B,1,1,38,89.30
B,1,1,39,80.44
B,1,1,40,100.31
B,1,1,41,57.84
B,1,1,42,68.88
B,1,1,43,33.97
B,1,1,44,191.87
B,1,1,45,30.74
B,1,1,46,114.55
B,1,1,47,44.93
B,1,1,48,71.72
B,1,1,49,65.44
B,1,1,50,101.00
B,1,1,51,68.15
B,1,1,52,73.95
B,1,1,53,84.40
B,1,1,54,131.31
B,1,1,55,87.72
B,1,1,56,165.12
B,1,1,57,80.35
B,1,1,58,92.46
B,1,1,59,41.49
B,1,1,60,67.65
B,1,1,61,69.70
B,1,1,62,78.99
B,1,1,63,110.23
B,1,1,64,64.15
B,1,1,65,1391.27
B,1,1,66,93.66
B,1,1,67,35.81
B,1,1,68,76.30
B,1,1,69,79.69
B,1,1,70,28.65
B,1,1,71,83.56
B,1,1,72,73.69
B,1,1,73,92.86
B,1,1,74,68.60
B,1,1,75,71.25
B,1,1,76,85.16
B,1,1,77,78.42
B,1,1,78,100.40
B,1,1,79,48.12
B,1,1,80,50.21
B,1,1,81,87.73
B,1,1,82,57.62
B,1,1,83,95.92
B,1,1,84,47.86
B,1,1,85,94.20
B,1,1,86,53.03
B,1,1,87,39.06
B,1,1,88,168.48
B,1,1,89,113.00
B,1,1,90,73.44
B,1,1,91,93.74
B,1,1,92,105.53
B,1,1,93,61.14
B,1,1,94,0.97
B,1,1,95,70.87
B,1,1,96,44.98
B,1,1,97,32.49
B,1,1,98,76.11
B,1,1,99,76.91
B,1,2,0,85.34
B,1,2,1,82.54
B,1,2,2,101.69
B,1,2,3,75.18
B,1,2,4,97.01
B,1,2,5,64.34
B,1,2,6,83.50
B,1,2,7,101.51
B,1,2,8,94.49
B,1,2,9,87.28
B,1,2,10,77.33
B,1,2,11,64.75
B,1,2,12,89.17
B,1,2,13,103.81
B,1,2,14,67.97
B,1,2,15,77.75
B,1,2,16,110.99
B,1,2,17,75.13
B,1,2,18,86.40
B,1,2,19,123.57
B,1,2,20,67.31
B,1,2,21,67.67
B,1,2,22,63.93
B,1,2,23,100.24
B,1,2,24,80.62
B,1,2,25,88.03
B,1,2,26,100.00
B,1,2,27,83.17
B,1,2,28,80.16
B,1,2,29,62.56
B,1,2,30,85.90
B,1,2,31,154.52
B,1,2,32,145.33
B,1,2,33,95.31
B,1,2,34,90.77
B,1,2,35,34.88
B,1,2,36,93.97
B,1,2,37,81.15
B,1,2,38,91.43
B,1,2,39,140.59
B,1,2,40,75.01
B,1,2,41,145.20
B,1,2,42,90.17
B,1,2,43,92.96
B,1,2,44,116.42
B,1,2,45,92.36
B,1,2,46,82.31
B,1,2,47,87.02
B,1,2,48,110.30
B,1,2,49,80.14
B,1,2,50,69.09
B,1,2,51,67.30
B,1,2,52,49.83
B,1,2,53,73.44
B,1,2,54,118.88
B,1,2,55,135.09
B,1,2,56,75.77
B,1,2,57,73.04
B,1,2,58,133.78
B,1,2,59,77.15
B,1,2,60,100.89
B,1,2,61,98.42
B,1,2,62,36.72
B,1,2,63,145.35
B,1,2,64,76.27
B,1,2,65,91.39
B,1,2,66,52.01
B,1,2,67,86.30
B,1,2,68,58.89
B,1,2,69,64.71
B,1,2,70,127.41
B,1,2,71,98.12
B,1,2,72,69.98
B,1,2,73,59.65
B,1,2,74,38.38
B,1,2,75,90.15
B,1,2,76,68.53
B,1,2,77,81.22
B,1,2,78,77.20
B,1,2,79,124.44
B,1,2,80,86.33
B,1,2,81,89.65
B,1,2,82,87.00
B,1,2,83,111.10
B,1,2,84,117.26
B,1,2,85,63.21
B,1,2,86,94.91
B,1,2,87,50.06
B,1,2,88,51.23
B,1,2,89,52.96
B,1,2,90,96.62
B,1,2,91,94.22
B,1,2,92,104.64
B,1,2,93,113.68
B,1,2,94,103.82
B,1,2,95,24.27
B,1,2,96,63.54
B,1,2,97,69.93
B,1,2,98,22.90
B,1,2,99,35.49
B,1,3,0,74.18
B,1,3,1,103.04
B,1,3,2,120.50
B,1,3,3,70.37
B,1,3,4,122.02
B,1,3,5,106.74
B,1,3,6,78.71
B,1,3,7,70.06
B,1,3,8,129.67
B,1,3,9,100.91
B,1,3,10,86.26
B,1,3,11,124.77
B,1,3,12,139.45
B,1,3,13,58.82
B,1,3,14,69.75
B,1,3,15,98.98
B,1,3,16,85.89
B,1,3,17,83.50
B,1,3,18,69.84
B,1,3,19,70.03
B,1,3,20,98.14
B,1,3,21,77.53
B,1,3,22,151.58
B,1,3,23,114.20
B,1,3,24,70.08
B,1,3,25,52.41
B,1,3,26,38.26
B,1,3,27,78.91
B,1,3,28,87.54
B,1,3,29,80.04
B,1,3,30,79.14
B,1,3,31,116.24
B,1,3,32,53.43
B,1,3,33,78.41
B,1,3,34,31.67
B,1,3,35,50.04
B,1,3,36,100.23
B,1,3,37,68.33
B,1,3,38,66.54
B,1,3,39,76.55
B,1,3,40,97.59
B,1,3,41,136.58
B,1,3,42,60.80
B,1,3,43,67.62
B,1,3,44,104.72
B,1,3,45,120.53
B,1,3,46,54.60
B,1,3,47,62.45
B,1,3,48,82.71
B,1,3,49,87.69
B,1,3,50,79.40
B,1,3,51,81.47
B,1,3,52,2194.77
B,1,3,53,160.69
B,1,3,54,0.73
B,1,3,55,80.80
B,1,3,56,109.04
B,1,3,57,89.97
B,1,3,58,70.59
B,1,3,59,1.04
B,1,3,60,49.75
B,1,3,61,70.96
B,1,3,62,108.72
B,1,3,63,107.97
B,1,3,64,128.52
B,1,3,65,77.69
B,1,3,66,90.46
B,1,3,67,83.64
B,1,3,68,96.78
B,1,3,69,73.53
B,1,3,70,63.06
B,1,3,71,69.23
B,1,3,72,76.26
B,1,3,73,0.87
B,1,3,74,64.91
B,1,3,75,75.43
B,1,3,76,80.35
B,1,3,77,118.11
B,1,3,78,79.92
B,1,3,79,55.82
B,1,3,80,88.13
B,1,3,81,83.60
B,1,3,82,97.01
B,1,3,83,88.01
B,1,3,84,102.39
B,1,3,85,41.60
B,1,3,86,69.57
B,1,3,87,64.34
B,1,3,88,95.75
B,1,3,89,70.13
B,1,3,90,55.82
B,1,3,91,101.29
B,1,3,92,48.30
B,1,3,93,71.24
B,1,3,94,50.21
B,1,3,95,102.64
B,1,3,96,52.43
B,1,3,97,52.25
B,1,3,98,38.96
B,1,3,99,81.45
B,1,4,0,98.29
B,1,4,1,83.42
B,1,4,2,116.25
B,1,4,3,79.27
B,1,4,4,98.10
B,1,4,5,114.07
B,1,4,6,65.53
B,1,4,7,91.42
B,1,4,8,87.24
B,1,4,9,111.70
B,1,4,10,57.50
B,1,4,11,99.47
B,1,4,12,72.44
B,1,4,13,71.43
B,1,4,14,81.97
B,1,4,15,103.34
B,1,4,16,65.70
B,1,4,17,71.65
B,1,4,18,71.07
B,1,4,19,56.59
B,1,4,20,89.66
B,1,4,21,70.67
B,1,4,22,57.56
B,1,4,23,93.57
B,1,4,24,60.01
B,1,4,25,101.67
B,1,4,26,88.79
B,1,4,27,74.35
B,1,4,28,110.36
B,1,4,29,111.02
B,1,4,30,103.49
B,1,4,31,63.38
B,1,4,32,97.05
B,1,4,33,86.64
B,1,4,34,119.49
B,1,4,35,95.39
B,1,4,36,116.26
B,1,4,37,74.97
B,1,4,38,79.03
B,1,4,39,102.28
B,1,4,40,80.66
B,1,4,41,117.45
B,1,4,42,95.62
B,1,4,43,105.55
B,1,4,44,120.70
B,1,4,45,29.62
B,1,4,46,103.44
B,1,4,47,92.99
B,1,4,48,118.94
B,1,4,49,98.11
B,1,4,50,174.89
B,1,4,51,66.68
B,1,4,52,24.78
B,1,4,53,103.42
B,1,4,54,63.77
B,1,4,55,110.88
B,1,4,56,74.80
B,1,4,57,85.41
B,1,4,58,71.23
B,1,4,59,96.91
B,1,4,60,81.93
B,1,4,61,156.72
B,1,4,62,48.44
B,1,4,63,104.93
B,1,4,64,49.52
B,1,4,65,1.39
B,1,4,66,110.39
B,1,4,67,81.35
B,1,4,68,98.70
B,1,4,69,82.84
B,1,4,70,57.71
B,1,4,71,61.78
B,1,4,72,22.72
B,1,4,73,100.35
B,1,4,74,129.64
B,1,4,75,131.12
B,1,4,76,98.72
B,1,4,77,146.26
B,1,4,78,85.48
B,1,4,79,76.17
B,1,4,80,46.13
B,1,4,81,51.24
B,1,4,82,59.13
B,1,4,83,76.35
B,1,4,84,97.07
B,1,4,85,62.25
B,1,4,86,94.59
B,1,4,87,88.21
B,1,4,88,57.30
B,1,4,89,64.30
B,1,4,90,167.07
B,1,4,91,73.61
B,1,4,92,65.64
B,1,4,93,65.56
B,1,4,94,70.18
B,1,4,95,73.58
B,1,4,96,36.53
B,1,4,97,67.58
B,1,4,98,73.38
B,1,4,99,45.51
B,1,5,0,135.79
B,1,5,1,86.40
B,1,5,2,108.49
B,1,5,3,74.44
B,1,5,4,86.70
B,1,5,5,136.42
B,1,5,6,85.87
B,1,5,7,83.64
B,1,5,8,95.44
B,1,5,9,129.89
B,1,5,10,70.48
B,1,5,11,165.08
B,1,5,12,84.23
B,1,5,13,54.47
B,1,5,14,89.17
B,1,5,15,88.60
B,1,5,16,101.51
B,1,5,17,61.10
B,1,5,18,101.61
B,1,5,19,85.90
B,1,5,20,98.59
B,1,5,21,66.65
B,1,5,22,78.82
B,1,5,23,71.87
B,1,5,24,142.58
B,1,5,25,38.09
B,1,5,26,43.68
B,1,5,27,63.24
B,1,5,28,46.03
B,1,5,29,72.71
B,1,5,30,187.80
B,1,5,31,72.15
B,1,5,32,44.30
B,1,5,33,57.42
B,1,5,34,69.75
B,1,5,35,93.42
B,1,5,36,99.67
B,1,5,37,73.37
B,1,5,38,114.12
B,1,5,39,164.51
B,1,5,40,42.77
B,1,5,41,79.71
B,1,5,42,73.83
B,1,5,43,107.72
B,1,5,44,0.98
B,1,5,45,80.82
B,1,5,46,114.48
B,1,5,47,138.20
B,1,5,48,85.88
B,1,5,49,107.01
B,1,5,50,104.26
B,1,5,51,107.77
B,1,5,52,89.36
B,1,5,53,81.04
B,1,5,54,83.76
B,1,5,55,28.16
B,1,5,56,22.15
B,1,5,57,42.54
B,1,5,58,2207.04
B,1,5,59,131.61
B,1,5,60,74.98
B,1,5,61,86.44
B,1,5,62,72.76
B,1,5,63,63.72
B,1,5,64,82.28
B,1,5,65,101.51
B,1,5,66,101.84
B,1,5,67,50.88
B,1,5,68,129.85
B,1,5,69,36.32
B,1,5,70,85.18
B,1,5,71,126.88
B,1,5,72,71.36
B,1,5,73,94.63
B,1,5,74,76.93
B,1,5,75,85.73
B,1,5,76,31.42
B,1,5,77,103.43
B,1,5,78,80.91
B,1,5,79,60.16
B,1,5,80,88.90
B,1,5,81,80.34
B,1,5,82,99.17
B,1,5,83,152.73
B,1,5,84,61.90
B,1,5,85,97.41
B,1,5,86,99.97
B,1,5,87,108.30
B,1,5,88,99.98
B,1,5,89,61.17
B,1,5,90,35.24
B,1,5,91,81.07
B,1,5,92,73.16
B,1,5,93,84.29
B,1,5,94,80.72
B,1,5,95,0.72
B,1,5,96,75.96
B,1,5,97,94.83
B,1,5,98,100.89
B,1,5,99,90.55
B,1,6,0,101.71
B,1,6,1,126.77
B,1,6,2,26.40
B,1,6,3,84.41
B,1,6,4,78.77
B,1,6,5,99.37
B,1,6,6,115.56
B,1,6,7,124.13
B,1,6,8,78.23
B,1,6,9,65.58
B,1,6,10,82.46
B,1,6,11,115.16
B,1,6,12,70.32
B,1,6,13,154.54
B,1,6,14,73.34
B,1,6,15,113.97
B,1,6,16,100.64
B,1,6,17,99.52
B,1,6,18,93.80
B,1,6,19,115.14
B,1,6,20,72.85
B,1,6,21,69.15
B,1,6,22,79.08
B,1,6,23,119.79
B,1,6,24,124.20
B,1,6,25,24.43
B,1,6,26,113.64
B,1,6,27,88.26
B,1,6,28,65.78
B,1,6,29,85.27
B,1,6,30,83.79
B,1,6,31,126.57
B,1,6,32,68.59
B,1,6,33,75.71
B,1,6,34,90.80
B,1,6,35,85.19
B,1,6,36,59.28
B,1,6,37,106.86
B,1,6,38,108.80
B,1,6,39,142.56
B,1,6,40,122.92
B,1,6,41,32.87
B,1,6,42,105.99
B,1,6,43,84.90
B,1,6,44,68.77
B,1,6,45,110.31
B,1,6,46,151.48
B,1,6,47,85.33
B,1,6,48,97.89
B,1,6,49,144.55
B,1,6,50,66.33
B,1,6,51,2.02
B,1,6,52,56.40
B,1,6,53,110.58
B,1,6,54,51.35
B,1,6,55,102.98
B,1,6,56,81.87
B,1,6,57,117.90
B,1,6,58,86.18
B,1,6,59,112.60
B,1,6,60,141.37
B,1,6,61,130.13
B,1,6,62,108.70
B,1,6,63,62.32
B,1,6,64,127.34
B,1,6,65,120.56
B,1,6,66,74.51
B,1,6,67,72.93
B,1,6,68,100.95
B,1,6,69,36.24
B,1,6,70,44.46
B,1,6,71,136.53
B,1,6,72,86.52
B,1,6,73,72.67
B,1,6,74,125.00
B,1,6,75,139.67
B,1,6,76,59.07
B,1,6,77,102.83
B,1,6,78,38.92
B,1,6,79,116.23
B,1,6,80,125.43
B,1,6,81,97.56
B,1,6,82,70.87
B,1,6,83,64.49
B,1,6,84,83.10
B,1,6,85,72.45
B,1,6,86,46.50
B,1,6,87,53.15
B,1,6,88,61.69
B,1,6,89,112.60
B,1,6,90,1.31
B,1,6,91,47.86
B,1,6,92,1.31
B,1,6,93,80.89
B,1,6,94,33.35
B,1,6,95,93.72
B,1,6,96,92.05
B,1,6,97,85.43
B,1,6,98,28.15
B,1,6,99,74.87
B,1,7,0,89.04
B,1,7,1,131.93
B,1,7,2,50.08
B,1,7,3,104.66
B,1,7,4,75.56
B,1,7,5,76.74
B,1,7,6,60.53
B,1,7,7,103.42
B,1,7,8,130.12
B,1,7,9,80.82
B,1,7,10,107.62
B,1,7,11,95.76
B,1,7,12,84.25
B,1,7,13,67.67
B,1,7,14,91.90
B,1,7,15,88.18
B,1,7,16,93.04
B,1,7,17,91.80
B,1,7,18,72.19
B,1,7,19,74.86
B,1,7,20,87.60
B,1,7,21,114.37
B,1,7,22,63.21
B,1,7,23,86.81
B,1,7,24,115.69
B,1,7,25,93.37
B,1,7,26,71.53
B,1,7,27,89.50
B,1,7,28,106.45
B,1,7,29,73.40
B,1,7,30,112.81
B,1,7,31,70.61
B,1,7,32,77.83
B,1,7,33,73.86
B,1,7,34,72.19
B,1,7,35,61.25
B,1,7,36,30.35
B,1,7,37,40.14
B,1,7,38,50.91
B,1,7,39,77.97
B,1,7,40,62.91
B,1,7,41,68.05
B,1,7,42,153.75
B,1,7,43,124.53
B,1,7,44,139.69
B,1,7,45,32.53
B,1,7,46,86.59
B,1,7,47,167.75
B,1,7,48,152.95
B,1,7,49,134.97
B,1,7,50,83.27
B,1,7,51,33.95
B,1,7,52,67.81
B,1,7,53,78.57
B,1,7,54,126.95
B,1,7,55,97.43
B,1,7,56,91.91
B,1,7,57,78.86
B,1,7,58,40.81
B,1,7,59,71.60
B,1,7,60,148.31
B,1,7,61,96.14
B,1,7,62,24.55
B,1,7,63,117.47
B,1,7,64,159.44
B,1,7,65,78.48
B,1,7,66,126.78
B,1,7,67,34.52
B,1,7,68,128.93
B,1,7,69,80.84
B,1,7,70,127.44
B,1,7,71,84.31
B,1,7,72,87.90
B,1,7,73,75.41
B,1,7,74,72.44
B,1,7,75,69.13
B,1,7,76,73.71
B,1,7,77,105.92
B,1,7,78,129.82
B,1,7,79,107.90
B,1,7,80,99.95
B,1,7,81,107.47
B,1,7,82,0.99
B,1,7,83,100.64
B,1,7,84,155.43
B,1,7,85,103.88
B,1,7,86,48.42
B,1,7,87,85.13
B,1,7,88,88.71
B,1,7,89,90.37
B,1,7,90,57.80
B,1,7,91,79.69
B,1,7,92,138.40
B,1,7,93,63.30
B,1,7,94,86.50
B,1,7,95,90.26
B,1,7,96,59.29
B,1,7,97,34.39
B,1,7,98,95.54
B,1,7,99,149.73
B,1,8,0,142.67
B,1,8,1,93.08
B,1,8,2,73.98
B,1,8,3,76.02
B,1,8,4,101.09
B,1,8,5,117.37
B,1,8,6,91.59
B,1,8,7,92.13
B,1,8,8,31.71
B,1,8,9,72.55
B,1,8,10,105.05
B,1,8,11,95.80
B,1,8,12,107.31
B,1,8,13,55.29
B,1,8,14,97.34
B,1,8,15,66.29
B,1,8,16,102.18
B,1,8,17,77.27
B,1,8,18,95.66
B,1,8,19,69.37
B,1,8,20,27.06
B,1,8,21,69.46
B,1,8,22,103.89
B,1,8,23,35.92
B,1,8,24,80.81
B,1,8,25,92.35
B,1,8,26,76.43
B,1,8,27,166.67
B,1,8,28,52.59
B,1,8,29,93.55
B,1,8,30,86.21
B,1,8,31,72.41
B,1,8,32,82.71
B,1,8,33,103.93
B,1,8,34,127.48
B,1,8,35,104.83
B,1,8,36,109.73
B,1,8,37,87.26
B,1,8,38,80.32
B,1,8,39,96.33
B,1,8,40,60.08
B,1,8,41,91.05
B,1,8,42,99.74
B,1,8,43,111.47
B,1,8,44,96.04
B,1,8,45,83.49
B,1,8,46,106.49
B,1,8,47,112.11
B,1,8,48,115.19
B,1,8,49,164.17
B,1,8,50,64.90
B,1,8,51,65.26
B,1,8,52,31.77
B,1,8,53,93.91
B,1,8,54,81.23
B,1,8,55,54.38
B,1,8,56,50.91
B,1,8,57,122.08
B,1,8,58,88.65
B,1,8,59,52.71
B,1,8,60,28.16
B,1,8,61,1.34
B,1,8,62,47.50
B,1,8,63,141.56
B,1,8,64,134.12
B,1,8,65,70.24
B,1,8,66,113.11
B,1,8,67,117.93
B,1,8,68,82.42
B,1,8,69,133.62
B,1,8,70,74.70
B,1,8,71,77.96
B,1,8,72,76.53
B,1,8,73,113.40
B,1,8,74,119.52
B,1,8,75,85.26
B,1,8,76,101.63
B,1,8,77,41.10
B,1,8,78,109.51
B,1,8,79,0.77
B,1,8,80,39.66
B,1,8,81,100.48
B,1,8,82,80.84
B,1,8,83,150.71
B,1,8,84,93.20
B,1,8,85,83.55
B,1,8,86,152.00
B,1,8,87,110.61
B,1,8,88,96.10
B,1,8,89,106.01
B,1,8,90,41.57
B,1,8,91,91.54
B,1,8,92,89.48
B,1,8,93,103.67
B,1,8,94,1.53
B,1,8,95,105.50
B,1,8,96,140.85
B,1,8,97,69.94
B,1,8,98,98.39
B,1,8,99,43.61
B,1,9,0,152.55
B,1,9,1,85.18
B,1,9,2,59.57
B,1,9,3,80.39
B,1,9,4,116.08
B,1,9,5,90.15
B,1,9,6,74.02
B,1,9,7,157.48
B,1,9,8,168.95
B,1,9,9,111.11
B,1,9,10,94.28
B,1,9,11,48.89
B,1,9,12,97.10
B,1,9,13,79.33
B,1,9,14,97.04
B,1,9,15,84.15
B,1,9,16,86.86
B,1,9,17,68.66
B,1,9,18,98.50
B,1,9,19,71.95
B,1,9,20,106.38
B,1,9,21,55.40
B,1,9,22,110.84
B,1,9,23,73.55
B,1,9,24,107.48
B,1,9,25,30.10
B,1,9,26,76.09
B,1,9,27,73.71
B,1,9,28,80.43
B,1,9,29,75.62
B,1,9,30,84.27
B,1,9,31,51.50
B,1,9,32,132.47
B,1,9,33,113.85
B,1,9,34,69.77
B,1,9,35,152.65
B,1,9,36,78.96
B,1,9,37,66.44
B,1,9,38,99.75
B,1,9,39,31.78
B,1,9,40,94.19
B,1,9,41,69.27
B,1,9,42,106.05
B,1,9,43,80.60
B,1,9,44,83.14
B,1,9,45,32.62
B,1,9,46,48.65
B,1,9,47,96.99
B,1,9,48,147.76
B,1,9,49,70.65
B,1,9,50,85.90
B,1,9,51,65.15
B,1,9,52,71.32
B,1,9,53,65.09
B,1,9,54,109.09
B,1,9,55,189.71
B,1,9,56,115.74
B,1,9,57,152.07
B,1,9,58,53.44
B,1,9,59,62.27
B,1,9,60,76.83
B,1,9,61,104.66
B,1,9,62,59.03
B,1,9,63,62.20
B,1,9,64,84.47
B,1,9,65,55.83
B,1,9,66,126.66
B,1,9,67,77.79
B,1,9,68,33.39
B,1,9,69,101.98
B,1,9,70,48.35
B,1,9,71,111.89
B,1,9,72,63.46
B,1,9,73,68.50
B,1,9,74,78.08
B,1,9,75,48.44
B,1,9,76,118.25
B,1,9,77,95.92
B,1,9,78,81.98
B,1,9,79,98.59
B,1,9,80,47.54
B,1,9,81,85.41
B,1,9,82,95.25
B,1,9,83,34.27
B,1,9,84,116.20
B,1,9,85,28.68
B,1,9,86,121.80
B,1,9,87,148.10
B,1,9,88,60.47
B,1,9,89,109.68
B,1,9,90,126.54
B,1,9,91,54.92
B,1,9,92,43.27
B,1,9,93,70.74
B,1,9,94,58.93
B,1,9,95,80.30
B,1,9,96,108.60
B,1,9,97,80.94
B,1,9,98,78.83
B,1,9,99,90.89
B,1,10,0,83.17
B,1,10,1,121.20
B,1,10,2,87.40
B,1,10,3,87.46
B,1,10,4,64.32
B,1,10,5,68.77
B,1,10,6,86.38
B,1,10,7,75.78
B,1,10,8,87.92
B,1,10,9,63.65
B,1,10,10,103.85
B,1,10,11,103.01
B,1,10,12,111.49
B,1,10,13,77.15
B,1,10,14,126.82
B,1,10,15,41.26
B,1,10,16,88.90
B,1,10,17,70.41
B,1,10,18,102.01
B,1,10,19,113.47
B,1,10,20,79.04
B,1,10,21,93.77
B,1,10,22,130.25
B,1,10,23,108.71
B,1,10,24,97.61
B,1,10,25,48.17
B,1,10,26,104.18
B,1,10,27,109.58
B,1,10,28,81.27
B,1,10,29,29.81
B,1,10,30,123.21
B,1,10,31,103.15
B,1,10,32,118.10
B,1,10,33,111.35
B,1,10,34,109.12
B,1,10,35,97.40
B,1,10,36,85.08
B,1,10,37,74.41
B,1,10,38,108.85
B,1,10,39,87.63
B,1,10,40,69.36
B,1,10,41,50.29
B,1,10,42,175.22
B,1,10,43,83.36
B,1,10,44,79.45
B,1,10,45,66.40
B,1,10,46,102.44
B,1,10,47,46.88
B,1,10,48,79.20
B,1,10,49,114.05
B,1,10,50,107.96
B,1,10,51,68.18
B,1,10,52,90.98
B,1,10,53,104.25
B,1,10,54,131.85
B,1,10,55,73.04
B,1,10,56,111.39
B,1,10,57,59.94
B,1,10,58,90.66
B,1,10,59,83.13
B,1,10,60,1507.04
B,1,10,61,105.86
B,1,10,62,114.70
B,1,10,63,104.92
B,1,10,64,70.05
B,1,10,65,73.33
B,1,10,66,96.08
B,1,10,67,84.96
B,1,10,68,86.56
B,1,10,69,91.56
B,1,10,70,34.70
B,1,10,71,97.19
B,1,10,72,55.20
B,1,10,73,100.45
B,1,10,74,85.80
B,1,10,75,66.17
B,1,10,76,81.94
B,1,10,77,37.60
B,1,10,78,69.60
B,1,10,79,54.28
B,1,10,80,120.20
B,1,10,81,34.06
B,1,10,82,57.22
B,1,10,83,84.70
B,1,10,84,65.83
B,1,10,85,68.87
B,1,10,86,79.42
B,1,10,87,33.11
B,1,10,88,76.18
B,1,10,89,113.26
B,1,10,90,41.50
B,1,10,91,93.85
B,1,10,92,71.42
B,1,10,93,77.95
B,1,10,94,75.34
B,1,10,95,31.41
B,1,10,96,77.20
B,1,10,97,108.85
B,1,10,98,64.56
B,1,10,99,63.16
B,1,11,0,124.34
B,1,11,1,118.35
B,1,11,2,98.68
B,1,11,3,112.15
B,1,11,4,104.27
B,1,11,5,66.90
B,1,11,6,193.99
B,1,11,7,108.11
B,1,11,8,72.71
B,1,11,9,95.71
B,1,11,10,149.70
B,1,11,11,96.97
B,1,11,12,76.61
B,1,11,13,68.15
B,1,11,14,90.48
B,1,11,15,92.17
B,1,11,16,66.02
B,1,11,17,104.26
B,1,11,18,79.59
B,1,11,19,109.21
B,1,11,20,74.83
