[2026-06-14 20:40:21,721][root][INFO] - Recurrent UNet Model Successfully Configured and Initialized.
[2026-06-14 20:40:21,725][root][INFO] - Starting from scratch (no valid checkpoint provided).
[2026-06-14 20:40:27,853][root][INFO] - Train: 4480000 samples, Val: 640000 samples
[2026-06-14 20:40:39,632][root][INFO] - Starting training from epoch 1
[2026-06-14 20:41:20,907][root][INFO] - Epoch [1/5], Batch [1/300], Loss: 2.0409 (Overall: 2.0916, Change: 1.9903), TF Ratio: 1.000
[2026-06-14 20:41:21,063][root][INFO] - Epoch [1/5], Batch [2/300], Loss: 2.1176 (Overall: 2.1778, Change: 2.2107), TF Ratio: 1.000
[2026-06-14 20:41:21,219][root][INFO] - Epoch [1/5], Batch [3/300], Loss: 2.1768 (Overall: 2.2107, Change: 2.3799), TF Ratio: 0.999
[2026-06-14 20:41:22,348][root][INFO] - Epoch [1/5], Batch [4/300], Loss: 2.1426 (Overall: 2.0631, Change: 2.0164), TF Ratio: 0.999
[2026-06-14 20:41:22,503][root][INFO] - Epoch [1/5], Batch [5/300], Loss: 2.0917 (Overall: 1.7968, Change: 1.9795), TF Ratio: 0.999
[2026-06-14 20:41:22,655][root][INFO] - Epoch [1/5], Batch [6/300], Loss: 2.0679 (Overall: 1.8586, Change: 2.0399), TF Ratio: 0.999
[2026-06-14 20:41:22,808][root][INFO] - Epoch [1/5], Batch [7/300], Loss: 2.0349 (Overall: 1.7834, Change: 1.8897), TF Ratio: 0.999
[2026-06-14 20:41:23,018][root][INFO] - Epoch [1/5], Batch [8/300], Loss: 2.0399 (Overall: 1.8636, Change: 2.2863), TF Ratio: 0.998
[2026-06-14 20:41:23,170][root][INFO] - Epoch [1/5], Batch [9/300], Loss: 2.0081 (Overall: 1.7920, Change: 1.7147), TF Ratio: 0.998
[2026-06-14 20:41:23,322][root][INFO] - Epoch [1/5], Batch [10/300], Loss: 1.9868 (Overall: 1.6920, Change: 1.8985), TF Ratio: 0.998
[2026-06-14 20:41:23,473][root][INFO] - Epoch [1/5], Batch [11/300], Loss: 1.9724 (Overall: 1.6051, Change: 2.0518), TF Ratio: 0.998
[2026-06-14 20:41:32,702][root][INFO] - Epoch [1/5], Batch [12/300], Loss: 1.9586 (Overall: 1.7091, Change: 1.9041), TF Ratio: 0.998
[2026-06-14 20:41:36,057][root][INFO] - Epoch [1/5], Batch [13/300], Loss: 1.9520 (Overall: 1.7132, Change: 2.0334), TF Ratio: 0.997
[2026-06-14 20:41:36,210][root][INFO] - Epoch [1/5], Batch [14/300], Loss: 1.9317 (Overall: 1.5103, Change: 1.8251), TF Ratio: 0.997
[2026-06-14 20:41:36,361][root][INFO] - Epoch [1/5], Batch [15/300], Loss: 1.9184 (Overall: 1.4742, Change: 1.9912), TF Ratio: 0.997
[2026-06-14 20:41:38,891][root][INFO] - Epoch [1/5], Batch [16/300], Loss: 1.9025 (Overall: 1.5802, Change: 1.7469), TF Ratio: 0.997
[2026-06-14 20:41:39,044][root][INFO] - Epoch [1/5], Batch [17/300], Loss: 1.8830 (Overall: 1.4186, Change: 1.7240), TF Ratio: 0.997
[2026-06-14 20:41:39,196][root][INFO] - Epoch [1/5], Batch [18/300], Loss: 1.8691 (Overall: 1.3935, Change: 1.8728), TF Ratio: 0.996
[2026-06-14 20:41:39,347][root][INFO] - Epoch [1/5], Batch [19/300], Loss: 1.8583 (Overall: 1.4645, Change: 1.8631), TF Ratio: 0.996
[2026-06-14 20:41:42,586][root][INFO] - Epoch [1/5], Batch [20/300], Loss: 1.8554 (Overall: 1.5754, Change: 2.0251), TF Ratio: 0.996
[2026-06-14 20:41:42,744][root][INFO] - Epoch [1/5], Batch [21/300], Loss: 1.8458 (Overall: 1.4901, Change: 1.8158), TF Ratio: 0.996
[2026-06-14 20:41:42,895][root][INFO] - Epoch [1/5], Batch [22/300], Loss: 1.8366 (Overall: 1.4756, Change: 1.8100), TF Ratio: 0.996
[2026-06-14 20:41:43,046][root][INFO] - Epoch [1/5], Batch [23/300], Loss: 1.8261 (Overall: 1.3505, Change: 1.8417), TF Ratio: 0.995
[2026-06-14 20:42:05,469][root][INFO] - Epoch [1/5], Batch [24/300], Loss: 1.8139 (Overall: 1.3079, Change: 1.7570), TF Ratio: 0.995
[2026-06-14 20:42:10,492][root][INFO] - Epoch [1/5], Batch [25/300], Loss: 1.8055 (Overall: 1.2591, Change: 1.9502), TF Ratio: 0.995
[2026-06-14 20:42:10,645][root][INFO] - Epoch [1/5], Batch [26/300], Loss: 1.7974 (Overall: 1.4822, Change: 1.7060), TF Ratio: 0.995
[2026-06-14 20:42:10,797][root][INFO] - Epoch [1/5], Batch [27/300], Loss: 1.7874 (Overall: 1.3560, Change: 1.6983), TF Ratio: 0.995
[2026-06-14 20:42:10,977][root][INFO] - Epoch [1/5], Batch [28/300], Loss: 1.7980 (Overall: 1.4584, Change: 2.7142), TF Ratio: 0.994
