index,tensor,dataset,shape,dtype,min,max,mean,median,std,p25,p75,n_unique,uniq
2289891,x_hilda_prior,legacy,"(1, 256, 256)",torch.float32,0.0,7.0,2.807647705078125,4.0,1.8755663490782026,0.0,4.0,8,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0]"
2289891,hilda_target,legacy,"(2, 256, 256)",torch.float32,0.0,7.0,2.8089675903320312,4.0,1.876882476831023,0.0,4.0,8,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0]"
1208644,x_continuous,new,"(2, 15, 256, 256)",torch.float32,-18.42068099975586,3.030223846435547,-1.2000694378578993,0.0,4.4304423981006655,0.0,0.0,36882,
1208644,x_kg,new,"(2, 1, 256, 256)",torch.uint8,0.0,29.0,13.94134521484375,27.0,13.57326296714105,0.0,27.0,4,"[0.0, 19.0, 27.0, 29.0]"
1208644,x_static,new,"(6, 256, 256)",torch.float32,-39.0,1218.0,45.37039249115555,0.9213600754737854,92.19898372600396,0.0,42.2890510559082,170442,
1208644,x_hilda_prior,new,"(1, 256, 256)",torch.float32,0.0,7.0,1.6274261474609375,3.0,1.6384652089702008,0.0,3.0,7,"[0.0, 1.0, 3.0, 4.0, 5.0, 6.0, 7.0]"
1208644,hilda_target,new,"(2, 256, 256)",torch.uint8,0.0,7.0,1.6273345947265625,3.0,1.6383326284294184,0.0,3.0,7,"[0.0, 1.0, 3.0, 4.0, 5.0, 6.0, 7.0]"
1208644,x_continuous,preprocessed,"(2, 15, 256, 256)",torch.float32,-0.7534939646720886,3.0773983001708984,-0.052660083457358446,0.0,0.29277487801137514,0.0,0.0,36949,
1208644,x_kg,preprocessed,"(2, 1, 256, 256)",torch.uint8,0.0,29.0,13.94134521484375,27.0,13.57326296714105,0.0,27.0,4,"[0.0, 19.0, 27.0, 29.0]"
1208644,x_static,preprocessed,"(6, 256, 256)",torch.float32,-3.296881675720215,6.852814197540283,-0.40222729346931363,-0.5736155807971954,1.5883432401800046,-1.3161131143569946,1.0,169502,
1208644,x_hilda_prior,preprocessed,"(1, 256, 256)",torch.float32,0.0,7.0,3.60211181640625,7.0,3.4985101367511025,0.0,7.0,2,"[0.0, 7.0]"
1208644,hilda_target,preprocessed,"(2, 256, 256)",torch.float32,0.0,7.0,3.60211181640625,7.0,3.4985101367511025,0.0,7.0,2,"[0.0, 7.0]"
1208644,x_continuous,legacy,"(2, 15, 256, 256)",torch.float32,-18.42068099975586,3.030223846435547,-1.200069437778836,0.0,4.430442398013557,0.0,0.0,36882,
1208644,x_kg,legacy,"(2, 1, 256, 256)",torch.uint8,19.0,31.0,29.018463134765625,29.0,1.9783899485278114,27.0,31.0,4,"[19.0, 27.0, 29.0, 31.0]"
1208644,x_static,legacy,"(6, 256, 256)",torch.float32,-2.188382625579834,6.852814197540283,0.1684192196911801,0.0,0.897228751510709,0.0,0.7103020548820496,170298,
1208644,x_hilda_prior,legacy,"(1, 256, 256)",torch.float32,0.0,7.0,1.6274261474609375,3.0,1.6384652089702008,0.0,3.0,7,"[0.0, 1.0, 3.0, 4.0, 5.0, 6.0, 7.0]"
1208644,hilda_target,legacy,"(2, 256, 256)",torch.float32,0.0,7.0,1.6273345947265625,3.0,1.6383326284294184,0.0,3.0,7,"[0.0, 1.0, 3.0, 4.0, 5.0, 6.0, 7.0]"
1379075,x_continuous,new,"(2, 15, 256, 256)",torch.float32,-18.42068099975586,1.0,-0.32512819530047954,0.0,1.83350914784159,0.0,0.0,272076,
1379075,x_kg,new,"(2, 1, 256, 256)",torch.uint8,23.0,28.0,26.999977111816406,27.0,0.03876841754298596,27.0,27.0,3,"[23.0, 27.0, 28.0]"
1379075,x_static,new,"(6, 256, 256)",torch.float32,0.0005482714623212814,584.0,98.0542418563601,52.39425086975098,105.10072894403177,20.039939880371094,152.53217697143555,324759,
1379075,x_hilda_prior,new,"(1, 256, 256)",torch.float32,3.0,7.0,4.0587005615234375,4.0,0.2714542738432582,4.0,4.0,4,"[3.0, 4.0, 5.0, 7.0]"
