[2026-06-16 09:00:30,660][root][INFO] - Recurrent UNet Model Successfully Configured and Initialized.
[2026-06-16 09:00:30,661][root][INFO] - Starting from scratch (no valid checkpoint provided).
[2026-06-16 09:00:31,335][root][INFO] - Train: 4480000 samples, Val: 640000 samples
[2026-06-16 09:00:31,337][root][INFO] - Starting training from epoch 1
[2026-06-16 09:00:37,911][root][INFO] - Epoch [1/5], Batch [1/300], Loss: 2.3107 (Overall: 2.2820, Change: 2.3395), TF Ratio: 1.000
[2026-06-16 09:00:38,070][root][INFO] - Epoch [1/5], Batch [2/300], Loss: 2.2708 (Overall: 2.2281, Change: 2.2337), TF Ratio: 1.000
[2026-06-16 09:00:38,230][root][INFO] - Epoch [1/5], Batch [3/300], Loss: 2.2762 (Overall: 2.1820, Change: 2.3917), TF Ratio: 0.999
[2026-06-16 09:00:38,476][root][INFO] - Epoch [1/5], Batch [4/300], Loss: 2.2901 (Overall: 2.1192, Change: 2.5447), TF Ratio: 0.999
[2026-06-16 09:00:38,660][root][INFO] - Epoch [1/5], Batch [5/300], Loss: 2.2342 (Overall: 1.8693, Change: 2.1522), TF Ratio: 0.999
[2026-06-16 09:00:38,857][root][INFO] - Epoch [1/5], Batch [6/300], Loss: 2.2131 (Overall: 1.8888, Change: 2.3266), TF Ratio: 0.999
[2026-06-16 09:00:39,021][root][INFO] - Epoch [1/5], Batch [7/300], Loss: 2.1675 (Overall: 2.0562, Change: 1.7307), TF Ratio: 0.999
[2026-06-16 09:00:39,208][root][INFO] - Epoch [1/5], Batch [8/300], Loss: 2.1745 (Overall: 2.0066, Change: 2.4401), TF Ratio: 0.998
[2026-06-16 09:00:39,368][root][INFO] - Epoch [1/5], Batch [9/300], Loss: 2.1757 (Overall: 1.9927, Change: 2.3784), TF Ratio: 0.998
[2026-06-16 09:00:39,528][root][INFO] - Epoch [1/5], Batch [10/300], Loss: 2.1700 (Overall: 1.7775, Change: 2.4604), TF Ratio: 0.998
[2026-06-16 09:00:39,716][root][INFO] - Epoch [1/5], Batch [11/300], Loss: 2.1636 (Overall: 2.0374, Change: 2.1609), TF Ratio: 0.998
[2026-06-16 09:00:39,877][root][INFO] - Epoch [1/5], Batch [12/300], Loss: 2.1446 (Overall: 1.8972, Change: 1.9741), TF Ratio: 0.998
[2026-06-16 09:00:40,045][root][INFO] - Epoch [1/5], Batch [13/300], Loss: 2.1262 (Overall: 1.7879, Change: 2.0232), TF Ratio: 0.997
[2026-06-16 09:00:40,201][root][INFO] - Epoch [1/5], Batch [14/300], Loss: 2.1087 (Overall: 1.6891, Change: 2.0730), TF Ratio: 0.997
[2026-06-16 09:00:40,391][root][INFO] - Epoch [1/5], Batch [15/300], Loss: 2.1038 (Overall: 1.9437, Change: 2.1263), TF Ratio: 0.997
[2026-06-16 09:00:40,547][root][INFO] - Epoch [1/5], Batch [16/300], Loss: 2.0867 (Overall: 1.7724, Change: 1.8893), TF Ratio: 0.997
[2026-06-16 09:00:40,698][root][INFO] - Epoch [1/5], Batch [17/300], Loss: 2.0859 (Overall: 1.7657, Change: 2.3797), TF Ratio: 0.997
[2026-06-16 09:00:40,887][root][INFO] - Epoch [1/5], Batch [18/300], Loss: 2.0810 (Overall: 1.7549, Change: 2.2394), TF Ratio: 0.996
[2026-06-16 09:00:41,079][root][INFO] - Epoch [1/5], Batch [19/300], Loss: 2.0739 (Overall: 1.8082, Change: 2.0874), TF Ratio: 0.996
[2026-06-16 09:00:41,257][root][INFO] - Epoch [1/5], Batch [20/300], Loss: 2.0693 (Overall: 1.8402, Change: 2.1235), TF Ratio: 0.996
[2026-06-16 09:00:41,409][root][INFO] - Epoch [1/5], Batch [21/300], Loss: 2.0494 (Overall: 1.5545, Change: 1.7462), TF Ratio: 0.996
[2026-06-16 09:00:41,561][root][INFO] - Epoch [1/5], Batch [22/300], Loss: 2.0423 (Overall: 1.7139, Change: 2.0708), TF Ratio: 0.996
[2026-06-16 09:00:41,711][root][INFO] - Epoch [1/5], Batch [23/300], Loss: 2.0394 (Overall: 1.5539, Change: 2.4005), TF Ratio: 0.995
[2026-06-16 09:00:41,862][root][INFO] - Epoch [1/5], Batch [24/300], Loss: 2.0451 (Overall: 1.9732, Change: 2.3787), TF Ratio: 0.995
[2026-06-16 09:00:42,012][root][INFO] - Epoch [1/5], Batch [25/300], Loss: 2.0356 (Overall: 1.6698, Change: 1.9438), TF Ratio: 0.995
[2026-06-16 09:00:42,162][root][INFO] - Epoch [1/5], Batch [26/300], Loss: 2.0313 (Overall: 1.8566, Change: 1.9934), TF Ratio: 0.995
[2026-06-16 09:00:42,312][root][INFO] - Epoch [1/5], Batch [27/300], Loss: 2.0271 (Overall: 1.7170, Change: 2.1157), TF Ratio: 0.995
[2026-06-16 09:00:42,464][root][INFO] - Epoch [1/5], Batch [28/300], Loss: 2.0251 (Overall: 1.8096, Change: 2.1338), TF Ratio: 0.994
[2026-06-16 09:00:42,646][root][INFO] - Epoch [1/5], Batch [29/300], Loss: 2.0098 (Overall: 1.7071, Change: 1.4589), TF Ratio: 0.994
[2026-06-16 09:00:42,796][root][INFO] - Epoch [1/5], Batch [30/300], Loss: 1.9956 (Overall: 1.4352, Change: 1.7280), TF Ratio: 0.994
[2026-06-16 09:00:42,949][root][INFO] - Epoch [1/5], Batch [31/300], Loss: 1.9877 (Overall: 1.5716, Change: 1.9314), TF Ratio: 0.994
[2026-06-16 09:00:43,102][root][INFO] - Epoch [1/5], Batch [32/300], Loss: 1.9798 (Overall: 1.6224, Change: 1.8480), TF Ratio: 0.994
[2026-06-16 09:00:43,252][root][INFO] - Epoch [1/5], Batch [33/300], Loss: 1.9835 (Overall: 2.0389, Change: 2.1648), TF Ratio: 0.993
[2026-06-16 09:00:43,404][root][INFO] - Epoch [1/5], Batch [34/300], Loss: 1.9800 (Overall: 1.5832, Change: 2.1429), TF Ratio: 0.993
