store,pass,worker,sample,wall_ms
A,1,11,57,768.80
A,1,11,58,628.24
A,1,11,59,642.29
A,1,11,60,655.35
A,1,11,61,755.02
A,1,11,62,619.46
A,1,11,63,484.55
A,1,11,64,722.00
A,1,11,65,456.06
A,1,11,66,711.98
A,1,11,67,657.83
A,1,11,68,594.24
A,1,11,69,628.30
A,1,11,70,546.43
A,1,11,71,589.06
A,1,11,72,502.50
A,1,11,73,798.51
A,1,11,74,623.48
A,1,11,75,650.99
A,1,11,76,506.25
A,1,11,77,557.32
A,1,11,78,592.68
A,1,11,79,652.59
A,1,11,80,561.33
A,1,11,81,640.93
A,1,11,82,494.32
A,1,11,83,581.36
A,1,11,84,552.26
A,1,11,85,527.16
A,1,11,86,619.11
A,1,11,87,620.95
A,1,11,88,593.23
A,1,11,89,701.35
A,1,11,90,582.04
A,1,11,91,521.41
A,1,11,92,595.86
A,1,11,93,594.00
A,1,11,94,631.59
A,1,11,95,581.92
A,1,11,96,605.83
A,1,11,97,565.08
A,1,11,98,677.95
A,1,11,99,542.10
B,1,0,0,110.65
B,1,0,1,106.71
B,1,0,2,133.40
B,1,0,3,75.80
B,1,0,4,140.92
B,1,0,5,75.99
B,1,0,6,90.57
B,1,0,7,115.51
B,1,0,8,138.90
B,1,0,9,71.10
B,1,0,10,110.23
B,1,0,11,95.88
B,1,0,12,34.92
B,1,0,13,93.62
B,1,0,14,76.11
B,1,0,15,137.49
B,1,0,16,69.10
B,1,0,17,78.28
B,1,0,18,177.11
B,1,0,19,66.14
B,1,0,20,32.91
B,1,0,21,94.51
B,1,0,22,73.78
B,1,0,23,95.05
B,1,0,24,87.61
B,1,0,25,118.66
B,1,0,26,103.02
B,1,0,27,76.32
B,1,0,28,63.92
B,1,0,29,74.87
B,1,0,30,35.34
B,1,0,31,94.47
B,1,0,32,169.54
B,1,0,33,92.67
B,1,0,34,90.67
B,1,0,35,144.62
B,1,0,36,84.19
B,1,0,37,82.21
B,1,0,38,51.04
B,1,0,39,109.86
B,1,0,40,75.25
B,1,0,41,88.23
B,1,0,42,60.54
B,1,0,43,73.85
B,1,0,44,62.54
B,1,0,45,72.54
B,1,0,46,140.90
B,1,0,47,101.72
B,1,0,48,81.95
B,1,0,49,36.17
B,1,0,50,96.33
B,1,0,51,25.28
B,1,0,52,59.62
B,1,0,53,43.06
B,1,0,54,82.07
B,1,0,55,146.53
B,1,0,56,106.34
B,1,0,57,53.51
B,1,0,58,68.27
B,1,0,59,99.23
B,1,0,60,73.56
B,1,0,61,99.83
B,1,0,62,100.85
B,1,0,63,45.41
B,1,0,64,95.40
B,1,0,65,182.90
B,1,0,66,97.63
B,1,0,67,116.78
B,1,0,68,60.69
B,1,0,69,169.93
B,1,0,70,89.00
B,1,0,71,100.67
B,1,0,72,70.84
B,1,0,73,108.67
B,1,0,74,84.23
B,1,0,75,67.60
B,1,0,76,75.51
B,1,0,77,79.55
B,1,0,78,69.97
B,1,0,79,33.08
B,1,0,80,27.33
B,1,0,81,72.67
B,1,0,82,45.75
B,1,0,83,90.01
B,1,0,84,41.42
B,1,0,85,139.80
B,1,0,86,94.12
B,1,0,87,34.53
B,1,0,88,25.72
B,1,0,89,84.00
B,1,0,90,43.77
B,1,0,91,56.84
B,1,0,92,109.31
B,1,0,93,45.82
B,1,0,94,82.11
B,1,0,95,29.43
B,1,0,96,51.31
B,1,0,97,79.40
B,1,0,98,91.83
B,1,0,99,76.73
B,1,1,0,90.09
B,1,1,1,109.45
B,1,1,2,169.56
B,1,1,3,116.19
B,1,1,4,91.32
B,1,1,5,106.98
B,1,1,6,120.41
B,1,1,7,88.05
B,1,1,8,96.75
B,1,1,9,74.68
B,1,1,10,128.84
B,1,1,11,99.54
B,1,1,12,69.49
B,1,1,13,124.40
B,1,1,14,155.81
B,1,1,15,58.58
B,1,1,16,149.11
B,1,1,17,99.39
B,1,1,18,61.40
B,1,1,19,120.88
B,1,1,20,104.96
B,1,1,21,119.21
B,1,1,22,67.63
B,1,1,23,131.94
B,1,1,24,39.60
B,1,1,25,108.26
B,1,1,26,93.62
B,1,1,27,91.47
B,1,1,28,109.30
B,1,1,29,73.78
B,1,1,30,201.84
B,1,1,31,66.89
B,1,1,32,80.57
B,1,1,33,92.63
B,1,1,34,92.47
B,1,1,35,106.66
B,1,1,36,97.80
B,1,1,37,77.79
B,1,1,38,74.54
B,1,1,39,104.47
B,1,1,40,72.89
B,1,1,41,77.23
B,1,1,42,71.04
B,1,1,43,24.06
B,1,1,44,93.67
B,1,1,45,34.06
B,1,1,46,84.13
B,1,1,47,42.00
B,1,1,48,57.73
B,1,1,49,95.60
B,1,1,50,71.50
B,1,1,51,116.31
B,1,1,52,89.54
B,1,1,53,116.41
B,1,1,54,139.77
B,1,1,55,172.54
B,1,1,56,110.46
B,1,1,57,139.91
B,1,1,58,90.75
B,1,1,59,36.11
B,1,1,60,79.44
B,1,1,61,67.61
B,1,1,62,78.21
B,1,1,63,81.54
B,1,1,64,54.70
B,1,1,65,100.94
B,1,1,66,93.96
B,1,1,67,35.96
B,1,1,68,63.38
B,1,1,69,97.14
B,1,1,70,27.26
B,1,1,71,81.52
B,1,1,72,64.43
B,1,1,73,78.33
B,1,1,74,90.01
B,1,1,75,95.32
B,1,1,76,59.74
B,1,1,77,69.10
B,1,1,78,106.03
B,1,1,79,38.03
B,1,1,80,32.44
B,1,1,81,103.16
B,1,1,82,50.70
B,1,1,83,67.61
B,1,1,84,65.01
B,1,1,85,83.20
B,1,1,86,144.62
B,1,1,87,40.05
B,1,1,88,101.46
B,1,1,89,67.54
B,1,1,90,38.92
B,1,1,91,93.80
B,1,1,92,103.87
B,1,1,93,73.76
B,1,1,94,1.12
B,1,1,95,57.71
B,1,1,96,43.17
B,1,1,97,26.67
B,1,1,98,50.80
B,1,1,99,77.28
B,1,2,0,101.46
B,1,2,1,77.07
B,1,2,2,129.68
B,1,2,3,73.93
B,1,2,4,132.18
B,1,2,5,66.86
B,1,2,6,69.03
B,1,2,7,187.98
B,1,2,8,109.13
B,1,2,9,129.02
B,1,2,10,88.19
B,1,2,11,57.32
B,1,2,12,96.60
B,1,2,13,84.03
B,1,2,14,116.53
B,1,2,15,126.20
B,1,2,16,115.73
B,1,2,17,69.93
B,1,2,18,85.93
B,1,2,19,81.84
B,1,2,20,99.15
B,1,2,21,76.89
B,1,2,22,64.37
B,1,2,23,80.77
B,1,2,24,108.77
B,1,2,25,120.81
B,1,2,26,88.14
B,1,2,27,148.70
B,1,2,28,97.03
B,1,2,29,42.25
B,1,2,30,72.55
B,1,2,31,93.39
B,1,2,32,107.32
B,1,2,33,106.13
B,1,2,34,132.96
B,1,2,35,28.90
B,1,2,36,96.99
B,1,2,37,122.77
B,1,2,38,93.92
B,1,2,39,72.20
B,1,2,40,87.57
B,1,2,41,91.85
B,1,2,42,81.37
B,1,2,43,83.56
B,1,2,44,87.69
B,1,2,45,80.75
B,1,2,46,80.66
B,1,2,47,135.19
B,1,2,48,105.16
B,1,2,49,62.14
B,1,2,50,117.99
B,1,2,51,115.74
B,1,2,52,69.86
B,1,2,53,75.44
B,1,2,54,106.68
B,1,2,55,107.84
B,1,2,56,118.32
B,1,2,57,83.83
B,1,2,58,83.83
B,1,2,59,119.35
B,1,2,60,103.70
B,1,2,61,71.51
B,1,2,62,42.40
B,1,2,63,74.98
B,1,2,64,53.71
B,1,2,65,84.15
B,1,2,66,41.64
B,1,2,67,141.20
B,1,2,68,71.15
B,1,2,69,64.01
B,1,2,70,90.98
B,1,2,71,128.87
B,1,2,72,69.67
B,1,2,73,31.81
B,1,2,74,33.74
B,1,2,75,74.77
B,1,2,76,121.94
B,1,2,77,83.28
B,1,2,78,92.27
B,1,2,79,88.27
B,1,2,80,86.02
B,1,2,81,68.15
B,1,2,82,97.90
B,1,2,83,88.09
B,1,2,84,93.11
B,1,2,85,77.82
B,1,2,86,66.33
B,1,2,87,72.65
B,1,2,88,82.63
B,1,2,89,61.10
B,1,2,90,82.10
B,1,2,91,85.10
B,1,2,92,97.99
B,1,2,93,106.99
B,1,2,94,130.58
B,1,2,95,33.80
B,1,2,96,71.89
B,1,2,97,86.02
B,1,2,98,80.31
B,1,2,99,1.84
B,1,3,0,85.76
B,1,3,1,106.36
B,1,3,2,115.19
B,1,3,3,103.55
B,1,3,4,85.94
B,1,3,5,146.72
B,1,3,6,101.80
B,1,3,7,63.16
B,1,3,8,98.55
B,1,3,9,78.51
B,1,3,10,108.72
B,1,3,11,75.41
B,1,3,12,104.93
B,1,3,13,64.42
B,1,3,14,84.69
B,1,3,15,66.35
B,1,3,16,69.95
B,1,3,17,83.76
B,1,3,18,74.44
B,1,3,19,74.42
B,1,3,20,140.70
B,1,3,21,118.06
B,1,3,22,114.94
B,1,3,23,120.24
B,1,3,24,113.43
B,1,3,25,37.67
B,1,3,26,40.84
B,1,3,27,70.98
B,1,3,28,37.16
B,1,3,29,51.38
B,1,3,30,113.66
B,1,3,31,75.84
B,1,3,32,59.03
B,1,3,33,87.26
B,1,3,34,34.40
B,1,3,35,87.01
B,1,3,36,110.41
B,1,3,37,46.09
B,1,3,38,81.13
B,1,3,39,82.87
B,1,3,40,70.79
B,1,3,41,95.50
B,1,3,42,87.99
B,1,3,43,91.13
B,1,3,44,77.21
B,1,3,45,109.23
B,1,3,46,77.21
B,1,3,47,88.02
B,1,3,48,57.55
B,1,3,49,96.06
B,1,3,50,64.86
B,1,3,51,76.03
B,1,3,52,117.97
B,1,3,53,126.92
B,1,3,54,27.34
B,1,3,55,92.87
B,1,3,56,133.79
B,1,3,57,82.35
B,1,3,58,79.80
B,1,3,59,1.20
B,1,3,60,75.51
B,1,3,61,103.96
B,1,3,62,122.53
B,1,3,63,149.67
B,1,3,64,92.16
B,1,3,65,161.12
B,1,3,66,93.97
B,1,3,67,78.77
B,1,3,68,71.89
B,1,3,69,67.79
B,1,3,70,73.12
B,1,3,71,62.79
B,1,3,72,74.49
B,1,3,73,0.92
B,1,3,74,85.85
B,1,3,75,63.41
B,1,3,76,88.16
B,1,3,77,133.74
B,1,3,78,65.85
B,1,3,79,61.68
B,1,3,80,91.50
B,1,3,81,73.33
B,1,3,82,75.10
B,1,3,83,77.82
B,1,3,84,124.98
B,1,3,85,34.87
B,1,3,86,76.69
B,1,3,87,68.14
B,1,3,88,115.59
B,1,3,89,57.47
B,1,3,90,60.90
B,1,3,91,114.95
B,1,3,92,53.04
B,1,3,93,68.57
B,1,3,94,59.10
B,1,3,95,66.21
B,1,3,96,65.93
B,1,3,97,40.21
B,1,3,98,34.09
B,1,3,99,64.95
B,1,4,0,83.58
B,1,4,1,61.21
B,1,4,2,193.77
B,1,4,3,108.81
B,1,4,4,141.62
B,1,4,5,85.32
B,1,4,6,93.76
B,1,4,7,109.20
B,1,4,8,73.15
B,1,4,9,106.07
B,1,4,10,69.74
B,1,4,11,98.50
B,1,4,12,61.16
B,1,4,13,68.46
B,1,4,14,101.32
B,1,4,15,112.26
B,1,4,16,92.54
B,1,4,17,82.22
B,1,4,18,64.13
B,1,4,19,73.02
B,1,4,20,151.98
B,1,4,21,48.08
B,1,4,22,35.50
B,1,4,23,126.86
B,1,4,24,108.19
B,1,4,25,143.26
B,1,4,26,68.03
B,1,4,27,84.92
B,1,4,28,102.73
B,1,4,29,83.68
B,1,4,30,71.93
B,1,4,31,64.60
B,1,4,32,102.83
B,1,4,33,89.81
B,1,4,34,123.44
B,1,4,35,92.66
B,1,4,36,102.44
B,1,4,37,50.48
B,1,4,38,74.62
B,1,4,39,79.31
B,1,4,40,126.90
B,1,4,41,102.12
B,1,4,42,126.70
B,1,4,43,69.99
B,1,4,44,100.41
B,1,4,45,50.94
B,1,4,46,62.52
B,1,4,47,79.37
B,1,4,48,135.77
B,1,4,49,70.50
B,1,4,50,73.72
B,1,4,51,52.00
B,1,4,52,39.00
B,1,4,53,1200.27
B,1,4,54,98.72
B,1,4,55,94.82
B,1,4,56,61.11
B,1,4,57,101.57
B,1,4,58,89.21
B,1,4,59,127.28
B,1,4,60,78.40
B,1,4,61,129.83
B,1,4,62,29.50
B,1,4,63,67.90
B,1,4,64,41.40
B,1,4,65,1.18
B,1,4,66,126.09
B,1,4,67,78.28
B,1,4,68,122.82
B,1,4,69,44.22
B,1,4,70,59.86
B,1,4,71,42.86
B,1,4,72,16.02
B,1,4,73,83.62
B,1,4,74,76.78
B,1,4,75,92.46
B,1,4,76,69.17
B,1,4,77,148.88
B,1,4,78,105.32
B,1,4,79,68.23
B,1,4,80,33.96
B,1,4,81,43.60
B,1,4,82,53.81
B,1,4,83,56.57
B,1,4,84,70.96
B,1,4,85,52.56
B,1,4,86,74.03
B,1,4,87,85.82
B,1,4,88,62.70
B,1,4,89,82.84
B,1,4,90,140.09
B,1,4,91,92.05
B,1,4,92,66.98
B,1,4,93,64.75
B,1,4,94,96.98
B,1,4,95,158.72
B,1,4,96,28.02
B,1,4,97,66.74
B,1,4,98,75.07
B,1,4,99,31.74
B,1,5,0,154.34
B,1,5,1,113.69
B,1,5,2,103.63
B,1,5,3,89.75
B,1,5,4,108.21
B,1,5,5,116.05
B,1,5,6,89.71
B,1,5,7,131.21
B,1,5,8,73.19
B,1,5,9,121.81
B,1,5,10,104.69
B,1,5,11,73.55
B,1,5,12,145.27
B,1,5,13,54.65
B,1,5,14,118.20
B,1,5,15,102.21
B,1,5,16,91.86
B,1,5,17,123.15
B,1,5,18,113.35
B,1,5,19,148.67
B,1,5,20,56.40
B,1,5,21,71.29
B,1,5,22,77.18
B,1,5,23,76.55
B,1,5,24,83.60
B,1,5,25,48.93
B,1,5,26,37.66
B,1,5,27,44.60
B,1,5,28,67.67
B,1,5,29,101.46
B,1,5,30,143.87
B,1,5,31,70.76
B,1,5,32,36.57
B,1,5,33,49.57
B,1,5,34,53.33
B,1,5,35,91.46
B,1,5,36,116.20
B,1,5,37,62.77
B,1,5,38,112.30
B,1,5,39,152.31
B,1,5,40,50.27
B,1,5,41,90.76
B,1,5,42,62.18
B,1,5,43,73.54
B,1,5,44,1.05
B,1,5,45,77.30
B,1,5,46,79.00
B,1,5,47,113.44
B,1,5,48,92.65
B,1,5,49,123.44
B,1,5,50,112.67
B,1,5,51,87.11
B,1,5,52,72.71
B,1,5,53,88.81
B,1,5,54,94.17
B,1,5,55,48.08
B,1,5,56,32.15
B,1,5,57,75.96
B,1,5,58,70.94
B,1,5,59,175.94
B,1,5,60,106.76
B,1,5,61,68.86
B,1,5,62,87.01
B,1,5,63,70.29
B,1,5,64,91.98
B,1,5,65,59.65
B,1,5,66,132.87
B,1,5,67,127.35
B,1,5,68,102.03
B,1,5,69,95.72
B,1,5,70,81.85
B,1,5,71,111.96
B,1,5,72,116.15
B,1,5,73,120.32
B,1,5,74,78.03
B,1,5,75,115.16
B,1,5,76,49.02
B,1,5,77,87.66
B,1,5,78,65.44
B,1,5,79,83.06
B,1,5,80,86.13
B,1,5,81,93.84
B,1,5,82,132.66
B,1,5,83,79.48
B,1,5,84,65.25
B,1,5,85,54.31
B,1,5,86,109.59
B,1,5,87,153.75
B,1,5,88,98.24
B,1,5,89,58.39
B,1,5,90,43.76
B,1,5,91,98.48
B,1,5,92,80.81
B,1,5,93,93.38
B,1,5,94,101.53
B,1,5,95,0.79
B,1,5,96,124.50
B,1,5,97,73.26
B,1,5,98,105.04
B,1,5,99,113.75
B,1,6,0,117.55
B,1,6,1,119.58
B,1,6,2,64.10
B,1,6,3,187.89
B,1,6,4,83.21
B,1,6,5,143.07
B,1,6,6,95.91
B,1,6,7,97.51
B,1,6,8,74.40
B,1,6,9,81.51
B,1,6,10,101.93
B,1,6,11,121.62
B,1,6,12,56.70
B,1,6,13,177.56
B,1,6,14,133.49
B,1,6,15,132.40
B,1,6,16,121.31
B,1,6,17,71.41
B,1,6,18,68.23
B,1,6,19,100.00
B,1,6,20,81.73
B,1,6,21,74.72
B,1,6,22,127.11
B,1,6,23,93.80
B,1,6,24,118.50
B,1,6,25,26.34
B,1,6,26,106.81
B,1,6,27,72.70
B,1,6,28,91.96
B,1,6,29,70.95
B,1,6,30,96.39
B,1,6,31,124.47
B,1,6,32,94.25
B,1,6,33,75.47
B,1,6,34,78.28
B,1,6,35,68.94
B,1,6,36,87.14
B,1,6,37,159.15
B,1,6,38,95.34
B,1,6,39,103.54
B,1,6,40,88.08
B,1,6,41,29.13
B,1,6,42,111.06
B,1,6,43,68.19
B,1,6,44,72.55
B,1,6,45,86.95
B,1,6,46,97.89
B,1,6,47,48.73
B,1,6,48,63.18
B,1,6,49,69.64
B,1,6,50,68.94
B,1,6,51,2.35
B,1,6,52,57.50
B,1,6,53,97.89
B,1,6,54,33.63
B,1,6,55,121.76
B,1,6,56,125.66
B,1,6,57,126.25
B,1,6,58,100.23
B,1,6,59,110.77
B,1,6,60,104.29
B,1,6,61,130.36
B,1,6,62,109.44
B,1,6,63,54.95
B,1,6,64,110.85
B,1,6,65,94.79
B,1,6,66,65.33
B,1,6,67,104.78
B,1,6,68,70.43
B,1,6,69,32.40
B,1,6,70,45.24
B,1,6,71,92.80
B,1,6,72,90.11
B,1,6,73,99.61
B,1,6,74,119.36
B,1,6,75,140.15
B,1,6,76,73.35
B,1,6,77,103.21
B,1,6,78,29.28
B,1,6,79,115.46
B,1,6,80,106.23
B,1,6,81,98.71
B,1,6,82,90.91
B,1,6,83,58.52
B,1,6,84,156.01
B,1,6,85,62.05
B,1,6,86,74.77
B,1,6,87,43.22
B,1,6,88,55.78
B,1,6,89,148.12
B,1,6,90,55.57
B,1,6,91,39.43
B,1,6,92,1.42
B,1,6,93,77.77
B,1,6,94,50.58
B,1,6,95,74.66
B,1,6,96,97.65
B,1,6,97,96.41
B,1,6,98,24.99
B,1,6,99,71.92
B,1,7,0,101.98
B,1,7,1,91.19
B,1,7,2,82.70
B,1,7,3,119.93
B,1,7,4,73.92
B,1,7,5,80.85
B,1,7,6,67.21
B,1,7,7,162.59
B,1,7,8,125.01
B,1,7,9,112.79
B,1,7,10,137.49
B,1,7,11,93.30
B,1,7,12,101.31
B,1,7,13,121.22
B,1,7,14,94.10
B,1,7,15,72.99
B,1,7,16,68.18
B,1,7,17,114.92
B,1,7,18,76.22
B,1,7,19,93.29
B,1,7,20,69.57
B,1,7,21,155.94
B,1,7,22,86.33
B,1,7,23,117.92
B,1,7,24,90.55
B,1,7,25,126.98
B,1,7,26,113.54
B,1,7,27,76.77
B,1,7,28,135.25
B,1,7,29,59.24
B,1,7,30,160.92
B,1,7,31,93.59
B,1,7,32,63.38
B,1,7,33,89.33
B,1,7,34,86.82
B,1,7,35,52.33
B,1,7,36,24.16
B,1,7,37,44.63
B,1,7,38,29.28
B,1,7,39,125.54
B,1,7,40,76.35
B,1,7,41,76.04
B,1,7,42,84.51
B,1,7,43,79.15
B,1,7,44,140.64
B,1,7,45,38.66
B,1,7,46,91.04
B,1,7,47,100.13
B,1,7,48,106.51
B,1,7,49,72.65
B,1,7,50,76.18
B,1,7,51,40.84
B,1,7,52,152.03
B,1,7,53,82.85
B,1,7,54,105.71
B,1,7,55,95.65
B,1,7,56,97.29
B,1,7,57,120.55
B,1,7,58,45.22
B,1,7,59,39.20
B,1,7,60,115.25
B,1,7,61,117.76
B,1,7,62,30.90
B,1,7,63,113.93
B,1,7,64,138.14
B,1,7,65,71.84
B,1,7,66,90.40
B,1,7,67,30.59
B,1,7,68,85.54
B,1,7,69,91.60
B,1,7,70,105.24
B,1,7,71,78.46
B,1,7,72,85.02
B,1,7,73,38.99
B,1,7,74,78.34
B,1,7,75,153.17
B,1,7,76,138.38
B,1,7,77,94.19
B,1,7,78,87.24
B,1,7,79,94.66
B,1,7,80,112.33
B,1,7,81,35.22
B,1,7,82,1.13
B,1,7,83,94.39
B,1,7,84,128.90
B,1,7,85,138.05
B,1,7,86,29.55
B,1,7,87,54.29
B,1,7,88,105.31
B,1,7,89,48.24
B,1,7,90,89.95
B,1,7,91,86.05
B,1,7,92,149.96
B,1,7,93,56.51
B,1,7,94,69.41
B,1,7,95,87.20
B,1,7,96,53.40
B,1,7,97,34.55
B,1,7,98,100.42
B,1,7,99,120.09
B,1,8,0,151.07
B,1,8,1,110.21
B,1,8,2,116.88
B,1,8,3,60.97
B,1,8,4,113.10
B,1,8,5,81.29
B,1,8,6,148.71
B,1,8,7,117.04
B,1,8,8,36.07
B,1,8,9,126.48
B,1,8,10,131.75
B,1,8,11,89.93
B,1,8,12,100.41
B,1,8,13,63.04
B,1,8,14,104.35
B,1,8,15,68.97
B,1,8,16,153.56
B,1,8,17,87.00
B,1,8,18,113.96
B,1,8,19,88.00
B,1,8,20,28.94
B,1,8,21,76.69
B,1,8,22,88.42
B,1,8,23,36.18
B,1,8,24,77.57
B,1,8,25,127.38
B,1,8,26,82.41
B,1,8,27,184.04
B,1,8,28,53.22
B,1,8,29,64.23
B,1,8,30,84.64
B,1,8,31,78.60
B,1,8,32,109.23
B,1,8,33,71.29
B,1,8,34,90.34
B,1,8,35,83.42
B,1,8,36,108.87
B,1,8,37,99.87
B,1,8,38,88.92
B,1,8,39,128.02
B,1,8,40,62.41
B,1,8,41,67.25
B,1,8,42,121.64
B,1,8,43,104.20
B,1,8,44,102.11
B,1,8,45,92.51
B,1,8,46,65.13
B,1,8,47,103.36
B,1,8,48,80.91
B,1,8,49,112.49
B,1,8,50,81.22
B,1,8,51,59.96
B,1,8,52,43.09
B,1,8,53,125.16
B,1,8,54,101.68
B,1,8,55,43.79
B,1,8,56,35.47
B,1,8,57,149.54
B,1,8,58,88.30
B,1,8,59,72.37
B,1,8,60,31.85
B,1,8,61,1.17
B,1,8,62,35.96
B,1,8,63,119.92
B,1,8,64,102.29
B,1,8,65,66.23
B,1,8,66,80.28
B,1,8,67,118.93
B,1,8,68,83.67
B,1,8,69,115.05
B,1,8,70,93.81
B,1,8,71,71.22
B,1,8,72,47.90
B,1,8,73,76.91
B,1,8,74,94.19
B,1,8,75,108.61
B,1,8,76,72.10
B,1,8,77,48.61
B,1,8,78,84.18
B,1,8,79,0.78
B,1,8,80,35.55
B,1,8,81,76.58
B,1,8,82,77.60
B,1,8,83,120.03
B,1,8,84,67.04
B,1,8,85,94.30
B,1,8,86,138.78
B,1,8,87,74.09
B,1,8,88,92.27
B,1,8,89,68.59
B,1,8,90,30.42
B,1,8,91,114.88
B,1,8,92,75.72
B,1,8,93,65.35
B,1,8,94,1.63
B,1,8,95,93.18
B,1,8,96,111.17
B,1,8,97,87.62
B,1,8,98,100.15
B,1,8,99,47.26
B,1,9,0,156.05
B,1,9,1,125.38
B,1,9,2,68.67
B,1,9,3,103.02
B,1,9,4,106.68
B,1,9,5,73.38
B,1,9,6,82.10
B,1,9,7,128.22
B,1,9,8,104.56
B,1,9,9,80.53
B,1,9,10,102.78
B,1,9,11,84.59
B,1,9,12,73.55
B,1,9,13,127.93
B,1,9,14,100.68
B,1,9,15,77.41
B,1,9,16,79.04
B,1,9,17,78.20
B,1,9,18,80.96
B,1,9,19,96.87
B,1,9,20,83.24
B,1,9,21,85.15
B,1,9,22,76.55
B,1,9,23,85.94
B,1,9,24,118.03
B,1,9,25,31.82
B,1,9,26,81.14
B,1,9,27,81.76
B,1,9,28,63.09
B,1,9,29,75.13
B,1,9,30,120.15
B,1,9,31,52.09
B,1,9,32,67.26
B,1,9,33,120.22
B,1,9,34,96.38
B,1,9,35,117.80
B,1,9,36,153.01
B,1,9,37,69.96
B,1,9,38,81.76
B,1,9,39,26.22
B,1,9,40,71.95
B,1,9,41,150.65
B,1,9,42,123.44
B,1,9,43,63.11
B,1,9,44,73.40
B,1,9,45,23.88
B,1,9,46,47.72
B,1,9,47,103.96
B,1,9,48,107.20
B,1,9,49,64.38
B,1,9,50,99.49
B,1,9,51,63.30
B,1,9,52,74.99
B,1,9,53,24.78
B,1,9,54,93.93
B,1,9,55,134.70
B,1,9,56,115.24
B,1,9,57,109.54
B,1,9,58,44.09
B,1,9,59,50.28
B,1,9,60,99.87
B,1,9,61,137.36
B,1,9,62,56.85
B,1,9,63,433.49
B,1,9,64,36.51
B,1,9,65,49.81
B,1,9,66,113.91
B,1,9,67,90.62
B,1,9,68,51.77
B,1,9,69,88.06
B,1,9,70,45.03
B,1,9,71,113.75
B,1,9,72,69.68
B,1,9,73,62.28
B,1,9,74,84.14
B,1,9,75,38.02
B,1,9,76,106.25
B,1,9,77,67.50
B,1,9,78,75.39
B,1,9,79,117.50
B,1,9,80,36.97
B,1,9,81,77.48
B,1,9,82,106.29
B,1,9,83,46.60
B,1,9,84,86.32
B,1,9,85,34.20
B,1,9,86,106.28
B,1,9,87,100.62
B,1,9,88,64.43
B,1,9,89,110.88
B,1,9,90,107.57
B,1,9,91,44.40
B,1,9,92,69.43
B,1,9,93,93.18
B,1,9,94,44.17
B,1,9,95,93.19
B,1,9,96,101.00
B,1,9,97,79.88
B,1,9,98,78.85
B,1,9,99,85.02
B,1,10,0,85.67
B,1,10,1,106.38
B,1,10,2,129.13
B,1,10,3,151.94
B,1,10,4,71.60
B,1,10,5,63.69
B,1,10,6,97.69
B,1,10,7,93.53
B,1,10,8,107.27
B,1,10,9,101.93
B,1,10,10,140.39
B,1,10,11,99.66
B,1,10,12,76.48
B,1,10,13,107.21
B,1,10,14,90.33
B,1,10,15,47.44
B,1,10,16,110.69
B,1,10,17,73.28
B,1,10,18,117.02
B,1,10,19,92.48
B,1,10,20,68.02
B,1,10,21,100.55
B,1,10,22,126.79
B,1,10,23,127.87
B,1,10,24,104.29
B,1,10,25,106.00
B,1,10,26,112.72
B,1,10,27,86.67
B,1,10,28,74.27
B,1,10,29,42.18
B,1,10,30,139.19
B,1,10,31,88.06
B,1,10,32,96.01
B,1,10,33,132.70
B,1,10,34,85.39
B,1,10,35,89.69
B,1,10,36,81.70
B,1,10,37,75.64
B,1,10,38,112.39
B,1,10,39,93.76
B,1,10,40,64.69
B,1,10,41,86.19
B,1,10,42,101.37
B,1,10,43,118.71
B,1,10,44,92.62
B,1,10,45,79.23
B,1,10,46,114.48
B,1,10,47,41.72
B,1,10,48,92.30
B,1,10,49,30.74
B,1,10,50,62.55
B,1,10,51,104.83
B,1,10,52,104.31
B,1,10,53,79.06
B,1,10,54,76.21
B,1,10,55,89.68
B,1,10,56,108.55
B,1,10,57,624.98
B,1,10,58,136.90
B,1,10,59,78.60
B,1,10,60,102.69
B,1,10,61,77.73
B,1,10,62,166.98
B,1,10,63,100.19
B,1,10,64,85.77
B,1,10,65,60.98
B,1,10,66,111.10
B,1,10,67,62.42
B,1,10,68,87.16
B,1,10,69,79.84
B,1,10,70,52.66
B,1,10,71,77.58
B,1,10,72,57.78
B,1,10,73,103.54
B,1,10,74,65.75
B,1,10,75,85.33
B,1,10,76,93.94
B,1,10,77,28.42
B,1,10,78,79.16
B,1,10,79,49.08
B,1,10,80,101.39
B,1,10,81,43.24
B,1,10,82,87.59
B,1,10,83,61.02
B,1,10,84,130.31
B,1,10,85,95.18
B,1,10,86,68.46
B,1,10,87,29.78
B,1,10,88,103.29
B,1,10,89,116.05
B,1,10,90,35.23
B,1,10,91,130.48
B,1,10,92,57.77
B,1,10,93,126.83
B,1,10,94,101.35
B,1,10,95,36.91
B,1,10,96,80.16
B,1,10,97,104.94
B,1,10,98,70.26
B,1,10,99,84.22
B,1,11,0,92.67
B,1,11,1,113.32
B,1,11,2,139.25
B,1,11,3,121.44
B,1,11,4,94.04
B,1,11,5,74.57
B,1,11,6,128.67
B,1,11,7,105.25
B,1,11,8,72.52
B,1,11,9,94.71
B,1,11,10,183.91
B,1,11,11,60.83
B,1,11,12,70.29
B,1,11,13,112.40
B,1,11,14,67.84
B,1,11,15,120.93
B,1,11,16,91.39
B,1,11,17,99.54
B,1,11,18,93.11
B,1,11,19,84.01
B,1,11,20,80.54
B,1,11,21,80.31
