[2026-06-15 16:11:15,143][root][INFO] - Recurrent UNet Model Successfully Configured and Initialized.
[2026-06-15 16:11:15,144][root][INFO] - Starting from scratch (no valid checkpoint provided).
[2026-06-15 16:11:15,615][root][INFO] - Train: 4480000 samples, Val: 640000 samples
[2026-06-15 16:11:17,158][root][INFO] - Starting training from epoch 1
[2026-06-15 16:11:30,921][root][INFO] - Epoch [1/5], Batch [1/300], Loss: 2.2172 (Overall: 2.2468, Change: 2.1876), TF Ratio: 1.000
[2026-06-15 16:11:31,124][root][INFO] - Epoch [1/5], Batch [2/300], Loss: 2.3030 (Overall: 2.0812, Change: 2.6962), TF Ratio: 1.000
[2026-06-15 16:11:31,278][root][INFO] - Epoch [1/5], Batch [3/300], Loss: 2.2792 (Overall: 2.2608, Change: 2.2025), TF Ratio: 0.999
[2026-06-15 16:11:31,502][root][INFO] - Epoch [1/5], Batch [4/300], Loss: 2.2684 (Overall: 2.2846, Change: 2.1874), TF Ratio: 0.999
[2026-06-15 16:11:31,655][root][INFO] - Epoch [1/5], Batch [5/300], Loss: 2.2113 (Overall: 1.7743, Change: 2.1919), TF Ratio: 0.999
[2026-06-15 16:11:31,808][root][INFO] - Epoch [1/5], Batch [6/300], Loss: 2.1448 (Overall: 1.9231, Change: 1.7007), TF Ratio: 0.999
[2026-06-15 16:11:31,961][root][INFO] - Epoch [1/5], Batch [7/300], Loss: 2.1297 (Overall: 1.9786, Change: 2.1003), TF Ratio: 0.999
[2026-06-15 16:11:32,115][root][INFO] - Epoch [1/5], Batch [8/300], Loss: 2.1278 (Overall: 2.0939, Change: 2.1349), TF Ratio: 0.998
[2026-06-15 16:11:32,267][root][INFO] - Epoch [1/5], Batch [9/300], Loss: 2.0973 (Overall: 1.6705, Change: 2.0361), TF Ratio: 0.998
[2026-06-15 16:11:32,419][root][INFO] - Epoch [1/5], Batch [10/300], Loss: 2.0580 (Overall: 1.5906, Change: 1.8170), TF Ratio: 0.998
[2026-06-15 16:11:32,571][root][INFO] - Epoch [1/5], Batch [11/300], Loss: 2.0355 (Overall: 1.7402, Change: 1.8822), TF Ratio: 0.998
[2026-06-15 16:11:32,726][root][INFO] - Epoch [1/5], Batch [12/300], Loss: 2.0177 (Overall: 1.6970, Change: 1.9465), TF Ratio: 0.998
[2026-06-15 16:11:32,879][root][INFO] - Epoch [1/5], Batch [13/300], Loss: 1.9943 (Overall: 1.5844, Change: 1.8429), TF Ratio: 0.997
[2026-06-15 16:11:33,031][root][INFO] - Epoch [1/5], Batch [14/300], Loss: 1.9652 (Overall: 1.4118, Change: 1.7628), TF Ratio: 0.997
[2026-06-15 16:11:33,184][root][INFO] - Epoch [1/5], Batch [15/300], Loss: 1.9448 (Overall: 1.7554, Change: 1.5605), TF Ratio: 0.997
[2026-06-15 16:11:39,714][root][INFO] - Epoch [1/5], Batch [16/300], Loss: 1.9192 (Overall: 1.4323, Change: 1.6378), TF Ratio: 0.997
[2026-06-15 16:11:39,869][root][INFO] - Epoch [1/5], Batch [17/300], Loss: 1.9211 (Overall: 1.6123, Change: 2.2926), TF Ratio: 0.997
[2026-06-15 16:11:40,020][root][INFO] - Epoch [1/5], Batch [18/300], Loss: 1.8981 (Overall: 1.3628, Change: 1.6512), TF Ratio: 0.996
[2026-06-15 16:11:40,172][root][INFO] - Epoch [1/5], Batch [19/300], Loss: 1.9010 (Overall: 1.6736, Change: 2.2308), TF Ratio: 0.996
[2026-06-15 16:11:40,330][root][INFO] - Epoch [1/5], Batch [20/300], Loss: 1.8851 (Overall: 1.5611, Change: 1.6063), TF Ratio: 0.996
[2026-06-15 16:11:40,483][root][INFO] - Epoch [1/5], Batch [21/300], Loss: 1.8750 (Overall: 1.5721, Change: 1.7737), TF Ratio: 0.996
[2026-06-15 16:11:40,635][root][INFO] - Epoch [1/5], Batch [22/300], Loss: 1.8745 (Overall: 1.9087, Change: 1.8212), TF Ratio: 0.996
[2026-06-15 16:11:40,788][root][INFO] - Epoch [1/5], Batch [23/300], Loss: 1.8655 (Overall: 1.3832, Change: 1.9494), TF Ratio: 0.995
[2026-06-15 16:11:40,945][root][INFO] - Epoch [1/5], Batch [24/300], Loss: 1.8525 (Overall: 1.2929, Change: 1.8139), TF Ratio: 0.995
[2026-06-15 16:11:41,098][root][INFO] - Epoch [1/5], Batch [25/300], Loss: 1.8369 (Overall: 1.1966, Change: 1.7299), TF Ratio: 0.995
[2026-06-15 16:11:41,251][root][INFO] - Epoch [1/5], Batch [26/300], Loss: 1.8272 (Overall: 1.2862, Change: 1.8809), TF Ratio: 0.995
[2026-06-15 16:11:41,407][root][INFO] - Epoch [1/5], Batch [27/300], Loss: 1.8220 (Overall: 1.5841, Change: 1.7928), TF Ratio: 0.995
[2026-06-15 16:11:42,664][root][INFO] - Epoch [1/5], Batch [28/300], Loss: 1.8182 (Overall: 1.5080, Change: 1.9200), TF Ratio: 0.994
[2026-06-15 16:11:42,816][root][INFO] - Epoch [1/5], Batch [29/300], Loss: 1.8083 (Overall: 1.3440, Change: 1.7185), TF Ratio: 0.994
[2026-06-15 16:11:42,968][root][INFO] - Epoch [1/5], Batch [30/300], Loss: 1.7963 (Overall: 1.2638, Change: 1.6373), TF Ratio: 0.994
[2026-06-15 16:11:43,121][root][INFO] - Epoch [1/5], Batch [31/300], Loss: 1.7932 (Overall: 1.4823, Change: 1.9127), TF Ratio: 0.994
[2026-06-15 16:11:43,274][root][INFO] - Epoch [1/5], Batch [32/300], Loss: 1.7955 (Overall: 1.7707, Change: 1.9683), TF Ratio: 0.994
[2026-06-15 16:11:43,427][root][INFO] - Epoch [1/5], Batch [33/300], Loss: 1.7936 (Overall: 1.5386, Change: 1.9225), TF Ratio: 0.993
[2026-06-15 16:11:43,579][root][INFO] - Epoch [1/5], Batch [34/300], Loss: 1.7841 (Overall: 1.1937, Change: 1.7498), TF Ratio: 0.993
[2026-06-15 16:11:43,732][root][INFO] - Epoch [1/5], Batch [35/300], Loss: 1.7710 (Overall: 1.1847, Change: 1.4679), TF Ratio: 0.993
[2026-06-15 16:11:43,886][root][INFO] - Epoch [1/5], Batch [36/300], Loss: 1.7593 (Overall: 1.0645, Change: 1.6345), TF Ratio: 0.993
[2026-06-15 16:11:44,038][root][INFO] - Epoch [1/5], Batch [37/300], Loss: 1.7519 (Overall: 1.1492, Change: 1.8222), TF Ratio: 0.993
[2026-06-15 16:11:44,203][root][INFO] - Epoch [1/5], Batch [38/300], Loss: 1.7432 (Overall: 1.1744, Change: 1.6664), TF Ratio: 0.992
[2026-06-15 16:11:44,356][root][INFO] - Epoch [1/5], Batch [39/300], Loss: 1.7398 (Overall: 1.4683, Change: 1.7547), TF Ratio: 0.992
[2026-06-15 16:11:46,263][root][INFO] - Epoch [1/5], Batch [40/300], Loss: 1.7309 (Overall: 1.1832, Change: 1.5837), TF Ratio: 0.992
[2026-06-15 16:11:46,419][root][INFO] - Epoch [1/5], Batch [41/300], Loss: 1.7243 (Overall: 1.2771, Change: 1.6433), TF Ratio: 0.992
[2026-06-15 16:11:46,572][root][INFO] - Epoch [1/5], Batch [42/300], Loss: 1.7181 (Overall: 1.0941, Change: 1.8307), TF Ratio: 0.992
[2026-06-15 16:11:46,725][root][INFO] - Epoch [1/5], Batch [43/300], Loss: 1.7100 (Overall: 1.2306, Change: 1.5120), TF Ratio: 0.991
[2026-06-15 16:11:46,890][root][INFO] - Epoch [1/5], Batch [44/300], Loss: 1.7055 (Overall: 1.2989, Change: 1.7202), TF Ratio: 0.991
[2026-06-15 16:11:47,043][root][INFO] - Epoch [1/5], Batch [45/300], Loss: 1.7026 (Overall: 1.1993, Change: 1.9582), TF Ratio: 0.991
[2026-06-15 16:11:47,197][root][INFO] - Epoch [1/5], Batch [46/300], Loss: 1.7016 (Overall: 1.2568, Change: 2.0569), TF Ratio: 0.991
[2026-06-15 16:11:47,350][root][INFO] - Epoch [1/5], Batch [47/300], Loss: 1.6918 (Overall: 1.2155, Change: 1.2659), TF Ratio: 0.991
