candidate,index,tensor,base_shape,cand_shape,shape_match,dtype_match,n_elems,n_mismatch,max_abs_diff,exact_equal
single_256,4348927,x_hilda_prior,"(1, 256, 256)","(1, 256, 256)",True,True,65536,0,0.0,True
single_256,4348927,hilda_target,"(2, 256, 256)","(2, 256, 256)",True,False,131072,0,0.0,True
merged_small,4348927,x_continuous,"(2, 15, 256, 256)","(2, 15, 256, 256)",True,True,1966080,393216,0.6204755306243896,False
merged_small,4348927,x_kg,"(2, 1, 256, 256)","(2, 1, 256, 256)",True,True,131072,0,0.0,True
merged_small,4348927,x_static,"(6, 256, 256)","(6, 256, 256)",True,True,393216,65536,3.148113250732422,False
merged_small,4348927,x_hilda_prior,"(1, 256, 256)","(1, 256, 256)",True,True,65536,0,0.0,True
merged_small,4348927,hilda_target,"(2, 256, 256)","(2, 256, 256)",True,False,131072,0,0.0,True
merged_big,4348927,x_continuous,"(2, 15, 256, 256)","(2, 15, 256, 256)",True,True,1966080,393216,0.6204755306243896,False
merged_big,4348927,x_kg,"(2, 1, 256, 256)","(2, 1, 256, 256)",True,True,131072,0,0.0,True
merged_big,4348927,x_static,"(6, 256, 256)","(6, 256, 256)",True,True,393216,65536,3.148113250732422,False
merged_big,4348927,x_hilda_prior,"(1, 256, 256)","(1, 256, 256)",True,True,65536,0,0.0,True
merged_big,4348927,hilda_target,"(2, 256, 256)","(2, 256, 256)",True,False,131072,0,0.0,True
preprocessed_small,4348927,x_continuous,"(2, 15, 256, 256)","(2, 15, 256, 256)",True,True,1966080,393216,0.6204755306243896,False
preprocessed_small,4348927,x_kg,"(2, 1, 256, 256)","(2, 1, 256, 256)",True,True,131072,0,0.0,True
preprocessed_small,4348927,x_static,"(6, 256, 256)","(6, 256, 256)",True,True,393216,301170,3.148113250732422,False
preprocessed_small,4348927,x_hilda_prior,"(1, 256, 256)","(1, 256, 256)",True,True,65536,0,0.0,True
preprocessed_small,4348927,hilda_target,"(2, 256, 256)","(2, 256, 256)",True,True,131072,0,0.0,True
single_small,3268144,x_continuous,"(2, 15, 256, 256)","(2, 15, 256, 256)",True,True,1966080,393216,18.42068099975586,False
single_small,3268144,x_kg,"(2, 1, 256, 256)","(2, 1, 256, 256)",True,True,131072,0,0.0,True
single_small,3268144,x_static,"(6, 256, 256)","(6, 256, 256)",True,True,393216,249068,3.188306987285614,False
single_small,3268144,x_hilda_prior,"(1, 256, 256)","(1, 256, 256)",True,True,65536,0,0.0,True
single_small,3268144,hilda_target,"(2, 256, 256)","(2, 256, 256)",True,False,131072,0,0.0,True
single_big,3268144,x_continuous,"(2, 15, 256, 256)","(2, 15, 256, 256)",True,True,1966080,393216,18.42068099975586,False
single_big,3268144,x_kg,"(2, 1, 256, 256)","(2, 1, 256, 256)",True,True,131072,0,0.0,True
single_big,3268144,x_static,"(6, 256, 256)","(6, 256, 256)",True,True,393216,249068,3.188306987285614,False
single_big,3268144,x_hilda_prior,"(1, 256, 256)","(1, 256, 256)",True,True,65536,0,0.0,True
single_big,3268144,hilda_target,"(2, 256, 256)","(2, 256, 256)",True,False,131072,0,0.0,True
single_256,3268144,x_continuous,"(2, 15, 256, 256)","(2, 15, 256, 256)",True,True,1966080,393216,18.42068099975586,False
single_256,3268144,x_kg,"(2, 1, 256, 256)","(2, 1, 256, 256)",True,True,131072,0,0.0,True
single_256,3268144,x_static,"(6, 256, 256)","(6, 256, 256)",True,True,393216,249068,3.188306987285614,False
single_256,3268144,x_hilda_prior,"(1, 256, 256)","(1, 256, 256)",True,True,65536,0,0.0,True
single_256,3268144,hilda_target,"(2, 256, 256)","(2, 256, 256)",True,False,131072,0,0.0,True
merged_small,3268144,x_continuous,"(2, 15, 256, 256)","(2, 15, 256, 256)",True,True,1966080,393216,18.42068099975586,False
merged_small,3268144,x_kg,"(2, 1, 256, 256)","(2, 1, 256, 256)",True,True,131072,0,0.0,True
merged_small,3268144,x_static,"(6, 256, 256)","(6, 256, 256)",True,True,393216,65691,3.188306987285614,False
merged_small,3268144,x_hilda_prior,"(1, 256, 256)","(1, 256, 256)",True,True,65536,0,0.0,True
merged_small,3268144,hilda_target,"(2, 256, 256)","(2, 256, 256)",True,False,131072,0,0.0,True
merged_big,3268144,x_continuous,"(2, 15, 256, 256)","(2, 15, 256, 256)",True,True,1966080,393216,18.42068099975586,False
merged_big,3268144,x_kg,"(2, 1, 256, 256)","(2, 1, 256, 256)",True,True,131072,0,0.0,True
merged_big,3268144,x_static,"(6, 256, 256)","(6, 256, 256)",True,True,393216,65691,3.188306987285614,False
merged_big,3268144,x_hilda_prior,"(1, 256, 256)","(1, 256, 256)",True,True,65536,0,0.0,True
merged_big,3268144,hilda_target,"(2, 256, 256)","(2, 256, 256)",True,False,131072,0,0.0,True
preprocessed_small,3268144,x_continuous,"(2, 15, 256, 256)","(2, 15, 256, 256)",True,True,1966080,393216,18.42068099975586,False
preprocessed_small,3268144,x_kg,"(2, 1, 256, 256)","(2, 1, 256, 256)",True,True,131072,0,0.0,True
preprocessed_small,3268144,x_static,"(6, 256, 256)","(6, 256, 256)",True,True,393216,293051,3.188306987285614,False
preprocessed_small,3268144,x_hilda_prior,"(1, 256, 256)","(1, 256, 256)",True,True,65536,0,0.0,True
preprocessed_small,3268144,hilda_target,"(2, 256, 256)","(2, 256, 256)",True,True,131072,0,0.0,True
single_small,2832573,x_continuous,"(2, 15, 256, 256)","(2, 15, 256, 256)",True,True,1966080,393216,18.42068099975586,False
single_small,2832573,x_kg,"(2, 1, 256, 256)","(2, 1, 256, 256)",True,True,131072,0,0.0,True
single_small,2832573,x_static,"(6, 256, 256)","(6, 256, 256)",True,True,393216,231994,3.188119113445282,False
single_small,2832573,x_hilda_prior,"(1, 256, 256)","(1, 256, 256)",True,True,65536,0,0.0,True
single_small,2832573,hilda_target,"(2, 256, 256)","(2, 256, 256)",True,False,131072,0,0.0,True
single_big,2832573,x_continuous,"(2, 15, 256, 256)","(2, 15, 256, 256)",True,True,1966080,393216,18.42068099975586,False
single_big,2832573,x_kg,"(2, 1, 256, 256)","(2, 1, 256, 256)",True,True,131072,0,0.0,True
single_big,2832573,x_static,"(6, 256, 256)","(6, 256, 256)",True,True,393216,231994,3.188119113445282,False
single_big,2832573,x_hilda_prior,"(1, 256, 256)","(1, 256, 256)",True,True,65536,0,0.0,True
single_big,2832573,hilda_target,"(2, 256, 256)","(2, 256, 256)",True,False,131072,0,0.0,True
single_256,2832573,x_continuous,"(2, 15, 256, 256)","(2, 15, 256, 256)",True,True,1966080,393216,18.42068099975586,False
single_256,2832573,x_kg,"(2, 1, 256, 256)","(2, 1, 256, 256)",True,True,131072,0,0.0,True
single_256,2832573,x_static,"(6, 256, 256)","(6, 256, 256)",True,True,393216,231994,3.188119113445282,False
single_256,2832573,x_hilda_prior,"(1, 256, 256)","(1, 256, 256)",True,True,65536,0,0.0,True
single_256,2832573,hilda_target,"(2, 256, 256)","(2, 256, 256)",True,False,131072,0,0.0,True
merged_small,2832573,x_continuous,"(2, 15, 256, 256)","(2, 15, 256, 256)",True,True,1966080,393216,18.42068099975586,False
merged_small,2832573,x_kg,"(2, 1, 256, 256)","(2, 1, 256, 256)",True,True,131072,0,0.0,True
merged_small,2832573,x_static,"(6, 256, 256)","(6, 256, 256)",True,True,393216,65641,3.188119113445282,False
merged_small,2832573,x_hilda_prior,"(1, 256, 256)","(1, 256, 256)",True,True,65536,0,0.0,True
merged_small,2832573,hilda_target,"(2, 256, 256)","(2, 256, 256)",True,False,131072,0,0.0,True
merged_big,2832573,x_continuous,"(2, 15, 256, 256)","(2, 15, 256, 256)",True,True,1966080,393216,18.42068099975586,False
merged_big,2832573,x_kg,"(2, 1, 256, 256)","(2, 1, 256, 256)",True,True,131072,0,0.0,True
merged_big,2832573,x_static,"(6, 256, 256)","(6, 256, 256)",True,True,393216,65641,3.188119113445282,False
merged_big,2832573,x_hilda_prior,"(1, 256, 256)","(1, 256, 256)",True,True,65536,0,0.0,True
merged_big,2832573,hilda_target,"(2, 256, 256)","(2, 256, 256)",True,False,131072,0,0.0,True
preprocessed_small,2832573,x_continuous,"(2, 15, 256, 256)","(2, 15, 256, 256)",True,True,1966080,393216,18.42068099975586,False
preprocessed_small,2832573,x_kg,"(2, 1, 256, 256)","(2, 1, 256, 256)",True,True,131072,0,0.0,True
preprocessed_small,2832573,x_static,"(6, 256, 256)","(6, 256, 256)",True,True,393216,280079,3.188119113445282,False
preprocessed_small,2832573,x_hilda_prior,"(1, 256, 256)","(1, 256, 256)",True,True,65536,0,0.0,True
preprocessed_small,2832573,hilda_target,"(2, 256, 256)","(2, 256, 256)",True,True,131072,0,0.0,True
single_small,2435439,x_continuous,"(2, 15, 256, 256)","(2, 15, 256, 256)",True,True,1966080,393216,18.42068099975586,False
single_small,2435439,x_kg,"(2, 1, 256, 256)","(2, 1, 256, 256)",True,True,131072,0,0.0,True
single_small,2435439,x_static,"(6, 256, 256)","(6, 256, 256)",True,True,393216,251182,3.128917694091797,False
single_small,2435439,x_hilda_prior,"(1, 256, 256)","(1, 256, 256)",True,True,65536,0,0.0,True
single_small,2435439,hilda_target,"(2, 256, 256)","(2, 256, 256)",True,False,131072,0,0.0,True
single_big,2435439,x_continuous,"(2, 15, 256, 256)","(2, 15, 256, 256)",True,True,1966080,393216,18.42068099975586,False
single_big,2435439,x_kg,"(2, 1, 256, 256)","(2, 1, 256, 256)",True,True,131072,0,0.0,True
single_big,2435439,x_static,"(6, 256, 256)","(6, 256, 256)",True,True,393216,251182,3.128917694091797,False
single_big,2435439,x_hilda_prior,"(1, 256, 256)","(1, 256, 256)",True,True,65536,0,0.0,True
single_big,2435439,hilda_target,"(2, 256, 256)","(2, 256, 256)",True,False,131072,0,0.0,True
single_256,2435439,x_continuous,"(2, 15, 256, 256)","(2, 15, 256, 256)",True,True,1966080,393216,18.42068099975586,False
single_256,2435439,x_kg,"(2, 1, 256, 256)","(2, 1, 256, 256)",True,True,131072,0,0.0,True
single_256,2435439,x_static,"(6, 256, 256)","(6, 256, 256)",True,True,393216,251182,3.128917694091797,False
single_256,2435439,x_hilda_prior,"(1, 256, 256)","(1, 256, 256)",True,True,65536,0,0.0,True
single_256,2435439,hilda_target,"(2, 256, 256)","(2, 256, 256)",True,False,131072,0,0.0,True
merged_small,2435439,x_continuous,"(2, 15, 256, 256)","(2, 15, 256, 256)",True,True,1966080,393216,18.42068099975586,False
merged_small,2435439,x_kg,"(2, 1, 256, 256)","(2, 1, 256, 256)",True,True,131072,0,0.0,True
merged_small,2435439,x_static,"(6, 256, 256)","(6, 256, 256)",True,True,393216,65536,3.128917694091797,False
merged_small,2435439,x_hilda_prior,"(1, 256, 256)","(1, 256, 256)",True,True,65536,0,0.0,True
merged_small,2435439,hilda_target,"(2, 256, 256)","(2, 256, 256)",True,False,131072,0,0.0,True
merged_big,2435439,x_continuous,"(2, 15, 256, 256)","(2, 15, 256, 256)",True,True,1966080,393216,18.42068099975586,False
merged_big,2435439,x_kg,"(2, 1, 256, 256)","(2, 1, 256, 256)",True,True,131072,0,0.0,True
merged_big,2435439,x_static,"(6, 256, 256)","(6, 256, 256)",True,True,393216,65536,3.128917694091797,False
merged_big,2435439,x_hilda_prior,"(1, 256, 256)","(1, 256, 256)",True,True,65536,0,0.0,True
merged_big,2435439,hilda_target,"(2, 256, 256)","(2, 256, 256)",True,False,131072,0,0.0,True
preprocessed_small,2435439,x_continuous,"(2, 15, 256, 256)","(2, 15, 256, 256)",True,True,1966080,393216,18.42068099975586,False
preprocessed_small,2435439,x_kg,"(2, 1, 256, 256)","(2, 1, 256, 256)",True,True,131072,0,0.0,True
preprocessed_small,2435439,x_static,"(6, 256, 256)","(6, 256, 256)",True,True,393216,294593,3.128917694091797,False
preprocessed_small,2435439,x_hilda_prior,"(1, 256, 256)","(1, 256, 256)",True,True,65536,0,0.0,True
preprocessed_small,2435439,hilda_target,"(2, 256, 256)","(2, 256, 256)",True,True,131072,0,0.0,True
single_small,2508430,x_continuous,"(2, 15, 256, 256)","(2, 15, 256, 256)",True,True,1966080,393216,18.42068099975586,False
single_small,2508430,x_kg,"(2, 1, 256, 256)","(2, 1, 256, 256)",True,True,131072,0,0.0,True
single_small,2508430,x_static,"(6, 256, 256)","(6, 256, 256)",True,True,393216,229719,3.1264986991882324,False
single_small,2508430,x_hilda_prior,"(1, 256, 256)","(1, 256, 256)",True,True,65536,0,0.0,True
single_small,2508430,hilda_target,"(2, 256, 256)","(2, 256, 256)",True,False,131072,0,0.0,True
single_big,2508430,x_continuous,"(2, 15, 256, 256)","(2, 15, 256, 256)",True,True,1966080,393216,18.42068099975586,False
single_big,2508430,x_kg,"(2, 1, 256, 256)","(2, 1, 256, 256)",True,True,131072,0,0.0,True
single_big,2508430,x_static,"(6, 256, 256)","(6, 256, 256)",True,True,393216,229719,3.1264986991882324,False
single_big,2508430,x_hilda_prior,"(1, 256, 256)","(1, 256, 256)",True,True,65536,0,0.0,True
single_big,2508430,hilda_target,"(2, 256, 256)","(2, 256, 256)",True,False,131072,0,0.0,True
single_256,2508430,x_continuous,"(2, 15, 256, 256)","(2, 15, 256, 256)",True,True,1966080,393216,18.42068099975586,False
single_256,2508430,x_kg,"(2, 1, 256, 256)","(2, 1, 256, 256)",True,True,131072,0,0.0,True
single_256,2508430,x_static,"(6, 256, 256)","(6, 256, 256)",True,True,393216,229719,3.1264986991882324,False
single_256,2508430,x_hilda_prior,"(1, 256, 256)","(1, 256, 256)",True,True,65536,0,0.0,True
single_256,2508430,hilda_target,"(2, 256, 256)","(2, 256, 256)",True,False,131072,0,0.0,True
merged_small,2508430,x_continuous,"(2, 15, 256, 256)","(2, 15, 256, 256)",True,True,1966080,393216,18.42068099975586,False
merged_small,2508430,x_kg,"(2, 1, 256, 256)","(2, 1, 256, 256)",True,True,131072,0,0.0,True
merged_small,2508430,x_static,"(6, 256, 256)","(6, 256, 256)",True,True,393216,65536,3.1264986991882324,False
merged_small,2508430,x_hilda_prior,"(1, 256, 256)","(1, 256, 256)",True,True,65536,0,0.0,True
merged_small,2508430,hilda_target,"(2, 256, 256)","(2, 256, 256)",True,False,131072,0,0.0,True
merged_big,2508430,x_continuous,"(2, 15, 256, 256)","(2, 15, 256, 256)",True,True,1966080,393216,18.42068099975586,False
merged_big,2508430,x_kg,"(2, 1, 256, 256)","(2, 1, 256, 256)",True,True,131072,0,0.0,True
merged_big,2508430,x_static,"(6, 256, 256)","(6, 256, 256)",True,True,393216,65536,3.1264986991882324,False
merged_big,2508430,x_hilda_prior,"(1, 256, 256)","(1, 256, 256)",True,True,65536,0,0.0,True
merged_big,2508430,hilda_target,"(2, 256, 256)","(2, 256, 256)",True,False,131072,0,0.0,True
preprocessed_small,2508430,x_continuous,"(2, 15, 256, 256)","(2, 15, 256, 256)",True,True,1966080,393216,18.42068099975586,False
preprocessed_small,2508430,x_kg,"(2, 1, 256, 256)","(2, 1, 256, 256)",True,True,131072,0,0.0,True
preprocessed_small,2508430,x_static,"(6, 256, 256)","(6, 256, 256)",True,True,393216,275166,3.1264986991882324,False
preprocessed_small,2508430,x_hilda_prior,"(1, 256, 256)","(1, 256, 256)",True,True,65536,0,0.0,True
preprocessed_small,2508430,hilda_target,"(2, 256, 256)","(2, 256, 256)",True,True,131072,0,0.0,True
single_small,4189124,x_continuous,"(2, 15, 256, 256)","(2, 15, 256, 256)",True,True,1966080,393216,18.42068099975586,False
single_small,4189124,x_kg,"(2, 1, 256, 256)","(2, 1, 256, 256)",True,True,131072,0,0.0,True
single_small,4189124,x_static,"(6, 256, 256)","(6, 256, 256)",True,True,393216,239944,3.093945264816284,False
single_small,4189124,x_hilda_prior,"(1, 256, 256)","(1, 256, 256)",True,True,65536,0,0.0,True
single_small,4189124,hilda_target,"(2, 256, 256)","(2, 256, 256)",True,False,131072,0,0.0,True
single_big,4189124,x_continuous,"(2, 15, 256, 256)","(2, 15, 256, 256)",True,True,1966080,393216,18.42068099975586,False
single_big,4189124,x_kg,"(2, 1, 256, 256)","(2, 1, 256, 256)",True,True,131072,0,0.0,True
single_big,4189124,x_static,"(6, 256, 256)","(6, 256, 256)",True,True,393216,239944,3.093945264816284,False
single_big,4189124,x_hilda_prior,"(1, 256, 256)","(1, 256, 256)",True,True,65536,0,0.0,True
single_big,4189124,hilda_target,"(2, 256, 256)","(2, 256, 256)",True,False,131072,0,0.0,True
single_256,4189124,x_continuous,"(2, 15, 256, 256)","(2, 15, 256, 256)",True,True,1966080,393216,18.42068099975586,False
single_256,4189124,x_kg,"(2, 1, 256, 256)","(2, 1, 256, 256)",True,True,131072,0,0.0,True
single_256,4189124,x_static,"(6, 256, 256)","(6, 256, 256)",True,True,393216,239944,3.093945264816284,False
single_256,4189124,x_hilda_prior,"(1, 256, 256)","(1, 256, 256)",True,True,65536,0,0.0,True
single_256,4189124,hilda_target,"(2, 256, 256)","(2, 256, 256)",True,False,131072,0,0.0,True
merged_small,4189124,x_continuous,"(2, 15, 256, 256)","(2, 15, 256, 256)",True,True,1966080,393216,18.42068099975586,False
merged_small,4189124,x_kg,"(2, 1, 256, 256)","(2, 1, 256, 256)",True,True,131072,0,0.0,True
merged_small,4189124,x_static,"(6, 256, 256)","(6, 256, 256)",True,True,393216,65536,3.093945264816284,False
merged_small,4189124,x_hilda_prior,"(1, 256, 256)","(1, 256, 256)",True,True,65536,0,0.0,True
merged_small,4189124,hilda_target,"(2, 256, 256)","(2, 256, 256)",True,False,131072,0,0.0,True
merged_big,4189124,x_continuous,"(2, 15, 256, 256)","(2, 15, 256, 256)",True,True,1966080,393216,18.42068099975586,False
merged_big,4189124,x_kg,"(2, 1, 256, 256)","(2, 1, 256, 256)",True,True,131072,0,0.0,True
merged_big,4189124,x_static,"(6, 256, 256)","(6, 256, 256)",True,True,393216,65536,3.093945264816284,False
merged_big,4189124,x_hilda_prior,"(1, 256, 256)","(1, 256, 256)",True,True,65536,0,0.0,True
merged_big,4189124,hilda_target,"(2, 256, 256)","(2, 256, 256)",True,False,131072,0,0.0,True
preprocessed_small,4189124,x_continuous,"(2, 15, 256, 256)","(2, 15, 256, 256)",True,True,1966080,393216,18.42068099975586,False
preprocessed_small,4189124,x_kg,"(2, 1, 256, 256)","(2, 1, 256, 256)",True,True,131072,0,0.0,True
preprocessed_small,4189124,x_static,"(6, 256, 256)","(6, 256, 256)",True,True,393216,284958,3.093945264816284,False
preprocessed_small,4189124,x_hilda_prior,"(1, 256, 256)","(1, 256, 256)",True,True,65536,0,0.0,True
preprocessed_small,4189124,hilda_target,"(2, 256, 256)","(2, 256, 256)",True,True,131072,0,0.0,True
single_small,1242514,x_continuous,"(2, 15, 256, 256)","(2, 15, 256, 256)",True,True,1966080,393216,18.42068099975586,False
single_small,1242514,x_kg,"(2, 1, 256, 256)","(2, 1, 256, 256)",True,True,131072,49204,31.0,False
single_small,1242514,x_static,"(6, 256, 256)","(6, 256, 256)",True,True,393216,262348,3.296881675720215,False
single_small,1242514,x_hilda_prior,"(1, 256, 256)","(1, 256, 256)",True,True,65536,0,0.0,True
single_small,1242514,hilda_target,"(2, 256, 256)","(2, 256, 256)",True,False,131072,0,0.0,True
single_big,1242514,x_continuous,"(2, 15, 256, 256)","(2, 15, 256, 256)",True,True,1966080,393216,18.42068099975586,False
single_big,1242514,x_kg,"(2, 1, 256, 256)","(2, 1, 256, 256)",True,True,131072,49204,31.0,False
single_big,1242514,x_static,"(6, 256, 256)","(6, 256, 256)",True,True,393216,262348,3.296881675720215,False
single_big,1242514,x_hilda_prior,"(1, 256, 256)","(1, 256, 256)",True,True,65536,0,0.0,True
single_big,1242514,hilda_target,"(2, 256, 256)","(2, 256, 256)",True,False,131072,0,0.0,True
single_256,1242514,x_continuous,"(2, 15, 256, 256)","(2, 15, 256, 256)",True,True,1966080,393216,18.42068099975586,False
single_256,1242514,x_kg,"(2, 1, 256, 256)","(2, 1, 256, 256)",True,True,131072,49204,31.0,False
single_256,1242514,x_static,"(6, 256, 256)","(6, 256, 256)",True,True,393216,262348,3.296881675720215,False
single_256,1242514,x_hilda_prior,"(1, 256, 256)","(1, 256, 256)",True,True,65536,0,0.0,True
single_256,1242514,hilda_target,"(2, 256, 256)","(2, 256, 256)",True,False,131072,0,0.0,True
merged_small,1242514,x_continuous,"(2, 15, 256, 256)","(2, 15, 256, 256)",True,True,1966080,393216,18.42068099975586,False
merged_small,1242514,x_kg,"(2, 1, 256, 256)","(2, 1, 256, 256)",True,True,131072,49204,31.0,False
merged_small,1242514,x_static,"(6, 256, 256)","(6, 256, 256)",True,True,393216,163130,3.296881675720215,False
merged_small,1242514,x_hilda_prior,"(1, 256, 256)","(1, 256, 256)",True,True,65536,0,0.0,True
merged_small,1242514,hilda_target,"(2, 256, 256)","(2, 256, 256)",True,False,131072,0,0.0,True
merged_big,1242514,x_continuous,"(2, 15, 256, 256)","(2, 15, 256, 256)",True,True,1966080,393216,18.42068099975586,False
merged_big,1242514,x_kg,"(2, 1, 256, 256)","(2, 1, 256, 256)",True,True,131072,49204,31.0,False
merged_big,1242514,x_static,"(6, 256, 256)","(6, 256, 256)",True,True,393216,163130,3.296881675720215,False
merged_big,1242514,x_hilda_prior,"(1, 256, 256)","(1, 256, 256)",True,True,65536,0,0.0,True
merged_big,1242514,hilda_target,"(2, 256, 256)","(2, 256, 256)",True,False,131072,0,0.0,True
preprocessed_small,1242514,x_continuous,"(2, 15, 256, 256)","(2, 15, 256, 256)",True,True,1966080,393216,18.42068099975586,False
preprocessed_small,1242514,x_kg,"(2, 1, 256, 256)","(2, 1, 256, 256)",True,True,131072,49204,31.0,False
preprocessed_small,1242514,x_static,"(6, 256, 256)","(6, 256, 256)",True,True,393216,307868,3.296881675720215,False
preprocessed_small,1242514,x_hilda_prior,"(1, 256, 256)","(1, 256, 256)",True,True,65536,0,0.0,True
preprocessed_small,1242514,hilda_target,"(2, 256, 256)","(2, 256, 256)",True,True,131072,0,0.0,True
single_small,3655023,x_continuous,"(2, 15, 256, 256)","(2, 15, 256, 256)",True,True,1966080,393216,18.42068099975586,False
single_small,3655023,x_kg,"(2, 1, 256, 256)","(2, 1, 256, 256)",True,True,131072,0,0.0,True
single_small,3655023,x_static,"(6, 256, 256)","(6, 256, 256)",True,True,393216,357317,3.296881675720215,False
single_small,3655023,x_hilda_prior,"(1, 256, 256)","(1, 256, 256)",True,True,65536,0,0.0,True
single_small,3655023,hilda_target,"(2, 256, 256)","(2, 256, 256)",True,False,131072,0,0.0,True
single_big,3655023,x_continuous,"(2, 15, 256, 256)","(2, 15, 256, 256)",True,True,1966080,393216,18.42068099975586,False
single_big,3655023,x_kg,"(2, 1, 256, 256)","(2, 1, 256, 256)",True,True,131072,0,0.0,True
single_big,3655023,x_static,"(6, 256, 256)","(6, 256, 256)",True,True,393216,357317,3.296881675720215,False
single_big,3655023,x_hilda_prior,"(1, 256, 256)","(1, 256, 256)",True,True,65536,0,0.0,True
single_big,3655023,hilda_target,"(2, 256, 256)","(2, 256, 256)",True,False,131072,0,0.0,True
single_256,3655023,x_continuous,"(2, 15, 256, 256)","(2, 15, 256, 256)",True,True,1966080,393216,18.42068099975586,False
single_256,3655023,x_kg,"(2, 1, 256, 256)","(2, 1, 256, 256)",True,True,131072,0,0.0,True
single_256,3655023,x_static,"(6, 256, 256)","(6, 256, 256)",True,True,393216,357317,3.296881675720215,False
single_256,3655023,x_hilda_prior,"(1, 256, 256)","(1, 256, 256)",True,True,65536,0,0.0,True
single_256,3655023,hilda_target,"(2, 256, 256)","(2, 256, 256)",True,False,131072,0,0.0,True
merged_small,3655023,x_continuous,"(2, 15, 256, 256)","(2, 15, 256, 256)",True,True,1966080,393216,18.42068099975586,False
merged_small,3655023,x_kg,"(2, 1, 256, 256)","(2, 1, 256, 256)",True,True,131072,0,0.0,True
merged_small,3655023,x_static,"(6, 256, 256)","(6, 256, 256)",True,True,393216,327680,3.296881675720215,False
merged_small,3655023,x_hilda_prior,"(1, 256, 256)","(1, 256, 256)",True,True,65536,0,0.0,True
merged_small,3655023,hilda_target,"(2, 256, 256)","(2, 256, 256)",True,False,131072,0,0.0,True
merged_big,3655023,x_continuous,"(2, 15, 256, 256)","(2, 15, 256, 256)",True,True,1966080,393216,18.42068099975586,False
merged_big,3655023,x_kg,"(2, 1, 256, 256)","(2, 1, 256, 256)",True,True,131072,0,0.0,True
merged_big,3655023,x_static,"(6, 256, 256)","(6, 256, 256)",True,True,393216,327680,3.296881675720215,False
merged_big,3655023,x_hilda_prior,"(1, 256, 256)","(1, 256, 256)",True,True,65536,0,0.0,True
merged_big,3655023,hilda_target,"(2, 256, 256)","(2, 256, 256)",True,False,131072,0,0.0,True
preprocessed_small,3655023,x_continuous,"(2, 15, 256, 256)","(2, 15, 256, 256)",True,True,1966080,393216,18.42068099975586,False
preprocessed_small,3655023,x_kg,"(2, 1, 256, 256)","(2, 1, 256, 256)",True,True,131072,0,0.0,True
preprocessed_small,3655023,x_static,"(6, 256, 256)","(6, 256, 256)",True,True,393216,393216,3.296881675720215,False
preprocessed_small,3655023,x_hilda_prior,"(1, 256, 256)","(1, 256, 256)",True,True,65536,0,0.0,True
preprocessed_small,3655023,hilda_target,"(2, 256, 256)","(2, 256, 256)",True,True,131072,0,0.0,True
single_small,3005526,x_continuous,"(2, 15, 256, 256)","(2, 15, 256, 256)",True,True,1966080,393216,0.29802417755126953,False
single_small,3005526,x_kg,"(2, 1, 256, 256)","(2, 1, 256, 256)",True,True,131072,0,0.0,True
single_small,3005526,x_static,"(6, 256, 256)","(6, 256, 256)",True,True,393216,251946,3.1884074807167053,False
single_small,3005526,x_hilda_prior,"(1, 256, 256)","(1, 256, 256)",True,True,65536,0,0.0,True
single_small,3005526,hilda_target,"(2, 256, 256)","(2, 256, 256)",True,False,131072,0,0.0,True
single_big,3005526,x_continuous,"(2, 15, 256, 256)","(2, 15, 256, 256)",True,True,1966080,393216,0.29802417755126953,False
single_big,3005526,x_kg,"(2, 1, 256, 256)","(2, 1, 256, 256)",True,True,131072,0,0.0,True
single_big,3005526,x_static,"(6, 256, 256)","(6, 256, 256)",True,True,393216,251946,3.1884074807167053,False
single_big,3005526,x_hilda_prior,"(1, 256, 256)","(1, 256, 256)",True,True,65536,0,0.0,True
single_big,3005526,hilda_target,"(2, 256, 256)","(2, 256, 256)",True,False,131072,0,0.0,True
single_256,3005526,x_continuous,"(2, 15, 256, 256)","(2, 15, 256, 256)",True,True,1966080,393216,0.29802417755126953,False
single_256,3005526,x_kg,"(2, 1, 256, 256)","(2, 1, 256, 256)",True,True,131072,0,0.0,True
single_256,3005526,x_static,"(6, 256, 256)","(6, 256, 256)",True,True,393216,251946,3.1884074807167053,False
single_256,3005526,x_hilda_prior,"(1, 256, 256)","(1, 256, 256)",True,True,65536,0,0.0,True
single_256,3005526,hilda_target,"(2, 256, 256)","(2, 256, 256)",True,False,131072,0,0.0,True
merged_small,3005526,x_continuous,"(2, 15, 256, 256)","(2, 15, 256, 256)",True,True,1966080,393216,0.29802417755126953,False
merged_small,3005526,x_kg,"(2, 1, 256, 256)","(2, 1, 256, 256)",True,True,131072,0,0.0,True
merged_small,3005526,x_static,"(6, 256, 256)","(6, 256, 256)",True,True,393216,66902,3.1884074807167053,False
merged_small,3005526,x_hilda_prior,"(1, 256, 256)","(1, 256, 256)",True,True,65536,0,0.0,True
merged_small,3005526,hilda_target,"(2, 256, 256)","(2, 256, 256)",True,False,131072,0,0.0,True
merged_big,3005526,x_continuous,"(2, 15, 256, 256)","(2, 15, 256, 256)",True,True,1966080,393216,0.29802417755126953,False
merged_big,3005526,x_kg,"(2, 1, 256, 256)","(2, 1, 256, 256)",True,True,131072,0,0.0,True
merged_big,3005526,x_static,"(6, 256, 256)","(6, 256, 256)",True,True,393216,66902,3.1884074807167053,False
