START TIME: Thu Jun 11 15:42:28 CEST 2026
Master: as02r5b31:29500
Launch command: uv run accelerate launch     --multi_gpu     --num_processes $(( 1 * 4 ))     --num_machines 1     --machine_rank ${SLURM_PROCID}     --main_process_ip as02r5b31     --main_process_port 29500     --mixed_precision bf16     --dynamo_backend no     /gpfs/scratch/bsc32/bsc096444/ai4land-tfm/src/ai4land/training/train.py     --config-name debug-single     system.slurm_job_id=41654674     training.resume.path=
[2026-06-11 15:43:31,360][root][INFO] - Recurrent UNet Model Successfully Configured and Initialized.
[2026-06-11 15:43:31,364][root][INFO] - Starting from scratch (no valid checkpoint provided).
[2026-06-11 15:43:36,689][root][INFO] - Train: 4480000 samples, Val: 640000 samples
[2026-06-11 15:43:38,158][root][INFO] - Starting training from epoch 1
[2026-06-11 15:43:58,886][root][INFO] - Epoch [1/1], Batch [1/200], Loss: 2.2055 (Overall: 2.2038, Change: 2.2072), TF Ratio: 1.000
[2026-06-11 15:43:59,038][root][INFO] - Epoch [1/1], Batch [2/200], Loss: 2.2517 (Overall: 2.1945, Change: 2.4014), TF Ratio: 1.000
[2026-06-11 15:43:59,190][root][INFO] - Epoch [1/1], Batch [3/200], Loss: 2.2451 (Overall: 2.2604, Change: 2.2030), TF Ratio: 0.999
[2026-06-11 15:43:59,386][root][INFO] - Epoch [1/1], Batch [4/200], Loss: 2.2361 (Overall: 2.3146, Change: 2.1041), TF Ratio: 0.999
[2026-06-11 15:43:59,540][root][INFO] - Epoch [1/1], Batch [5/200], Loss: 2.1844 (Overall: 1.8159, Change: 2.1393), TF Ratio: 0.999
[2026-06-11 15:43:59,693][root][INFO] - Epoch [1/1], Batch [6/200], Loss: 2.1517 (Overall: 1.9422, Change: 2.0341), TF Ratio: 0.999
[2026-06-11 15:43:59,845][root][INFO] - Epoch [1/1], Batch [7/200], Loss: 2.1168 (Overall: 1.7839, Change: 2.0306), TF Ratio: 0.999
[2026-06-11 15:44:00,004][root][INFO] - Epoch [1/1], Batch [8/200], Loss: 2.0857 (Overall: 1.7964, Change: 1.9394), TF Ratio: 0.998
[2026-06-11 15:44:00,156][root][INFO] - Epoch [1/1], Batch [9/200], Loss: 2.0498 (Overall: 1.6819, Change: 1.8434), TF Ratio: 0.998
[2026-06-11 15:44:00,308][root][INFO] - Epoch [1/1], Batch [10/200], Loss: 2.0362 (Overall: 1.9346, Change: 1.8926), TF Ratio: 0.998
[2026-06-11 15:44:00,461][root][INFO] - Epoch [1/1], Batch [11/200], Loss: 2.0264 (Overall: 1.8124, Change: 2.0452), TF Ratio: 0.998
[2026-06-11 15:44:21,242][root][INFO] - Epoch [1/1], Batch [12/200], Loss: 2.0123 (Overall: 1.7385, Change: 1.9755), TF Ratio: 0.998
[2026-06-11 15:44:21,396][root][INFO] - Epoch [1/1], Batch [13/200], Loss: 1.9798 (Overall: 1.3805, Change: 1.8000), TF Ratio: 0.997
[2026-06-11 15:44:21,550][root][INFO] - Epoch [1/1], Batch [14/200], Loss: 1.9568 (Overall: 1.5893, Change: 1.7246), TF Ratio: 0.997
[2026-06-11 15:44:21,702][root][INFO] - Epoch [1/1], Batch [15/200], Loss: 1.9443 (Overall: 1.6888, Change: 1.8506), TF Ratio: 0.997
[2026-06-11 15:44:21,856][root][INFO] - Epoch [1/1], Batch [16/200], Loss: 1.9295 (Overall: 1.5028, Change: 1.9109), TF Ratio: 0.997
[2026-06-11 15:44:22,009][root][INFO] - Epoch [1/1], Batch [17/200], Loss: 1.9144 (Overall: 1.4619, Change: 1.8835), TF Ratio: 0.997
[2026-06-11 15:44:22,161][root][INFO] - Epoch [1/1], Batch [18/200], Loss: 1.8928 (Overall: 1.2851, Change: 1.7687), TF Ratio: 0.996
[2026-06-11 15:44:22,314][root][INFO] - Epoch [1/1], Batch [19/200], Loss: 1.8851 (Overall: 1.4955, Change: 1.9975), TF Ratio: 0.996
[2026-06-11 15:44:24,238][root][INFO] - Epoch [1/1], Batch [20/200], Loss: 1.8789 (Overall: 1.7261, Change: 1.7939), TF Ratio: 0.996
[2026-06-11 15:44:24,399][root][INFO] - Epoch [1/1], Batch [21/200], Loss: 1.8621 (Overall: 1.2786, Change: 1.7757), TF Ratio: 0.996
[2026-06-11 15:44:24,556][root][INFO] - Epoch [1/1], Batch [22/200], Loss: 1.8654 (Overall: 1.4974, Change: 2.3713), TF Ratio: 0.996
[2026-06-11 15:44:24,708][root][INFO] - Epoch [1/1], Batch [23/200], Loss: 1.8612 (Overall: 1.6775, Change: 1.8597), TF Ratio: 0.995
[2026-06-11 15:44:38,056][root][INFO] - Epoch [1/1], Batch [24/200], Loss: 1.8543 (Overall: 1.5411, Change: 1.8522), TF Ratio: 0.995
[2026-06-11 15:44:38,210][root][INFO] - Epoch [1/1], Batch [25/200], Loss: 1.8511 (Overall: 1.4670, Change: 2.0808), TF Ratio: 0.995
[2026-06-11 15:44:38,364][root][INFO] - Epoch [1/1], Batch [26/200], Loss: 1.8478 (Overall: 1.6360, Change: 1.8914), TF Ratio: 0.995
