arm,store,sample_idx,chunk_key,wall_us
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,0,secma/10.5.37,26871.37
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,0,urban/10.5.37,27984.04
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,0,secdn/10.5.37,27162.63
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,0,secmb/10.5.37,30932.53
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,0,number_of_people/10.5.38,15443.53
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,0,number_of_people/10.5.37,16862.91
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,0,kg_class/10.5.38,13611.93
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,0,kg_class/10.5.37,15630.06
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,0,elevation/5.37,22891.32
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,0,elevation/5.38,24748.10
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,0,SLOPE/5.37,26671.31
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,0,ASPECT/5.37,25586.17
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,0,weighted_PCT_SAND/5.38,32214.40
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,0,SLOPE/5.38,27990.49
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,0,weighted_PCT_CLAY/5.37,30479.82
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,0,weighted_ORGANIC/5.38,26550.26
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,0,ASPECT/5.38,28486.81
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,0,weighted_PCT_CLAY/5.38,32915.42
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,0,weighted_ORGANIC/5.37,34017.92
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,0,weighted_PCT_SAND/5.37,40583.77
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,0,LULC_states/8.5.37,16474.48
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,0,LULC_states/8.5.38,21991.96
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,0,LULC_states/10.5.37,8488.75
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,0,LULC_states/9.5.37,13845.29
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,0,LULC_states/9.5.38,17131.53
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,0,LULC_states/10.5.38,22883.99
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,c4per/10.7.53,9960.54
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,c4ann/10.7.53,14140.26
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,primn/10.7.53,17576.36
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,secdf/10.7.53,19568.35
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,secdn/10.7.53,12018.40
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,primf/10.7.53,22579.81
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,urban/10.7.53,20840.81
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,secma/10.7.53,18950.98
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,range/10.7.52,19125.58
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,c3per/10.7.53,23530.70
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,c3ann/10.7.53,21375.50
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,urban/10.7.52,17961.12
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,range/10.7.53,31850.69
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,c4ann/10.7.52,23707.46
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,c4per/10.7.52,23374.46
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,range/10.6.53,18537.84
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,secma/10.7.52,22120.12
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,secmb/10.7.53,31794.06
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,primn/10.6.53,18947.99
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,pastr/10.7.53,34355.52
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,pastr/10.7.52,27823.97
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,primf/10.7.52,28554.45
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,c3nfx/10.7.53,31708.25
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,c4per/10.6.53,20395.50
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,primn/10.7.52,29333.19
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,secdf/10.6.53,22557.80
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,secdn/10.6.53,16233.15
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,primf/10.6.53,24345.51
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,c4ann/10.6.53,24885.45
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,secmb/10.7.52,31162.68
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,c3per/10.7.52,33649.20
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,pastr/10.6.53,26774.65
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,c3nfx/10.6.53,23298.50
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,primf/10.6.52,21456.11
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,secmb/10.6.53,29083.85
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,secdf/10.7.52,42924.72
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,c3per/10.6.53,30494.75
single_small,AI4LAND_NON_preprocessed-data-2000-2015.zarr,1,secma/10.6.53,28752.14
