START TIME: Wed Jun 24 20:25:14 CEST 2026
arm,sample_idx,wall_ms
merged_small,87,168.452
merged_small,88,111.433
merged_small,89,147.064
merged_small,90,121.559
merged_small,91,147.642
merged_small,92,112.713
merged_small,93,73.868
merged_small,94,181.584
merged_small,95,157.060
merged_small,96,143.955
merged_small,97,95.379
merged_small,98,133.263
merged_small,99,164.416
merged_big,0,247.397
merged_big,1,246.349
merged_big,2,268.254
merged_big,3,241.183
merged_big,4,238.551
merged_big,5,238.342
merged_big,6,246.761
merged_big,7,236.079
merged_big,8,252.770
merged_big,9,199.356
merged_big,10,230.522
merged_big,11,276.789
merged_big,12,230.278
merged_big,13,218.519
merged_big,14,188.871
merged_big,15,255.687
merged_big,16,240.777
merged_big,17,224.994
merged_big,18,394.627
merged_big,19,242.282
merged_big,20,227.409
merged_big,21,382.868
merged_big,22,474.755
merged_big,23,435.245
merged_big,24,307.781
merged_big,25,415.478
merged_big,26,371.793
merged_big,27,223.975
merged_big,28,223.418
merged_big,29,220.365
merged_big,30,314.334
merged_big,31,234.015
merged_big,32,202.880
merged_big,33,263.345
merged_big,34,217.959
merged_big,35,196.112
merged_big,36,229.722
merged_big,37,292.914
merged_big,38,237.279
merged_big,39,215.581
merged_big,40,197.793
merged_big,41,227.401
merged_big,42,221.419
merged_big,43,233.531
merged_big,44,226.030
merged_big,45,247.468
merged_big,46,227.987
merged_big,47,280.363
merged_big,48,214.128
merged_big,49,294.709
merged_big,50,294.472
merged_big,51,274.458
merged_big,52,209.005
merged_big,53,234.238
merged_big,54,209.159
merged_big,55,320.135
merged_big,56,228.055
merged_big,57,271.609
merged_big,58,274.887
merged_big,59,239.301
merged_big,60,248.041
merged_big,61,318.050
merged_big,62,418.505
merged_big,63,233.734
merged_big,64,252.846
merged_big,65,339.030
merged_big,66,323.240
merged_big,67,277.654
merged_big,68,341.362
merged_big,69,455.520
merged_big,70,277.959
merged_big,71,332.111
merged_big,72,357.463
merged_big,73,366.593
merged_big,74,250.948
merged_big,75,276.799
merged_big,76,279.615
merged_big,77,250.322
merged_big,78,213.416
merged_big,79,216.449
merged_big,80,242.413
merged_big,81,235.216
merged_big,82,259.195
merged_big,83,259.312
merged_big,84,225.319
merged_big,85,280.027
merged_big,86,235.441
merged_big,87,244.718
merged_big,88,204.627
merged_big,89,241.084
merged_big,90,236.390
merged_big,91,249.739
merged_big,92,237.801
merged_big,93,209.861
merged_big,94,262.528
merged_big,95,257.211
merged_big,96,238.724
merged_big,97,239.481
merged_big,98,241.719
merged_big,99,277.095
merged_big_raw,0,55.355
merged_big_raw,1,33.109
merged_big_raw,2,33.493
merged_big_raw,3,46.085
merged_big_raw,4,40.309
merged_big_raw,5,39.710
merged_big_raw,6,30.227
merged_big_raw,7,44.733
merged_big_raw,8,36.974
merged_big_raw,9,27.824
merged_big_raw,10,33.417
merged_big_raw,11,41.943
merged_big_raw,12,48.716
merged_big_raw,13,33.933
merged_big_raw,14,30.105
merged_big_raw,15,50.127
merged_big_raw,16,37.296
merged_big_raw,17,28.407
merged_big_raw,18,84.157
merged_big_raw,19,29.434
