[2026-06-15 06:04:10,643][root][INFO] - Recurrent UNet Model Successfully Configured and Initialized.
[2026-06-15 06:04:10,644][root][INFO] - Starting from scratch (no valid checkpoint provided).
[2026-06-15 06:04:11,324][root][INFO] - Train: 4480000 samples, Val: 640000 samples
[2026-06-15 06:04:11,326][root][INFO] - Starting training from epoch 1
[2026-06-15 06:04:14,913][root][INFO] - Epoch [1/5], Batch [1/300], Loss: 2.1191 (Overall: 2.2371, Change: 2.0010), TF Ratio: 1.000
[2026-06-15 06:04:19,799][root][INFO] - Epoch [1/5], Batch [2/300], Loss: 2.3114 (Overall: 2.2800, Change: 2.7274), TF Ratio: 1.000
[2026-06-15 06:04:19,988][root][INFO] - Epoch [1/5], Batch [3/300], Loss: 2.3063 (Overall: 2.2787, Change: 2.3138), TF Ratio: 0.999
[2026-06-15 06:04:20,171][root][INFO] - Epoch [1/5], Batch [4/300], Loss: 2.2532 (Overall: 2.2831, Change: 1.9043), TF Ratio: 0.999
[2026-06-15 06:04:20,321][root][INFO] - Epoch [1/5], Batch [5/300], Loss: 2.1990 (Overall: 1.9450, Change: 2.0195), TF Ratio: 0.999
[2026-06-15 06:04:20,472][root][INFO] - Epoch [1/5], Batch [6/300], Loss: 2.1721 (Overall: 2.0675, Change: 2.0076), TF Ratio: 0.999
[2026-06-15 06:04:20,622][root][INFO] - Epoch [1/5], Batch [7/300], Loss: 2.1402 (Overall: 1.9731, Change: 1.9241), TF Ratio: 0.999
[2026-06-15 06:04:20,774][root][INFO] - Epoch [1/5], Batch [8/300], Loss: 2.1025 (Overall: 1.9576, Change: 1.7204), TF Ratio: 0.998
[2026-06-15 06:04:20,923][root][INFO] - Epoch [1/5], Batch [9/300], Loss: 2.0770 (Overall: 1.8613, Change: 1.8843), TF Ratio: 0.998
[2026-06-15 06:04:21,074][root][INFO] - Epoch [1/5], Batch [10/300], Loss: 2.0567 (Overall: 1.8765, Change: 1.8717), TF Ratio: 0.998
[2026-06-15 06:04:21,224][root][INFO] - Epoch [1/5], Batch [11/300], Loss: 2.0571 (Overall: 2.0151, Change: 2.1065), TF Ratio: 0.998
[2026-06-15 06:04:21,378][root][INFO] - Epoch [1/5], Batch [12/300], Loss: 2.0404 (Overall: 1.7917, Change: 1.9232), TF Ratio: 0.998
[2026-06-15 06:04:21,528][root][INFO] - Epoch [1/5], Batch [13/300], Loss: 2.0179 (Overall: 1.6915, Change: 1.8041), TF Ratio: 0.997
[2026-06-15 06:04:21,678][root][INFO] - Epoch [1/5], Batch [14/300], Loss: 2.0057 (Overall: 1.6857, Change: 2.0073), TF Ratio: 0.997
[2026-06-15 06:04:21,828][root][INFO] - Epoch [1/5], Batch [15/300], Loss: 1.9882 (Overall: 1.7789, Change: 1.7089), TF Ratio: 0.997
[2026-06-15 06:04:21,979][root][INFO] - Epoch [1/5], Batch [16/300], Loss: 1.9699 (Overall: 1.6643, Change: 1.7254), TF Ratio: 0.997
[2026-06-15 06:04:22,128][root][INFO] - Epoch [1/5], Batch [17/300], Loss: 1.9567 (Overall: 1.5267, Change: 1.9653), TF Ratio: 0.997
[2026-06-15 06:04:22,277][root][INFO] - Epoch [1/5], Batch [18/300], Loss: 1.9370 (Overall: 1.4826, Change: 1.7207), TF Ratio: 0.996
[2026-06-15 06:04:22,427][root][INFO] - Epoch [1/5], Batch [19/300], Loss: 1.9196 (Overall: 1.4739, Change: 1.7405), TF Ratio: 0.996
[2026-06-15 06:04:22,578][root][INFO] - Epoch [1/5], Batch [20/300], Loss: 1.9051 (Overall: 1.5934, Change: 1.6655), TF Ratio: 0.996
[2026-06-15 06:04:22,728][root][INFO] - Epoch [1/5], Batch [21/300], Loss: 1.9005 (Overall: 1.5738, Change: 2.0430), TF Ratio: 0.996
[2026-06-15 06:04:22,878][root][INFO] - Epoch [1/5], Batch [22/300], Loss: 1.8867 (Overall: 1.4732, Change: 1.7192), TF Ratio: 0.996
[2026-06-15 06:04:23,029][root][INFO] - Epoch [1/5], Batch [23/300], Loss: 1.8817 (Overall: 1.5194, Change: 2.0230), TF Ratio: 0.995
