2026-05-28 13:29:32,889 - INFO - Recurrent UNet Model Successfully Configured and Initialized.
2026-05-28 13:29:32,924 - INFO - Starting from scratch (no valid checkpoint provided).
2026-05-28 13:29:39,177 - INFO - Train: 6272000 samples, Val: 896000 samples
2026-05-28 13:29:40,724 - INFO - Starting training from epoch 1
2026-05-28 13:30:27,820 - INFO - Epoch [1/1], Batch [1/50], Loss: 1.0117 (Overall: 2.0233, Change: 0.0000), TF Ratio: 1.000
2026-05-28 13:30:27,978 - INFO - Epoch [1/1], Batch [2/50], Loss: 1.0133 (Overall: 2.0300, Change: 0.0000), TF Ratio: 1.000
2026-05-28 13:30:31,788 - INFO - Epoch [1/1], Batch [3/50], Loss: 1.0145 (Overall: 2.0336, Change: 0.0000), TF Ratio: 0.999
2026-05-28 13:30:31,983 - INFO - Epoch [1/1], Batch [4/50], Loss: 1.0137 (Overall: 2.0227, Change: 0.0000), TF Ratio: 0.999
2026-05-28 13:30:32,137 - INFO - Epoch [1/1], Batch [5/50], Loss: 1.0063 (Overall: 1.9532, Change: 0.0000), TF Ratio: 0.999
2026-05-28 13:30:32,289 - INFO - Epoch [1/1], Batch [6/50], Loss: 1.0019 (Overall: 1.9602, Change: 0.0000), TF Ratio: 0.999
2026-05-28 13:30:34,088 - INFO - Epoch [1/1], Batch [7/50], Loss: 0.9982 (Overall: 1.9520, Change: 0.0000), TF Ratio: 0.999
2026-05-28 13:30:34,241 - INFO - Epoch [1/1], Batch [8/50], Loss: 0.9949 (Overall: 1.9433, Change: 0.0000), TF Ratio: 0.998
2026-05-28 13:30:34,394 - INFO - Epoch [1/1], Batch [9/50], Loss: 0.9889 (Overall: 1.8818, Change: 0.0000), TF Ratio: 0.998
2026-05-28 13:30:34,546 - INFO - Epoch [1/1], Batch [10/50], Loss: 0.9841 (Overall: 1.8823, Change: 0.0000), TF Ratio: 0.998
2026-05-28 13:30:34,698 - INFO - Epoch [1/1], Batch [11/50], Loss: 0.9797 (Overall: 1.8701, Change: 0.0000), TF Ratio: 0.998
2026-05-28 13:31:05,404 - INFO - Epoch [1/1], Batch [12/50], Loss: 0.9760 (Overall: 1.8711, Change: 0.0000), TF Ratio: 0.998
2026-05-28 13:31:05,558 - INFO - Epoch [1/1], Batch [13/50], Loss: 0.9694 (Overall: 1.7802, Change: 0.0000), TF Ratio: 0.997
2026-05-28 13:31:05,711 - INFO - Epoch [1/1], Batch [14/50], Loss: 0.9651 (Overall: 1.8182, Change: 0.0000), TF Ratio: 0.997
